Format Version,1.23,Take Name,Calibsmartstonex 2023-04-17 11.37.41 AM_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2023-04-17 11.38.40.797 AM,Capture Start Frame,2604639,Total Frames in Take,9521,Total Exported Frames,9521,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6183,17.175000,-0.858883,-9.270528,-0.308800,0.068565,1.916116,0.231519,0.151917,1.925509,0.245834,0.054038,1.924705,0.315333,0.081937,1.931887,0.148047,-0.015721,1.928278,0.217252,0.070043,1.970761,0.231108,-0.018560,0.282769,-0.119995,0.066506,1.716860,0.132646,0.069255,1.742834,0.132361,0.066432,1.633015,0.134252,0.066522,1.716898,0.132666,0.070262,1.664515,0.106256,0.069365,1.742648,0.132293,0.066466,1.633048,0.134236,0.066375,1.716967,0.132718,0.070266,1.664599,0.106288,0.150342,1.925350,0.245424,0.054245,1.924913,0.314260,0.081947,1.932052,0.149309,-0.013976,1.928223,0.217721,0.069867,1.970582,0.231021
6184,17.177778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185,17.180556,-0.850973,-9.273625,-0.304886,0.068558,1.916121,0.231524,0.151909,1.925517,0.245845,0.054026,1.924698,0.315338,0.081934,1.931903,0.148056,-0.015728,1.928279,0.217254,0.070032,1.970765,0.231120,-0.018682,0.324271,-0.123485,0.066509,1.716861,0.132640,0.069259,1.742835,0.132353,0.066430,1.633016,0.134246,0.066525,1.716899,0.132660,0.070243,1.664516,0.106247,0.069350,1.742635,0.132293,0.066460,1.633057,0.134234,0.066402,1.716972,0.132700,0.070245,1.664603,0.106279,0.150361,1.925372,0.245476,0.054250,1.924904,0.314246,0.081933,1.932064,0.149299,-0.013974,1.928226,0.217719,0.069858,1.970585,0.231029
6186,17.183333,-0.853685,-9.267636,-0.308851,0.068551,1.916124,0.231522,0.151905,1.925515,0.245835,0.054029,1.924705,0.315338,0.081920,1.931902,0.148052,-0.015735,1.928287,0.217261,0.070029,1.970768,0.231117,-0.014930,0.282872,-0.125864,0.066506,1.716866,0.132641,0.069257,1.742840,0.132358,0.066422,1.633021,0.134242,0.066522,1.716905,0.132661,0.070256,1.664523,0.106247,0.069356,1.742635,0.132294,0.066453,1.633075,0.134232,0.066387,1.716970,0.132710,0.070260,1.664608,0.106272,0.150369,1.925375,0.245477,0.054252,1.924908,0.314248,0.081920,1.932066,0.149283,-0.013977,1.928230,0.217741,0.069860,1.970587,0.231016
6187,17.186111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6188,17.188889,-0.854235,-9.269361,-0.299624,0.068564,1.916123,0.231519,0.151915,1.925528,0.245834,0.054038,1.924704,0.315334,0.081932,1.931900,0.148049,-0.015724,1.928272,0.217255,0.070033,1.970767,0.231112,-0.013815,0.317135,-0.116732,0.066507,1.716873,0.132647,0.069253,1.742847,0.132363,0.066437,1.633027,0.134246,0.066523,1.716911,0.132667,0.070250,1.664530,0.106250,0.069351,1.742658,0.132314,0.066470,1.633056,0.134235,0.066391,1.716992,0.132695,0.070251,1.664610,0.106283,0.150374,1.925384,0.245468,0.054260,1.924907,0.314242,0.081933,1.932061,0.149287,-0.013979,1.928220,0.217727,0.069860,1.970588,0.231015
6189,17.191667,-0.855476,-9.272932,-0.307358,0.068560,1.916124,0.231520,0.151912,1.925518,0.245839,0.054030,1.924708,0.315334,0.081936,1.931900,0.148050,-0.015725,1.928285,0.217250,0.070037,1.970769,0.231112,-0.014082,0.329362,-0.102936,0.066492,1.716887,0.132637,0.069232,1.742862,0.132351,0.066443,1.633041,0.134236,0.066507,1.716925,0.132657,0.070241,1.664545,0.106239,0.069329,1.742668,0.132302,0.066474,1.633067,0.134229,0.066377,1.717006,0.132685,0.070243,1.664632,0.106267,0.150378,1.925384,0.245473,0.054245,1.924910,0.314240,0.081935,1.932061,0.149288,-0.013975,1.928226,0.217732,0.069874,1.970589,0.231015
6190,17.194444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6191,17.197222,-0.853571,-9.269085,-0.298469,0.068570,1.916126,0.231521,0.151921,1.925533,0.245835,0.054044,1.924707,0.315336,0.081937,1.931905,0.148051,-0.015718,1.928275,0.217257,0.070038,1.970771,0.231114,-0.011321,0.301279,-0.117505,0.066503,1.716889,0.132630,0.069250,1.742863,0.132347,0.066432,1.633043,0.134225,0.066519,1.716927,0.132650,0.070252,1.664547,0.106232,0.069351,1.742661,0.132306,0.066466,1.633071,0.134219,0.066383,1.717014,0.132665,0.070253,1.664634,0.106264,0.150372,1.925393,0.245465,0.054257,1.924910,0.314249,0.081931,1.932068,0.149295,-0.013983,1.928217,0.217724,0.069875,1.970592,0.231018
6192,17.200000,-0.850594,-9.273880,-0.289302,0.068571,1.916131,0.231519,0.151919,1.925550,0.245840,0.054037,1.924707,0.315333,0.081943,1.931914,0.148050,-0.015718,1.928266,0.217249,0.070030,1.970776,0.231114,-0.011322,0.295079,-0.131603,0.066507,1.716890,0.132630,0.069261,1.742864,0.132348,0.066416,1.633045,0.134226,0.066523,1.716928,0.132651,0.070247,1.664548,0.106233,0.069351,1.742679,0.132307,0.066445,1.633065,0.134225,0.066402,1.717015,0.132673,0.070249,1.664627,0.106252,0.150256,1.925389,0.245453,0.054256,1.924907,0.314231,0.081932,1.932071,0.149279,-0.013979,1.928232,0.217727,0.069868,1.970596,0.231016
6193,17.202778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6194,17.205556,-0.851761,-9.271997,-0.301550,0.068558,1.916127,0.231512,0.151909,1.925528,0.245830,0.054028,1.924705,0.315326,0.081931,1.931908,0.148042,-0.015728,1.928280,0.217244,0.070029,1.970771,0.231107,-0.002876,0.308255,-0.127814,0.066500,1.716889,0.132632,0.069252,1.742863,0.132352,0.066414,1.633044,0.134215,0.066516,1.716928,0.132652,0.070237,1.664551,0.106225,0.069359,1.742673,0.132308,0.066448,1.633082,0.134217,0.066371,1.717002,0.132682,0.070241,1.664629,0.106237,0.150363,1.925387,0.245460,0.054248,1.924910,0.314236,0.081931,1.932069,0.149275,-0.013970,1.928221,0.217721,0.069861,1.970590,0.231014
6195,17.208333,-0.851111,-9.267726,-0.305260,0.068555,1.916126,0.231505,0.151908,1.925521,0.245818,0.054032,1.924703,0.315321,0.081922,1.931908,0.148036,-0.015732,1.928284,0.217244,0.070029,1.970770,0.231102,-0.009600,0.291618,-0.111623,0.066496,1.716876,0.132627,0.069240,1.742851,0.132345,0.066433,1.633031,0.134220,0.066511,1.716914,0.132647,0.070255,1.664536,0.106228,0.069343,1.742637,0.132303,0.066467,1.633063,0.134215,0.066374,1.717006,0.132665,0.070256,1.664626,0.106258,0.150331,1.925371,0.245417,0.054241,1.924915,0.314238,0.081927,1.932073,0.149280,-0.013977,1.928226,0.217722,0.069862,1.970585,0.231017
6196,17.211111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6197,17.213889,-0.852805,-9.266932,-0.309275,0.068554,1.916121,0.231509,0.151907,1.925511,0.245821,0.054032,1.924701,0.315325,0.081921,1.931901,0.148039,-0.015733,1.928285,0.217249,0.070032,1.970765,0.231105,0.000010,0.367785,-0.090507,0.066494,1.716880,0.132641,0.069229,1.742855,0.132361,0.066465,1.633034,0.134220,0.066510,1.716918,0.132662,0.070238,1.664545,0.106228,0.069329,1.742677,0.132311,0.066496,1.633069,0.134215,0.066376,1.716985,0.132697,0.070241,1.664622,0.106248,0.150337,1.925363,0.245420,0.054242,1.924910,0.314235,0.081924,1.932057,0.149281,-0.013979,1.928227,0.217720,0.069864,1.970590,0.231027
6198,17.216667,-0.858884,-9.271902,-0.303245,0.068558,1.916118,0.231519,0.151909,1.925519,0.245836,0.054028,1.924706,0.315333,0.081931,1.931889,0.148048,-0.015729,1.928272,0.217250,0.070030,1.970762,0.231108,-0.006801,0.344177,-0.119374,0.066519,1.716876,0.132641,0.069266,1.742850,0.132358,0.066446,1.633031,0.134230,0.066534,1.716914,0.132661,0.070247,1.664537,0.106236,0.069376,1.742647,0.132313,0.066482,1.633069,0.134228,0.066387,1.716992,0.132686,0.070249,1.664625,0.106258,0.150369,1.925376,0.245465,0.054249,1.924914,0.314243,0.081930,1.932052,0.149295,-0.013981,1.928218,0.217713,0.069857,1.970578,0.231016
6199,17.219444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,17.222222,-0.851639,-9.268761,-0.309109,0.068551,1.916120,0.231514,0.151904,1.925511,0.245828,0.054027,1.924698,0.315329,0.081921,1.931902,0.148044,-0.015735,1.928285,0.217251,0.070029,1.970765,0.231110,-0.010387,0.308899,-0.119259,0.066505,1.716872,0.132632,0.069253,1.742846,0.132349,0.066432,1.633026,0.134226,0.066521,1.716910,0.132652,0.070249,1.664530,0.106232,0.069356,1.742662,0.132297,0.066464,1.633076,0.134219,0.066381,1.716972,0.132692,0.070253,1.664603,0.106251,0.150371,1.925375,0.245463,0.054249,1.924903,0.314230,0.081917,1.932057,0.149279,-0.013974,1.928225,0.217720,0.069862,1.970589,0.231022
6201,17.225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202,17.227778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6203,17.230556,-0.853684,-9.267281,-0.313492,0.068553,1.916112,0.231521,0.151907,1.925497,0.245833,0.054032,1.924693,0.315336,0.081922,1.931891,0.148051,-0.015732,1.928283,0.217260,0.070035,1.970757,0.231116,0.000933,0.315037,-0.116369,0.066512,1.716861,0.132644,0.069259,1.742836,0.132366,0.066444,1.633016,0.134222,0.066528,1.716900,0.132664,0.070257,1.664526,0.106234,0.069355,1.742660,0.132317,0.066474,1.633052,0.134215,0.066400,1.716958,0.132695,0.070259,1.664607,0.106259,0.150367,1.925364,0.245474,0.054250,1.924893,0.314249,0.081911,1.932051,0.149297,-0.013988,1.928228,0.217719,0.069873,1.970574,0.231018
6204,17.233333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6205,17.236111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206,17.238889,-0.854355,-9.267991,-0.312898,0.068549,1.916112,0.231518,0.151902,1.925497,0.245831,0.054026,1.924694,0.315334,0.081919,1.931889,0.148048,-0.015737,1.928281,0.217256,0.070030,1.970756,0.231113,-0.000838,0.311992,-0.102159,0.066498,1.716854,0.132657,0.069239,1.742830,0.132378,0.066450,1.633009,0.134237,0.066514,1.716893,0.132677,0.070257,1.664519,0.106248,0.069339,1.742653,0.132330,0.066483,1.633052,0.134225,0.066381,1.716945,0.132704,0.070258,1.664600,0.106282,0.150384,1.925364,0.245472,0.054250,1.924900,0.314245,0.081914,1.932049,0.149285,-0.013969,1.928222,0.217719,0.069861,1.970574,0.231023
6207,17.241667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6208,17.244444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6209,17.247222,-0.855958,-9.268968,-0.307106,0.068558,1.916112,0.231519,0.151910,1.925506,0.245833,0.054033,1.924696,0.315334,0.081927,1.931887,0.148048,-0.015729,1.928272,0.217255,0.070034,1.970756,0.231111,-0.009011,0.303796,-0.107703,0.066489,1.716864,0.132643,0.069232,1.742838,0.132362,0.066433,1.633018,0.134235,0.066505,1.716902,0.132663,0.070247,1.664524,0.106243,0.069328,1.742673,0.132306,0.066463,1.633049,0.134224,0.066377,1.716963,0.132704,0.070249,1.664599,0.106270,0.150376,1.925368,0.245466,0.054253,1.924896,0.314245,0.081930,1.932048,0.149299,-0.013978,1.928222,0.217728,0.069862,1.970575,0.231012
6210,17.250000,-0.854070,-9.265087,-0.306805,0.068557,1.916113,0.231513,0.151911,1.925507,0.245821,0.054038,1.924694,0.315329,0.081921,1.931891,0.148042,-0.015730,1.928273,0.217255,0.070033,1.970757,0.231107,-0.003471,0.278349,-0.120165,0.066495,1.716858,0.132649,0.069244,1.742833,0.132371,0.066420,1.633013,0.134233,0.066511,1.716897,0.132669,0.070253,1.664521,0.106245,0.069347,1.742663,0.132325,0.066453,1.633049,0.134227,0.066373,1.716957,0.132699,0.070255,1.664594,0.106268,0.150333,1.925356,0.245435,0.054259,1.924891,0.314245,0.081925,1.932042,0.149295,-0.013984,1.928235,0.217715,0.069854,1.970585,0.231017
6211,17.252778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212,17.255556,-0.855667,-9.277925,-0.291710,0.068566,1.916121,0.231531,0.151914,1.925538,0.245857,0.054026,1.924705,0.315343,0.081944,1.931897,0.148061,-0.015721,1.928258,0.217253,0.070028,1.970766,0.231121,-0.018537,0.332663,-0.107886,0.066488,1.716855,0.132642,0.069231,1.742830,0.132355,0.066432,1.633010,0.134248,0.066504,1.716893,0.132662,0.070232,1.664511,0.106249,0.069338,1.742635,0.132293,0.066467,1.633051,0.134232,0.066359,1.716968,0.132708,0.070234,1.664588,0.106280,0.150259,1.925382,0.245481,0.054253,1.924905,0.314243,0.081930,1.932056,0.149299,-0.013980,1.928232,0.217716,0.069861,1.970578,0.231022
6213,17.258333,-0.855999,-9.275037,-0.294337,0.068566,1.916121,0.231526,0.151915,1.925534,0.245848,0.054031,1.924705,0.315339,0.081941,1.931896,0.148056,-0.015722,1.928262,0.217253,0.070030,1.970766,0.231116,-0.007784,0.329392,-0.119015,0.066511,1.716867,0.132653,0.069259,1.742842,0.132371,0.066439,1.633022,0.134244,0.066527,1.716906,0.132674,0.070246,1.664528,0.106250,0.069372,1.742669,0.132330,0.066475,1.633059,0.134240,0.066376,1.716961,0.132695,0.070248,1.664607,0.106273,0.150253,1.925377,0.245463,0.054249,1.924902,0.314244,0.081925,1.932053,0.149296,-0.013981,1.928230,0.217719,0.069870,1.970586,0.231017
6214,17.261111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6215,17.263889,-0.852759,-9.277736,-0.289937,0.068567,1.916125,0.231520,0.151915,1.925544,0.245846,0.054027,1.924704,0.315333,0.081944,1.931905,0.148052,-0.015721,1.928260,0.217244,0.070027,1.970770,0.231113,-0.009011,0.301006,-0.124923,0.066511,1.716867,0.132641,0.069262,1.742841,0.132359,0.066429,1.633022,0.134233,0.066527,1.716905,0.132661,0.070254,1.664526,0.106241,0.069368,1.742668,0.132315,0.066464,1.633061,0.134222,0.066384,1.716967,0.132687,0.070255,1.664598,0.106270,0.150260,1.925382,0.245469,0.054251,1.924907,0.314241,0.081933,1.932073,0.149292,-0.013969,1.928224,0.217716,0.069862,1.970580,0.231008
6216,17.266667,-0.851081,-9.270308,-0.306823,0.068563,1.916116,0.231515,0.151915,1.925510,0.245832,0.054036,1.924693,0.315330,0.081935,1.931898,0.148046,-0.015723,1.928277,0.217250,0.070039,1.970761,0.231112,-0.009764,0.317959,-0.110953,0.066494,1.716864,0.132639,0.069238,1.742839,0.132356,0.066433,1.633019,0.134232,0.066510,1.716903,0.132659,0.070242,1.664524,0.106238,0.069336,1.742671,0.132320,0.066464,1.633060,0.134238,0.066378,1.716961,0.132683,0.070245,1.664594,0.106245,0.150380,1.925374,0.245472,0.054259,1.924893,0.314241,0.081935,1.932055,0.149274,-0.013975,1.928231,0.217724,0.069866,1.970577,0.231014
6217,17.269444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,17.272222,-0.853897,-9.268372,-0.311003,0.068556,1.916119,0.231513,0.151909,1.925507,0.245827,0.054032,1.924701,0.315329,0.081926,1.931898,0.148043,-0.015730,1.928286,0.217251,0.070036,1.970764,0.231108,-0.007337,0.310056,-0.116560,0.066511,1.716876,0.132641,0.069258,1.742850,0.132360,0.066442,1.633031,0.134230,0.066527,1.716914,0.132661,0.070257,1.664536,0.106239,0.069363,1.742669,0.132315,0.066476,1.633074,0.134225,0.066386,1.716973,0.132687,0.070259,1.664615,0.106263,0.150373,1.925381,0.245458,0.054246,1.924898,0.314247,0.081921,1.932057,0.149293,-0.013973,1.928234,0.217724,0.069874,1.970579,0.231009
6219,17.275000,-0.852791,-9.264417,-0.304964,0.068565,1.916122,0.231517,0.151918,1.925518,0.245825,0.054046,1.924701,0.315334,0.081927,1.931901,0.148046,-0.015723,1.928280,0.217261,0.070039,1.970766,0.231112,-0.010359,0.328842,-0.126094,0.066511,1.716863,0.132636,0.069262,1.742837,0.132352,0.066429,1.633018,0.134230,0.066527,1.716901,0.132656,0.070240,1.664522,0.106235,0.069361,1.742661,0.132303,0.066460,1.633048,0.134227,0.066395,1.716957,0.132684,0.070243,1.664612,0.106259,0.150378,1.925380,0.245458,0.054266,1.924903,0.314243,0.081926,1.932062,0.149297,-0.013982,1.928231,0.217725,0.069869,1.970583,0.231016
6220,17.277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221,17.280556,-0.854324,-9.270443,-0.302505,0.068567,1.916120,0.231516,0.151919,1.925521,0.245832,0.054040,1.924702,0.315331,0.081938,1.931898,0.148046,-0.015720,1.928274,0.217250,0.070039,1.970765,0.231109,0.006910,0.356015,-0.103918,0.066508,1.716859,0.132645,0.069249,1.742833,0.132368,0.066458,1.633013,0.134214,0.066524,1.716897,0.132665,0.070245,1.664526,0.106227,0.069348,1.742656,0.132334,0.066491,1.633055,0.134214,0.066390,1.716963,0.132684,0.070247,1.664596,0.106241,0.150375,1.925381,0.245474,0.054260,1.924902,0.314243,0.081935,1.932060,0.149280,-0.013989,1.928226,0.217720,0.069870,1.970583,0.231006
6222,17.283333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6223,17.286111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6224,17.288889,-0.853553,-9.268342,-0.295782,0.068556,1.916114,0.231519,0.151907,1.925524,0.245832,0.054031,1.924695,0.315334,0.081922,1.931893,0.148048,-0.015733,1.928258,0.217256,0.070022,1.970759,0.231111,-0.012339,0.290809,-0.120466,0.066496,1.716860,0.132635,0.069244,1.742835,0.132353,0.066420,1.633015,0.134232,0.066512,1.716899,0.132656,0.070248,1.664518,0.106239,0.069344,1.742661,0.132310,0.066452,1.633057,0.134228,0.066378,1.716954,0.132681,0.070250,1.664596,0.106261,0.150261,1.925366,0.245460,0.054257,1.924895,0.314244,0.081907,1.932052,0.149274,-0.013975,1.928218,0.217720,0.069858,1.970577,0.231013
6225,17.291667,-0.852549,-9.270778,-0.307791,0.068557,1.916113,0.231520,0.151909,1.925506,0.245837,0.054030,1.924693,0.315335,0.081930,1.931893,0.148051,-0.015729,1.928275,0.217254,0.070034,1.970758,0.231115,-0.010901,0.304849,-0.127679,0.066502,1.716861,0.132645,0.069253,1.742835,0.132362,0.066416,1.633016,0.134239,0.066517,1.716899,0.132665,0.070240,1.664519,0.106246,0.069345,1.742678,0.132310,0.066443,1.633039,0.134243,0.066394,1.716951,0.132704,0.070245,1.664601,0.106254,0.150369,1.925367,0.245463,0.054248,1.924892,0.314249,0.081932,1.932047,0.149287,-0.013975,1.928224,0.217727,0.069863,1.970582,0.231024
6226,17.294444,-0.857739,-9.272976,-0.303003,0.068563,1.916106,0.231521,0.151914,1.925507,0.245840,0.054032,1.924693,0.315335,0.081937,1.931879,0.148051,-0.015723,1.928260,0.217251,0.070035,1.970751,0.231111,-0.011290,0.309304,-0.107258,0.066500,1.716861,0.132645,0.069243,1.742836,0.132362,0.066444,1.633016,0.134240,0.066516,1.716900,0.132665,0.070255,1.664521,0.106246,0.069342,1.742691,0.132319,0.066476,1.633054,0.134231,0.066383,1.716941,0.132692,0.070257,1.664587,0.106270,0.150362,1.925364,0.245476,0.054258,1.924891,0.314245,0.081940,1.932036,0.149295,-0.013975,1.928219,0.217721,0.069858,1.970572,0.231011
6227,17.297222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6228,17.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229,17.302778,-0.856908,-9.270292,-0.308526,0.068559,1.916111,0.231524,0.151912,1.925503,0.245839,0.054033,1.924696,0.315338,0.081931,1.931885,0.148053,-0.015726,1.928273,0.217258,0.070037,1.970755,0.231115,-0.002752,0.323649,-0.124298,0.066503,1.716845,0.132670,0.069253,1.742819,0.132390,0.066423,1.632999,0.134252,0.066519,1.716883,0.132690,0.070236,1.664507,0.106262,0.069353,1.742651,0.132333,0.066454,1.633035,0.134245,0.066385,1.716936,0.132732,0.070240,1.664586,0.106284,0.150371,1.925363,0.245473,0.054254,1.924899,0.314249,0.081933,1.932045,0.149291,-0.013979,1.928223,0.217730,0.069864,1.970573,0.231018
6230,17.305556,-0.854139,-9.267960,-0.308280,0.068550,1.916107,0.231510,0.151903,1.925499,0.245822,0.054027,1.924689,0.315325,0.081918,1.931885,0.148039,-0.015737,1.928270,0.217248,0.070027,1.970752,0.231104,-0.003983,0.318642,-0.117749,0.066494,1.716838,0.132657,0.069241,1.742813,0.132377,0.066424,1.632993,0.134242,0.066510,1.716877,0.132678,0.070236,1.664500,0.106251,0.069347,1.742635,0.132311,0.066456,1.633031,0.134231,0.066367,1.716936,0.132731,0.070240,1.664580,0.106274,0.150322,1.925347,0.245415,0.054238,1.924894,0.314247,0.081930,1.932043,0.149284,-0.013975,1.928220,0.217728,0.069852,1.970573,0.231018
6231,17.308333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6232,17.311111,-0.856329,-9.271829,-0.309585,0.068554,1.916113,0.231527,0.151906,1.925504,0.245845,0.054025,1.924698,0.315341,0.081928,1.931888,0.148057,-0.015731,1.928277,0.217259,0.070032,1.970758,0.231119,-0.015001,0.310279,-0.125323,0.066505,1.716853,0.132649,0.069256,1.742827,0.132364,0.066423,1.633008,0.134250,0.066521,1.716891,0.132669,0.070244,1.664509,0.106254,0.069355,1.742659,0.132308,0.066454,1.633053,0.134240,0.066388,1.716939,0.132713,0.070247,1.664583,0.106276,0.150373,1.925365,0.245480,0.054247,1.924902,0.314251,0.081928,1.932047,0.149293,-0.013982,1.928224,0.217727,0.069860,1.970577,0.231027
6233,17.313889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6234,17.316667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235,17.319444,-0.855909,-9.271600,-0.309918,0.068549,1.916118,0.231529,0.151901,1.925508,0.245846,0.054021,1.924702,0.315343,0.081924,1.931893,0.148059,-0.015736,1.928283,0.217261,0.070028,1.970763,0.231121,-0.009528,0.305714,-0.114033,0.066500,1.716862,0.132669,0.069246,1.742836,0.132386,0.066435,1.633016,0.134261,0.066516,1.716900,0.132689,0.070251,1.664521,0.106268,0.069351,1.742664,0.132313,0.066467,1.633060,0.134246,0.066375,1.716947,0.132751,0.070256,1.664603,0.106295,0.150358,1.925364,0.245483,0.054241,1.924906,0.314252,0.081916,1.932054,0.149302,-0.013986,1.928219,0.217722,0.069862,1.970590,0.231028
6236,17.322222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6237,17.325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6238,17.327778,-0.858250,-9.276326,-0.287799,0.068571,1.916126,0.231540,0.151919,1.925550,0.245864,0.054033,1.924714,0.315353,0.081946,1.931898,0.148070,-0.015717,1.928257,0.217265,0.070030,1.970772,0.231127,-0.010448,0.309064,-0.120985,0.066496,1.716877,0.132667,0.069244,1.742851,0.132384,0.066420,1.633032,0.134261,0.066512,1.716915,0.132687,0.070239,1.664536,0.106267,0.069351,1.742676,0.132316,0.066453,1.633070,0.134247,0.066368,1.716970,0.132742,0.070242,1.664618,0.106295,0.150253,1.925381,0.245490,0.054263,1.924913,0.314249,0.081931,1.932055,0.149302,-0.013979,1.928228,0.217723,0.069860,1.970595,0.231030
6239,17.330556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240,17.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6241,17.336111,-0.854406,-9.272018,-0.301490,0.068558,1.916130,0.231534,0.151909,1.925532,0.245852,0.054028,1.924712,0.315348,0.081930,1.931908,0.148064,-0.015729,1.928282,0.217266,0.070029,1.970775,0.231126,-0.020505,0.275525,-0.123755,0.066492,1.716888,0.132656,0.069242,1.742862,0.132370,0.066412,1.633043,0.134265,0.066508,1.716926,0.132676,0.070248,1.664542,0.106268,0.069338,1.742684,0.132307,0.066441,1.633076,0.134252,0.066379,1.717001,0.132729,0.070252,1.664613,0.106291,0.150364,1.925393,0.245498,0.054251,1.924912,0.314254,0.081922,1.932064,0.149287,-0.013990,1.928229,0.217731,0.069863,1.970598,0.231030
6242,17.338889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6243,17.341667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
