Format Version,1.23,Take Name,Calibsmartstonex 2023-04-17 11.37.41 AM_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2023-04-17 11.38.40.797 AM,Capture Start Frame,2604639,Total Frames in Take,9521,Total Exported Frames,9521,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1826,5.072222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,5.075000,0.007217,0.080781,0.001873,-0.996704,0.068553,1.916134,0.231520,0.151903,1.925561,0.245828,0.054031,1.924714,0.315336,0.081911,1.931914,0.148048,-0.015739,1.928262,0.217262,0.070008,1.970779,0.231111,0.000220,-0.002474,0.001168,-0.999996,0.066513,1.716889,0.132625,0.069268,1.742863,0.132337,0.066418,1.633044,0.134241,0.066529,1.716928,0.132645,0.070256,1.664541,0.106241,0.069391,1.742666,0.132265,0.066455,1.633086,0.134233,0.066363,1.717002,0.132710,0.070262,1.664622,0.106256,0.150212,1.925378,0.245399,0.054240,1.924915,0.314247,0.081908,1.932070,0.149300,-0.014000,1.928232,0.217735,0.069837,1.970608,0.231023
1828,5.077778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,5.080556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,5.083333,0.007203,0.080848,0.001930,-0.996699,0.068543,1.916134,0.231529,0.151892,1.925551,0.245848,0.054010,1.924711,0.315343,0.081913,1.931915,0.148059,-0.015746,1.928271,0.217260,0.070004,1.970779,0.231122,0.000066,-0.002537,0.001025,-0.999996,0.066510,1.716884,0.132640,0.069257,1.742858,0.132360,0.066439,1.633039,0.134230,0.066526,1.716922,0.132660,0.070264,1.664545,0.106239,0.069363,1.742668,0.132312,0.066473,1.633071,0.134220,0.066384,1.717002,0.132688,0.070266,1.664623,0.106268,0.150243,1.925387,0.245469,0.054240,1.924909,0.314234,0.081907,1.932070,0.149308,-0.013989,1.928239,0.217734,0.069832,1.970605,0.231023
1831,5.086111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,5.088889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,5.091667,0.007179,0.080719,0.002063,-0.996709,0.068532,1.916133,0.231514,0.151887,1.925527,0.245813,0.054023,1.924709,0.315333,0.081885,1.931916,0.148042,-0.015757,1.928293,0.217268,0.070007,1.970778,0.231111,0.000038,-0.002572,0.000939,-0.999996,0.066508,1.716876,0.132641,0.069251,1.742850,0.132362,0.066452,1.633030,0.134226,0.066524,1.716914,0.132661,0.070270,1.664538,0.106236,0.069356,1.742644,0.132305,0.066486,1.633079,0.134211,0.066382,1.716990,0.132699,0.070272,1.664619,0.106269,0.150313,1.925376,0.245416,0.054239,1.924920,0.314224,0.081889,1.932077,0.149309,-0.014001,1.928236,0.217741,0.069837,1.970599,0.231029
1834,5.094444,0.007215,0.080755,0.001900,-0.996706,0.068544,1.916131,0.231521,0.151896,1.925554,0.245824,0.054027,1.924711,0.315338,0.081899,1.931911,0.148049,-0.015748,1.928263,0.217268,0.070002,1.970776,0.231113,0.000141,-0.002699,0.001074,-0.999996,0.066509,1.716887,0.132629,0.069259,1.742861,0.132344,0.066430,1.633042,0.134231,0.066525,1.716925,0.132649,0.070250,1.664543,0.106234,0.069360,1.742665,0.132289,0.066463,1.633076,0.134221,0.066389,1.717003,0.132685,0.070252,1.664626,0.106262,0.150210,1.925378,0.245397,0.054235,1.924916,0.314240,0.081895,1.932072,0.149312,-0.014001,1.928228,0.217745,0.069836,1.970597,0.231025
1835,5.097222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,5.100000,0.007191,0.080757,0.001973,-0.996706,0.068530,1.916128,0.231527,0.151883,1.925538,0.245831,0.054014,1.924705,0.315344,0.081887,1.931911,0.148056,-0.015760,1.928273,0.217274,0.069996,1.970773,0.231122,0.000107,-0.002736,0.001016,-0.999996,0.066499,1.716882,0.132627,0.069246,1.742856,0.132343,0.066431,1.633036,0.134223,0.066515,1.716920,0.132647,0.070244,1.664540,0.106229,0.069343,1.742687,0.132297,0.066460,1.633058,0.134223,0.066385,1.716986,0.132678,0.070248,1.664620,0.106245,0.150245,1.925387,0.245451,0.054237,1.924904,0.314242,0.081871,1.932065,0.149300,-0.013994,1.928230,0.217738,0.069838,1.970598,0.231031
1837,5.102778,0.007215,0.080778,0.001906,-0.996704,0.068538,1.916127,0.231536,0.151888,1.925549,0.245843,0.054017,1.924707,0.315352,0.081896,1.931907,0.148064,-0.015754,1.928261,0.217279,0.069996,1.970773,0.231128,0.000119,-0.002760,0.000920,-0.999996,0.066499,1.716882,0.132627,0.069241,1.742857,0.132342,0.066447,1.633037,0.134225,0.066515,1.716921,0.132647,0.070253,1.664541,0.106229,0.069327,1.742671,0.132300,0.066475,1.633067,0.134220,0.066399,1.716993,0.132667,0.070254,1.664625,0.106256,0.150239,1.925390,0.245456,0.054239,1.924907,0.314233,0.081888,1.932063,0.149322,-0.014003,1.928224,0.217757,0.069832,1.970597,0.231032
1838,5.105556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,5.108333,0.007156,0.080705,0.002083,-0.996710,0.068529,1.916127,0.231516,0.151885,1.925518,0.245813,0.054023,1.924699,0.315336,0.081881,1.931914,0.148045,-0.015760,1.928291,0.217273,0.070007,1.970772,0.231116,0.000072,-0.002634,0.001153,-0.999996,0.066513,1.716882,0.132638,0.069267,1.742856,0.132357,0.066421,1.633037,0.134229,0.066529,1.716920,0.132659,0.070249,1.664541,0.106237,0.069366,1.742678,0.132317,0.066453,1.633072,0.134228,0.066397,1.716974,0.132675,0.070251,1.664630,0.106261,0.150328,1.925373,0.245411,0.054233,1.924911,0.314233,0.081888,1.932074,0.149310,-0.014003,1.928233,0.217751,0.069838,1.970591,0.231036
1840,5.111111,0.007171,0.080706,0.001973,-0.996710,0.068536,1.916126,0.231521,0.151890,1.925535,0.245817,0.054028,1.924699,0.315340,0.081884,1.931912,0.148048,-0.015756,1.928271,0.217277,0.070001,1.970771,0.231118,0.000125,-0.002403,0.001175,-0.999996,0.066507,1.716879,0.132634,0.069262,1.742853,0.132352,0.066410,1.633034,0.134234,0.066523,1.716917,0.132654,0.070253,1.664535,0.106240,0.069364,1.742679,0.132302,0.066442,1.633084,0.134230,0.066386,1.716963,0.132690,0.070256,1.664614,0.106259,0.150208,1.925364,0.245397,0.054240,1.924905,0.314235,0.081877,1.932071,0.149319,-0.014011,1.928239,0.217745,0.069834,1.970591,0.231031
1841,5.113889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,5.116667,0.007167,0.080723,0.001957,-0.996709,0.068528,1.916126,0.231520,0.151881,1.925538,0.245819,0.054017,1.924698,0.315338,0.081878,1.931913,0.148048,-0.015764,1.928268,0.217273,0.069992,1.970771,0.231117,0.000043,-0.002570,0.001107,-0.999996,0.066502,1.716879,0.132636,0.069253,1.742853,0.132357,0.066417,1.633034,0.134222,0.066518,1.716917,0.132656,0.070246,1.664540,0.106232,0.069350,1.742680,0.132303,0.066448,1.633072,0.134214,0.066388,1.716972,0.132694,0.070249,1.664620,0.106257,0.150195,1.925353,0.245398,0.054232,1.924909,0.314237,0.081872,1.932074,0.149305,-0.014011,1.928227,0.217741,0.069822,1.970596,0.231034
1843,5.119444,0.007185,0.080653,0.002056,-0.996714,0.068526,1.916123,0.231525,0.151883,1.925518,0.245812,0.054029,1.924699,0.315345,0.081868,1.931905,0.148051,-0.015765,1.928282,0.217289,0.070001,1.970767,0.231121,0.000118,-0.002688,0.001093,-0.999996,0.066512,1.716876,0.132630,0.069263,1.742850,0.132346,0.066430,1.633031,0.134228,0.066528,1.716914,0.132650,0.070252,1.664533,0.106233,0.069346,1.742674,0.132297,0.066457,1.633068,0.134221,0.066416,1.716974,0.132682,0.070254,1.664611,0.106257,0.150318,1.925369,0.245420,0.054245,1.924904,0.314247,0.081875,1.932060,0.149311,-0.014015,1.928232,0.217759,0.069826,1.970593,0.231036
1844,5.122222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,5.125000,0.007209,0.080742,0.002147,-0.996707,0.068516,1.916125,0.231535,0.151872,1.925506,0.245837,0.054005,1.924707,0.315352,0.081876,1.931903,0.148063,-0.015770,1.928299,0.217284,0.070001,1.970770,0.231129,0.000117,-0.002536,0.001062,-0.999996,0.066508,1.716874,0.132637,0.069257,1.742848,0.132354,0.066431,1.633029,0.134234,0.066524,1.716913,0.132657,0.070259,1.664532,0.106241,0.069349,1.742666,0.132305,0.066460,1.633065,0.134228,0.066401,1.716976,0.132685,0.070261,1.664616,0.106267,0.150365,1.925373,0.245476,0.054227,1.924908,0.314251,0.081875,1.932060,0.149327,-0.014006,1.928236,0.217755,0.069831,1.970598,0.231035
1846,5.127778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,5.130556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,5.133333,0.007162,0.080665,0.002081,-0.996713,0.068517,1.916126,0.231524,0.151875,1.925517,0.245814,0.054018,1.924699,0.315344,0.081862,1.931912,0.148051,-0.015773,1.928290,0.217287,0.069995,1.970770,0.231123,0.000200,-0.002297,0.001067,-0.999997,0.066498,1.716876,0.132639,0.069248,1.742850,0.132353,0.066419,1.633031,0.134251,0.066514,1.716914,0.132660,0.070261,1.664529,0.106254,0.069334,1.742680,0.132296,0.066447,1.633072,0.134236,0.066398,1.716960,0.132697,0.070262,1.664611,0.106289,0.150307,1.925373,0.245413,0.054231,1.924907,0.314253,0.081863,1.932068,0.149320,-0.014010,1.928237,0.217745,0.069824,1.970591,0.231047
1849,5.136111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,5.138889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,5.141667,0.007204,0.080739,0.001996,-0.996707,0.068520,1.916127,0.231546,0.151873,1.925533,0.245847,0.054007,1.924706,0.315363,0.081874,1.931907,0.148074,-0.015770,1.928276,0.217296,0.069988,1.970772,0.231140,0.000079,-0.002454,0.001003,-0.999996,0.066495,1.716874,0.132661,0.069241,1.742849,0.132380,0.066427,1.633029,0.134253,0.066511,1.716913,0.132681,0.070256,1.664534,0.106262,0.069316,1.742683,0.132340,0.066452,1.633073,0.134246,0.066411,1.716956,0.132701,0.070257,1.664612,0.106290,0.150247,1.925383,0.245477,0.054235,1.924906,0.314256,0.081859,1.932068,0.149338,-0.014016,1.928238,0.217754,0.069824,1.970589,0.231041
1852,5.144444,0.007171,0.080752,0.002095,-0.996706,0.068520,1.916121,0.231544,0.151875,1.925510,0.245848,0.054006,1.924696,0.315362,0.081880,1.931905,0.148073,-0.015768,1.928287,0.217292,0.069998,1.970765,0.231142,0.000102,-0.002260,0.001119,-0.999997,0.066498,1.716867,0.132663,0.069250,1.742841,0.132382,0.066410,1.633022,0.134258,0.066513,1.716905,0.132683,0.070257,1.664525,0.106268,0.069334,1.742670,0.132342,0.066437,1.633062,0.134257,0.066400,1.716961,0.132706,0.070259,1.664600,0.106286,0.150340,1.925369,0.245493,0.054236,1.924896,0.314254,0.081876,1.932063,0.149334,-0.014013,1.928234,0.217756,0.069825,1.970593,0.231045
1853,5.147222,0.007183,0.080765,0.002078,-0.996705,0.068520,1.916123,0.231537,0.151874,1.925515,0.245843,0.054004,1.924700,0.315354,0.081881,1.931906,0.148066,-0.015768,1.928286,0.217283,0.069997,1.970767,0.231134,0.000099,-0.002333,0.000900,-0.999997,0.066480,1.716874,0.132662,0.069221,1.742849,0.132381,0.066429,1.633029,0.134257,0.066496,1.716913,0.132682,0.070258,1.664534,0.106266,0.069298,1.742697,0.132343,0.066455,1.633057,0.134244,0.066393,1.716974,0.132701,0.070258,1.664597,0.106298,0.150354,1.925376,0.245485,0.054234,1.924903,0.314242,0.081883,1.932063,0.149337,-0.014015,1.928237,0.217746,0.069817,1.970590,0.231040
1854,5.150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,5.152778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,5.155556,0.007170,0.080789,0.001974,-0.996704,0.068525,1.916126,0.231535,0.151877,1.925536,0.245845,0.054003,1.924699,0.315351,0.081887,1.931913,0.148065,-0.015764,1.928272,0.217276,0.069991,1.970771,0.231132,0.000088,-0.002055,0.001075,-0.999997,0.066479,1.716874,0.132659,0.069229,1.742848,0.132380,0.066398,1.633029,0.134252,0.066495,1.716912,0.132679,0.070254,1.664533,0.106264,0.069308,1.742687,0.132336,0.066423,1.633071,0.134250,0.066388,1.716957,0.132709,0.070256,1.664607,0.106280,0.150194,1.925364,0.245439,0.054220,1.924904,0.314244,0.081877,1.932073,0.149323,-0.014010,1.928234,0.217749,0.069827,1.970593,0.231041
1857,5.158333,0.007184,0.080757,0.001951,-0.996706,0.068525,1.916124,0.231537,0.151877,1.925537,0.245841,0.054008,1.924699,0.315354,0.081881,1.931908,0.148066,-0.015766,1.928265,0.217284,0.069988,1.970769,0.231132,0.000119,-0.002009,0.001160,-0.999997,0.066489,1.716875,0.132659,0.069244,1.742849,0.132378,0.066394,1.633030,0.134257,0.066505,1.716913,0.132679,0.070258,1.664532,0.106267,0.069326,1.742683,0.132330,0.066420,1.633075,0.134253,0.066394,1.716963,0.132715,0.070261,1.664603,0.106283,0.150188,1.925362,0.245427,0.054226,1.924905,0.314254,0.081873,1.932065,0.149315,-0.014007,1.928235,0.217753,0.069818,1.970589,0.231048
1858,5.161111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,5.163889,0.007187,0.080733,0.002090,-0.996708,0.068521,1.916121,0.231527,0.151877,1.925511,0.245827,0.054011,1.924698,0.315345,0.081878,1.931903,0.148055,-0.015767,1.928285,0.217278,0.070000,1.970765,0.231123,0.000128,-0.002309,0.001059,-0.999997,0.066478,1.716879,0.132653,0.069227,1.742853,0.132370,0.066401,1.633034,0.134252,0.066494,1.716918,0.132673,0.070241,1.664536,0.106260,0.069286,1.742700,0.132337,0.066420,1.633059,0.134250,0.066415,1.716971,0.132684,0.070241,1.664611,0.106284,0.150308,1.925359,0.245436,0.054230,1.924908,0.314250,0.081883,1.932062,0.149305,-0.014006,1.928232,0.217748,0.069824,1.970586,0.231040
1860,5.166667,0.007239,0.080835,0.001958,-0.996699,0.068530,1.916127,0.231545,0.151880,1.925540,0.245862,0.054001,1.924711,0.315359,0.081900,1.931901,0.148074,-0.015758,1.928268,0.217278,0.069995,1.970771,0.231135,0.000019,-0.002470,0.000966,-0.999997,0.066483,1.716880,0.132665,0.069227,1.742854,0.132387,0.066422,1.633034,0.134246,0.066499,1.716918,0.132685,0.070247,1.664543,0.106259,0.069301,1.742698,0.132355,0.066446,1.633073,0.134247,0.066400,1.716972,0.132702,0.070249,1.664607,0.106271,0.150235,1.925379,0.245479,0.054227,1.924914,0.314243,0.081893,1.932058,0.149314,-0.014007,1.928231,0.217756,0.069827,1.970593,0.231040
1861,5.169444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,5.172222,0.007203,0.080792,0.001933,-0.996703,0.068528,1.916124,0.231528,0.151879,1.925540,0.245837,0.054005,1.924701,0.315343,0.081890,1.931905,0.148057,-0.015762,1.928261,0.217268,0.069990,1.970768,0.231121,0.000064,-0.002374,0.001065,-0.999997,0.066484,1.716881,0.132656,0.069234,1.742856,0.132377,0.066406,1.633036,0.134245,0.066500,1.716920,0.132676,0.070243,1.664542,0.106256,0.069320,1.742694,0.132351,0.066434,1.633071,0.134248,0.066385,1.716974,0.132683,0.070244,1.664614,0.106274,0.150202,1.925362,0.245416,0.054222,1.924907,0.314261,0.081894,1.932064,0.149297,-0.013999,1.928234,0.217748,0.069811,1.970586,0.231032
1863,5.175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,5.177778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,5.180556,0.007208,0.080820,0.001898,-0.996701,0.068530,1.916131,0.231529,0.151879,1.925554,0.245843,0.054002,1.924709,0.315344,0.081895,1.931912,0.148059,-0.015760,1.928263,0.217265,0.069988,1.970776,0.231122,0.000009,-0.002600,0.001065,-0.999996,0.066491,1.716889,0.132657,0.069241,1.742863,0.132379,0.066414,1.633043,0.134237,0.066507,1.716927,0.132677,0.070239,1.664552,0.106249,0.069323,1.742694,0.132351,0.066442,1.633083,0.134233,0.066397,1.716979,0.132680,0.070238,1.664627,0.106277,0.150180,1.925367,0.245429,0.054220,1.924911,0.314263,0.081894,1.932073,0.149294,-0.014002,1.928235,0.217745,0.069812,1.970598,0.231025
1866,5.183333,0.007194,0.080887,0.001918,-0.996696,0.068538,1.916130,0.231531,0.151886,1.925550,0.245857,0.053999,1.924706,0.315344,0.081915,1.931913,0.148063,-0.015750,1.928266,0.217256,0.069998,1.970775,0.231126,0.000076,-0.002453,0.001046,-0.999996,0.066484,1.716879,0.132643,0.069232,1.742854,0.132363,0.066409,1.633034,0.134234,0.066500,1.716918,0.132663,0.070241,1.664539,0.106244,0.069310,1.742662,0.132332,0.066436,1.633080,0.134231,0.066395,1.716985,0.132669,0.070241,1.664620,0.106272,0.150194,1.925362,0.245431,0.054214,1.924915,0.314253,0.081917,1.932071,0.149297,-0.013999,1.928236,0.217735,0.069820,1.970598,0.231041
1867,5.186111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,5.188889,0.007164,0.080909,0.001968,-0.996694,0.068537,1.916131,0.231535,0.151885,1.925541,0.245865,0.053995,1.924703,0.315348,0.081919,1.931918,0.148068,-0.015749,1.928275,0.217257,0.070002,1.970776,0.231133,0.000140,-0.002247,0.001016,-0.999997,0.066477,1.716887,0.132649,0.069224,1.742861,0.132366,0.066407,1.633042,0.134250,0.066493,1.716925,0.132669,0.070248,1.664544,0.106257,0.069287,1.742671,0.132333,0.066428,1.633086,0.134255,0.066408,1.716998,0.132686,0.070250,1.664618,0.106268,0.150241,1.925376,0.245475,0.054216,1.924905,0.314255,0.081914,1.932076,0.149297,-0.013988,1.928231,0.217738,0.069835,1.970601,0.231038
1869,5.191667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,5.194444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,5.197222,0.007204,0.080856,0.001874,-0.996698,0.068542,1.916136,0.231529,0.151890,1.925563,0.245849,0.054008,1.924713,0.315343,0.081912,1.931918,0.148059,-0.015748,1.928264,0.217259,0.069997,1.970781,0.231122,0.000106,-0.002607,0.001107,-0.999996,0.066487,1.716892,0.132654,0.069238,1.742866,0.132371,0.066402,1.633047,0.134250,0.066502,1.716931,0.132674,0.070229,1.664550,0.106257,0.069320,1.742671,0.132348,0.066431,1.633092,0.134251,0.066392,1.717001,0.132672,0.070229,1.664631,0.106281,0.150185,1.925376,0.245432,0.054222,1.924922,0.314254,0.081901,1.932078,0.149288,-0.013996,1.928227,0.217727,0.069830,1.970604,0.231037
1872,5.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,5.202778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,5.205556,0.007216,0.080912,0.001895,-0.996693,0.068537,1.916135,0.231536,0.151883,1.925558,0.245865,0.053993,1.924714,0.315348,0.081917,1.931915,0.148067,-0.015751,1.928266,0.217256,0.069994,1.970780,0.231128,0.000014,-0.002381,0.000968,-0.999997,0.066482,1.716879,0.132662,0.069227,1.742853,0.132385,0.066420,1.633033,0.134242,0.066498,1.716917,0.132682,0.070251,1.664542,0.106256,0.069306,1.742654,0.132351,0.066446,1.633081,0.134250,0.066390,1.716993,0.132701,0.070254,1.664619,0.106262,0.150227,1.925391,0.245476,0.054217,1.924919,0.314259,0.081910,1.932075,0.149291,-0.013996,1.928233,0.217727,0.069823,1.970594,0.231034
1875,5.208333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,5.211111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,5.213889,0.007228,0.080912,0.001896,-0.996693,0.068546,1.916133,0.231532,0.151892,1.925557,0.245862,0.054002,1.924715,0.315344,0.081926,1.931911,0.148064,-0.015742,1.928264,0.217252,0.070003,1.970778,0.231123,0.000013,-0.002044,0.001157,-0.999997,0.066493,1.716878,0.132653,0.069247,1.742851,0.132378,0.066398,1.633032,0.134234,0.066509,1.716916,0.132673,0.070260,1.664540,0.106250,0.069330,1.742648,0.132332,0.066425,1.633078,0.134232,0.066396,1.716993,0.132703,0.070262,1.664620,0.106268,0.150193,1.925372,0.245438,0.054211,1.924924,0.314259,0.081918,1.932076,0.149303,-0.013998,1.928228,0.217724,0.069836,1.970595,0.231034
1878,5.216667,0.007169,0.080889,0.001926,-0.996696,0.068540,1.916137,0.231533,0.151887,1.925555,0.245860,0.054000,1.924709,0.315347,0.081917,1.931925,0.148066,-0.015748,1.928275,0.217258,0.070000,1.970783,0.231130,0.000075,-0.002609,0.001041,-0.999996,0.066493,1.716880,0.132657,0.069241,1.742854,0.132376,0.066419,1.633034,0.134248,0.066509,1.716918,0.132678,0.070242,1.664540,0.106257,0.069335,1.742659,0.132320,0.066450,1.633082,0.134236,0.066383,1.716982,0.132714,0.070244,1.664623,0.106289,0.150226,1.925383,0.245470,0.054222,1.924914,0.314254,0.081905,1.932084,0.149296,-0.014002,1.928234,0.217721,0.069832,1.970606,0.231039
1879,5.219444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,5.222222,0.007204,0.080880,0.001877,-0.996696,0.068547,1.916135,0.231522,0.151894,1.925562,0.245847,0.054009,1.924713,0.315335,0.081922,1.931917,0.148054,-0.015742,1.928263,0.217248,0.070003,1.970780,0.231115,-0.000712,-0.005369,0.001897,-0.999984,0.066705,1.716902,0.132822,0.069496,1.742872,0.132566,0.066496,1.633055,0.134281,0.066721,1.716941,0.132842,0.070218,1.664598,0.106318,0.069329,1.742657,0.132313,0.066433,1.633063,0.134232,0.066922,1.717130,0.133184,0.070248,1.664615,0.106279,0.150196,1.925374,0.245421,0.054221,1.924919,0.314256,0.081919,1.932077,0.149280,-0.013987,1.928230,0.217726,0.069830,1.970603,0.231027
1881,5.225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,5.227778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,5.230556,0.007199,0.080893,0.001973,-0.996695,0.068540,1.916133,0.231530,0.151889,1.925543,0.245857,0.054001,1.924711,0.315343,0.081920,1.931914,0.148062,-0.015746,1.928278,0.217254,0.070006,1.970778,0.231124,0.000151,-0.002521,0.001044,-0.999996,0.066489,1.716885,0.132644,0.069237,1.742860,0.132359,0.066414,1.633040,0.134248,0.066504,1.716924,0.132664,0.070242,1.664541,0.106252,0.069320,1.742669,0.132314,0.066442,1.633079,0.134242,0.066392,1.716998,0.132691,0.070244,1.664619,0.106276,0.150240,1.925381,0.245475,0.054221,1.924911,0.314259,0.081907,1.932074,0.149284,-0.013991,1.928233,0.217724,0.069845,1.970600,0.231028
1884,5.233333,0.007241,0.080943,0.001908,-0.996691,0.068548,1.916132,0.231532,0.151894,1.925553,0.245866,0.053999,1.924716,0.315342,0.081934,1.931907,0.148063,-0.015739,1.928264,0.217246,0.070007,1.970777,0.231121,0.000161,-0.002527,0.001112,-0.999996,0.066498,1.716885,0.132638,0.069250,1.742859,0.132353,0.066413,1.633040,0.134243,0.066514,1.716924,0.132658,0.070244,1.664540,0.106247,0.069340,1.742664,0.132315,0.066442,1.633069,0.134244,0.066393,1.717005,0.132674,0.070246,1.664626,0.106268,0.150236,1.925387,0.245472,0.054220,1.924919,0.314242,0.081929,1.932065,0.149293,-0.013994,1.928231,0.217726,0.069839,1.970595,0.231026
1885,5.236111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,5.238889,0.007193,0.080915,0.001901,-0.996693,0.068552,1.916133,0.231519,0.151898,1.925555,0.245849,0.054008,1.924708,0.315331,0.081933,1.931916,0.148051,-0.015736,1.928265,0.217239,0.070010,1.970778,0.231113,0.000158,-0.002321,0.001136,-0.999997,0.066501,1.716882,0.132626,0.069254,1.742855,0.132342,0.066411,1.633037,0.134231,0.066517,1.716920,0.132646,0.070255,1.664537,0.106236,0.069338,1.742659,0.132296,0.066437,1.633070,0.134233,0.066403,1.716998,0.132674,0.070258,1.664622,0.106251,0.150196,1.925374,0.245420,0.054216,1.924915,0.314249,0.081928,1.932077,0.149286,-0.013982,1.928234,0.217718,0.069842,1.970594,0.231026
1887,5.241667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
