Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status,Stonex_time_check
2023-04-26 16:56:59.24,2023-04-26 16:56:59.0,240,1,14+56+59.0
2023-04-26 16:56:59.278,2023-04-26 16:56:59.0,278,1,14+56+59.0
2023-04-26 16:56:59.278,2023-04-26 16:56:59.0,278,1,14+56+59.0
2023-04-26 16:56:59.516,2023-04-26 16:56:59.2,316,1,14+56+59.2
2023-04-26 16:56:59.516,2023-04-26 16:56:59.2,316,1,14+56+59.2
2023-04-26 16:56:59.682,2023-04-26 16:56:59.4,282,1,14+56+59.4
2023-04-26 16:56:59.682,2023-04-26 16:56:59.4,282,1,14+56+59.4
2023-04-26 16:56:59.845,2023-04-26 16:56:59.6,245,1,14+56+59.6
2023-04-26 16:56:59.845,2023-04-26 16:56:59.6,245,1,14+56+59.6
2023-04-26 16:57:00.045,2023-04-26 16:56:59.8,245,1,14+56+59.8
2023-04-26 16:57:00.045,2023-04-26 16:56:59.8,245,1,14+56+59.8
2023-04-26 16:57:00.283,2023-04-26 16:57:00.0,283,1,14+57+0.0
2023-04-26 16:57:00.283,2023-04-26 16:57:00.0,283,1,14+57+0.0
2023-04-26 16:57:00.31,2023-04-26 16:57:00.0,310,1,14+57+0.0
2023-04-26 16:57:00.31,2023-04-26 16:57:00.0,310,1,14+57+0.0
2023-04-26 16:57:00.35,2023-04-26 16:57:00.0,350,1,14+57+0.0
2023-04-26 16:57:00.35,2023-04-26 16:57:00.0,350,1,14+57+0.0
2023-04-26 16:57:00.482,2023-04-26 16:57:00.2,282,1,14+57+0.2
2023-04-26 16:57:00.482,2023-04-26 16:57:00.2,282,1,14+57+0.2
2023-04-26 16:57:00.714,2023-04-26 16:57:00.4,314,1,14+57+0.4
2023-04-26 16:57:00.714,2023-04-26 16:57:00.4,314,1,14+57+0.4
2023-04-26 16:57:00.883,2023-04-26 16:57:00.6,283,1,14+57+0.6
2023-04-26 16:57:00.883,2023-04-26 16:57:00.6,283,1,14+57+0.6
2023-04-26 16:57:01.115,2023-04-26 16:57:00.8,315,1,14+57+0.8
2023-04-26 16:57:01.115,2023-04-26 16:57:00.8,315,1,14+57+0.8
2023-04-26 16:57:01.288,2023-04-26 16:57:01.0,288,1,14+57+1.0
2023-04-26 16:57:01.288,2023-04-26 16:57:01.0,288,1,14+57+1.0
2023-04-26 16:57:01.288,2023-04-26 16:57:01.0,288,1,14+57+1.0
2023-04-26 16:57:01.288,2023-04-26 16:57:01.0,288,1,14+57+1.0
2023-04-26 16:57:01.288,2023-04-26 16:57:01.0,288,1,14+57+1.0
2023-04-26 16:57:01.288,2023-04-26 16:57:01.0,288,1,14+57+1.0
2023-04-26 16:57:01.478,2023-04-26 16:57:01.2,278,1,14+57+1.2
2023-04-26 16:57:01.478,2023-04-26 16:57:01.2,278,1,14+57+1.2
2023-04-26 16:57:01.705,2023-04-26 16:57:01.4,305,1,14+57+1.4
2023-04-26 16:57:01.705,2023-04-26 16:57:01.4,305,1,14+57+1.4
2023-04-26 16:57:01.826,2023-04-26 16:57:01.6,226,1,14+57+1.6
2023-04-26 16:57:01.826,2023-04-26 16:57:01.6,226,1,14+57+1.6
2023-04-26 16:57:02.024,2023-04-26 16:57:01.8,224,1,14+57+1.8
2023-04-26 16:57:02.024,2023-04-26 16:57:01.8,224,1,14+57+1.8
2023-04-26 16:57:02.223,2023-04-26 16:57:02.0,223,1,14+57+2.0
2023-04-26 16:57:02.223,2023-04-26 16:57:02.0,223,1,14+57+2.0
2023-04-26 16:57:02.362,2023-04-26 16:57:02.0,362,1,14+57+2.0
2023-04-26 16:57:02.362,2023-04-26 16:57:02.0,362,1,14+57+2.0
2023-04-26 16:57:02.406,2023-04-26 16:57:02.0,406,1,14+57+2.0
2023-04-26 16:57:02.406,2023-04-26 16:57:02.0,406,1,14+57+2.0
2023-04-26 16:57:02.434,2023-04-26 16:57:02.2,234,1,14+57+2.2
2023-04-26 16:57:02.434,2023-04-26 16:57:02.2,234,1,14+57+2.2
2023-04-26 16:57:02.672,2023-04-26 16:57:02.4,272,1,14+57+2.4
2023-04-26 16:57:02.672,2023-04-26 16:57:02.4,272,1,14+57+2.4
2023-04-26 16:57:02.856,2023-04-26 16:57:02.6,256,1,14+57+2.6
2023-04-26 16:57:02.856,2023-04-26 16:57:02.6,256,1,14+57+2.6
2023-04-26 16:57:03.033,2023-04-26 16:57:02.8,233,1,14+57+2.8
2023-04-26 16:57:03.033,2023-04-26 16:57:02.8,233,1,14+57+2.8
2023-04-26 16:57:03.266,2023-04-26 16:57:03.0,266,1,14+57+3.0
2023-04-26 16:57:03.266,2023-04-26 16:57:03.0,266,1,14+57+3.0
2023-04-26 16:57:03.332,2023-04-26 16:57:03.0,332,1,14+57+3.0
2023-04-26 16:57:03.332,2023-04-26 16:57:03.0,332,1,14+57+3.0
2023-04-26 16:57:03.332,2023-04-26 16:57:03.0,332,1,14+57+3.0
2023-04-26 16:57:03.332,2023-04-26 16:57:03.0,332,1,14+57+3.0
2023-04-26 16:57:03.432,2023-04-26 16:57:03.2,232,1,14+57+3.2
2023-04-26 16:57:03.432,2023-04-26 16:57:03.2,232,1,14+57+3.2
2023-04-26 16:57:03.63,2023-04-26 16:57:03.4,230,1,14+57+3.4
2023-04-26 16:57:03.63,2023-04-26 16:57:03.4,230,1,14+57+3.4
2023-04-26 16:57:03.862,2023-04-26 16:57:03.6,262,1,14+57+3.6
2023-04-26 16:57:03.862,2023-04-26 16:57:03.6,262,1,14+57+3.6
2023-04-26 16:57:04.039,2023-04-26 16:57:03.8,239,1,14+57+3.8
2023-04-26 16:57:04.039,2023-04-26 16:57:03.8,239,1,14+57+3.8
2023-04-26 16:57:04.191,2023-04-26 16:57:04.0,191,1,14+57+4.0
2023-04-26 16:57:04.191,2023-04-26 16:57:04.0,191,1,14+57+4.0
2023-04-26 16:57:04.632,2023-04-26 16:57:04.0,632,1,14+57+4.0
2023-04-26 16:57:04.632,2023-04-26 16:57:04.0,632,1,14+57+4.0
2023-04-26 16:57:04.632,2023-04-26 16:57:04.0,632,1,14+57+4.0
2023-04-26 16:57:04.632,2023-04-26 16:57:04.0,632,1,14+57+4.0
2023-04-26 16:57:04.632,2023-04-26 16:57:04.2,432,1,14+57+4.2
2023-04-26 16:57:04.632,2023-04-26 16:57:04.2,432,1,14+57+4.2
2023-04-26 16:57:04.632,2023-04-26 16:57:04.4,232,1,14+57+4.4
2023-04-26 16:57:04.632,2023-04-26 16:57:04.4,232,1,14+57+4.4
2023-04-26 16:57:04.821,2023-04-26 16:57:04.6,221,1,14+57+4.6
2023-04-26 16:57:04.821,2023-04-26 16:57:04.6,221,1,14+57+4.6
2023-04-26 16:57:05.026,2023-04-26 16:57:04.8,226,1,14+57+4.8
2023-04-26 16:57:05.026,2023-04-26 16:57:04.8,226,1,14+57+4.8
2023-04-26 16:57:05.2,2023-04-26 16:57:05.0,200,1,14+57+5.0
2023-04-26 16:57:05.2,2023-04-26 16:57:05.0,200,1,14+57+5.0
2023-04-26 16:57:05.265,2023-04-26 16:57:05.0,265,1,14+57+5.0
2023-04-26 16:57:05.265,2023-04-26 16:57:05.0,265,1,14+57+5.0
2023-04-26 16:57:05.265,2023-04-26 16:57:05.0,265,1,14+57+5.0
2023-04-26 16:57:05.265,2023-04-26 16:57:05.0,265,1,14+57+5.0
2023-04-26 16:57:05.632,2023-04-26 16:57:05.4,232,1,14+57+5.4
2023-04-26 16:57:05.632,2023-04-26 16:57:05.4,232,1,14+57+5.4
2023-04-26 16:57:05.831,2023-04-26 16:57:05.6,231,1,14+57+5.6
2023-04-26 16:57:05.831,2023-04-26 16:57:05.6,231,1,14+57+5.6
2023-04-26 16:57:06.27,2023-04-26 16:57:06.0,270,1,14+57+6.0
2023-04-26 16:57:06.27,2023-04-26 16:57:06.0,270,1,14+57+6.0
2023-04-26 16:57:06.298,2023-04-26 16:57:06.0,298,1,14+57+6.0
2023-04-26 16:57:06.298,2023-04-26 16:57:06.0,298,1,14+57+6.0
2023-04-26 16:57:06.298,2023-04-26 16:57:06.0,298,1,14+57+6.0
2023-04-26 16:57:06.298,2023-04-26 16:57:06.0,298,1,14+57+6.0
2023-04-26 16:57:06.632,2023-04-26 16:57:06.4,232,1,14+57+6.4
2023-04-26 16:57:06.632,2023-04-26 16:57:06.4,232,1,14+57+6.4
2023-04-26 16:57:06.865,2023-04-26 16:57:06.6,265,1,14+57+6.6
2023-04-26 16:57:06.865,2023-04-26 16:57:06.6,265,1,14+57+6.6
2023-04-26 16:57:07.067,2023-04-26 16:57:06.8,267,1,14+57+6.8
2023-04-26 16:57:07.067,2023-04-26 16:57:06.8,267,1,14+57+6.8
2023-04-26 16:57:07.239,2023-04-26 16:57:07.0,239,1,14+57+7.0
2023-04-26 16:57:07.239,2023-04-26 16:57:07.0,239,1,14+57+7.0
2023-04-26 16:57:07.368,2023-04-26 16:57:07.0,368,1,14+57+7.0
2023-04-26 16:57:07.368,2023-04-26 16:57:07.0,368,1,14+57+7.0
2023-04-26 16:57:07.405,2023-04-26 16:57:07.0,405,1,14+57+7.0
2023-04-26 16:57:07.405,2023-04-26 16:57:07.0,405,1,14+57+7.0
2023-04-26 16:57:07.497,2023-04-26 16:57:07.2,297,1,14+57+7.2
2023-04-26 16:57:07.497,2023-04-26 16:57:07.2,297,1,14+57+7.2
2023-04-26 16:57:07.637,2023-04-26 16:57:07.4,237,1,14+57+7.4
2023-04-26 16:57:07.637,2023-04-26 16:57:07.4,237,1,14+57+7.4
2023-04-26 16:57:07.837,2023-04-26 16:57:07.6,237,1,14+57+7.6
2023-04-26 16:57:07.837,2023-04-26 16:57:07.6,237,1,14+57+7.6
2023-04-26 16:57:08.034,2023-04-26 16:57:07.8,234,1,14+57+7.8
2023-04-26 16:57:08.034,2023-04-26 16:57:07.8,234,1,14+57+7.8
2023-04-26 16:57:08.233,2023-04-26 16:57:08.0,233,1,14+57+8.0
2023-04-26 16:57:08.233,2023-04-26 16:57:08.0,233,1,14+57+8.0
2023-04-26 16:57:08.269,2023-04-26 16:57:08.0,269,1,14+57+8.0
2023-04-26 16:57:08.269,2023-04-26 16:57:08.0,269,1,14+57+8.0
2023-04-26 16:57:08.269,2023-04-26 16:57:08.0,269,1,14+57+8.0
2023-04-26 16:57:08.269,2023-04-26 16:57:08.0,269,1,14+57+8.0
2023-04-26 16:57:08.494,2023-04-26 16:57:08.2,294,1,14+57+8.2
2023-04-26 16:57:08.494,2023-04-26 16:57:08.2,294,1,14+57+8.2
2023-04-26 16:57:08.661,2023-04-26 16:57:08.4,261,1,14+57+8.4
2023-04-26 16:57:08.661,2023-04-26 16:57:08.4,261,1,14+57+8.4
2023-04-26 16:57:08.894,2023-04-26 16:57:08.6,294,1,14+57+8.6
2023-04-26 16:57:08.894,2023-04-26 16:57:08.6,294,1,14+57+8.6
2023-04-26 16:57:09.038,2023-04-26 16:57:08.8,238,1,14+57+8.8
2023-04-26 16:57:09.038,2023-04-26 16:57:08.8,238,1,14+57+8.8
2023-04-26 16:57:09.223,2023-04-26 16:57:09.0,223,1,14+57+9.0
2023-04-26 16:57:09.223,2023-04-26 16:57:09.0,223,1,14+57+9.0
2023-04-26 16:57:09.257,2023-04-26 16:57:09.0,257,1,14+57+9.0
2023-04-26 16:57:09.257,2023-04-26 16:57:09.0,257,1,14+57+9.0
2023-04-26 16:57:09.257,2023-04-26 16:57:09.0,257,1,14+57+9.0
2023-04-26 16:57:09.257,2023-04-26 16:57:09.0,257,1,14+57+9.0
2023-04-26 16:57:09.388,2023-04-26 16:57:09.2,188,1,14+57+9.2
2023-04-26 16:57:09.388,2023-04-26 16:57:09.2,188,1,14+57+9.2
2023-04-26 16:57:09.62,2023-04-26 16:57:09.4,220,1,14+57+9.4
2023-04-26 16:57:09.62,2023-04-26 16:57:09.4,220,1,14+57+9.4
2023-04-26 16:57:10.065,2023-04-26 16:57:09.6,465,1,14+57+9.6
2023-04-26 16:57:10.065,2023-04-26 16:57:09.6,465,1,14+57+9.6
2023-04-26 16:57:10.065,2023-04-26 16:57:09.8,265,1,14+57+9.8
2023-04-26 16:57:10.065,2023-04-26 16:57:09.8,265,1,14+57+9.8
2023-04-26 16:57:10.231,2023-04-26 16:57:10.0,231,1,14+57+10.0
2023-04-26 16:57:10.231,2023-04-26 16:57:10.0,231,1,14+57+10.0
2023-04-26 16:57:10.264,2023-04-26 16:57:10.0,264,1,14+57+10.0
2023-04-26 16:57:10.264,2023-04-26 16:57:10.0,264,1,14+57+10.0
2023-04-26 16:57:10.264,2023-04-26 16:57:10.0,264,1,14+57+10.0
2023-04-26 16:57:10.264,2023-04-26 16:57:10.0,264,1,14+57+10.0
2023-04-26 16:57:10.43,2023-04-26 16:57:10.2,230,1,14+57+10.2
2023-04-26 16:57:10.43,2023-04-26 16:57:10.2,230,1,14+57+10.2
2023-04-26 16:57:10.664,2023-04-26 16:57:10.4,264,1,14+57+10.4
2023-04-26 16:57:10.664,2023-04-26 16:57:10.4,264,1,14+57+10.4
2023-04-26 16:57:10.831,2023-04-26 16:57:10.6,231,1,14+57+10.6
2023-04-26 16:57:10.831,2023-04-26 16:57:10.6,231,1,14+57+10.6
2023-04-26 16:57:11.033,2023-04-26 16:57:10.8,233,1,14+57+10.8
2023-04-26 16:57:11.033,2023-04-26 16:57:10.8,233,1,14+57+10.8
2023-04-26 16:57:11.23,2023-04-26 16:57:11.0,230,1,14+57+11.0
2023-04-26 16:57:11.23,2023-04-26 16:57:11.0,230,1,14+57+11.0
2023-04-26 16:57:11.265,2023-04-26 16:57:11.0,265,1,14+57+11.0
2023-04-26 16:57:11.265,2023-04-26 16:57:11.0,265,1,14+57+11.0
2023-04-26 16:57:11.265,2023-04-26 16:57:11.0,265,1,14+57+11.0
2023-04-26 16:57:11.265,2023-04-26 16:57:11.0,265,1,14+57+11.0
2023-04-26 16:57:11.437,2023-04-26 16:57:11.2,237,1,14+57+11.2
2023-04-26 16:57:11.437,2023-04-26 16:57:11.2,237,1,14+57+11.2
2023-04-26 16:57:11.639,2023-04-26 16:57:11.4,239,1,14+57+11.4
2023-04-26 16:57:11.639,2023-04-26 16:57:11.4,239,1,14+57+11.4
2023-04-26 16:57:12.083,2023-04-26 16:57:11.8,283,1,14+57+11.8
2023-04-26 16:57:12.083,2023-04-26 16:57:11.8,283,1,14+57+11.8
2023-04-26 16:57:12.271,2023-04-26 16:57:12.0,271,1,14+57+12.0
2023-04-26 16:57:12.271,2023-04-26 16:57:12.0,271,1,14+57+12.0
2023-04-26 16:57:12.338,2023-04-26 16:57:12.0,338,1,14+57+12.0
2023-04-26 16:57:12.338,2023-04-26 16:57:12.0,338,1,14+57+12.0
2023-04-26 16:57:12.338,2023-04-26 16:57:12.0,338,1,14+57+12.0
2023-04-26 16:57:12.338,2023-04-26 16:57:12.0,338,1,14+57+12.0
2023-04-26 16:57:12.433,2023-04-26 16:57:12.2,233,1,14+57+12.2
2023-04-26 16:57:12.433,2023-04-26 16:57:12.2,233,1,14+57+12.2
2023-04-26 16:57:12.718,2023-04-26 16:57:12.4,318,1,14+57+12.4
2023-04-26 16:57:12.718,2023-04-26 16:57:12.4,318,1,14+57+12.4
2023-04-26 16:57:12.84,2023-04-26 16:57:12.6,240,1,14+57+12.6
2023-04-26 16:57:12.84,2023-04-26 16:57:12.6,240,1,14+57+12.6
2023-04-26 16:57:13.04,2023-04-26 16:57:12.8,240,1,14+57+12.8
2023-04-26 16:57:13.04,2023-04-26 16:57:12.8,240,1,14+57+12.8
2023-04-26 16:57:13.287,2023-04-26 16:57:13.0,287,1,14+57+13.0
2023-04-26 16:57:13.287,2023-04-26 16:57:13.0,287,1,14+57+13.0
2023-04-26 16:57:13.287,2023-04-26 16:57:13.0,287,1,14+57+13.0
2023-04-26 16:57:13.287,2023-04-26 16:57:13.0,287,1,14+57+13.0
2023-04-26 16:57:13.317,2023-04-26 16:57:13.0,317,1,14+57+13.0
2023-04-26 16:57:13.317,2023-04-26 16:57:13.0,317,1,14+57+13.0
2023-04-26 16:57:13.445,2023-04-26 16:57:13.2,245,1,14+57+13.2
2023-04-26 16:57:13.445,2023-04-26 16:57:13.2,245,1,14+57+13.2
2023-04-26 16:57:13.675,2023-04-26 16:57:13.4,275,1,14+57+13.4
2023-04-26 16:57:13.675,2023-04-26 16:57:13.4,275,1,14+57+13.4
2023-04-26 16:57:13.844,2023-04-26 16:57:13.6,244,1,14+57+13.6
2023-04-26 16:57:13.844,2023-04-26 16:57:13.6,244,1,14+57+13.6
2023-04-26 16:57:14.144,2023-04-26 16:57:13.8,344,1,14+57+13.8
2023-04-26 16:57:14.144,2023-04-26 16:57:13.8,344,1,14+57+13.8
2023-04-26 16:57:14.24,2023-04-26 16:57:14.0,240,1,14+57+14.0
2023-04-26 16:57:14.24,2023-04-26 16:57:14.0,240,1,14+57+14.0
2023-04-26 16:57:14.306,2023-04-26 16:57:14.0,306,1,14+57+14.0
2023-04-26 16:57:14.306,2023-04-26 16:57:14.0,306,1,14+57+14.0
2023-04-26 16:57:14.306,2023-04-26 16:57:14.0,306,1,14+57+14.0
2023-04-26 16:57:14.306,2023-04-26 16:57:14.0,306,1,14+57+14.0
2023-04-26 16:57:14.445,2023-04-26 16:57:14.2,245,1,14+57+14.2
2023-04-26 16:57:14.445,2023-04-26 16:57:14.2,245,1,14+57+14.2
2023-04-26 16:57:14.683,2023-04-26 16:57:14.4,283,1,14+57+14.4
2023-04-26 16:57:14.683,2023-04-26 16:57:14.4,283,1,14+57+14.4
2023-04-26 16:57:14.841,2023-04-26 16:57:14.6,241,1,14+57+14.6
2023-04-26 16:57:14.841,2023-04-26 16:57:14.6,241,1,14+57+14.6
2023-04-26 16:57:15.048,2023-04-26 16:57:14.8,248,1,14+57+14.8
2023-04-26 16:57:15.048,2023-04-26 16:57:14.8,248,1,14+57+14.8
2023-04-26 16:57:15.515,2023-04-26 16:57:15.0,515,1,14+57+15.0
2023-04-26 16:57:15.515,2023-04-26 16:57:15.0,515,1,14+57+15.0
2023-04-26 16:57:15.515,2023-04-26 16:57:15.0,515,1,14+57+15.0
2023-04-26 16:57:15.515,2023-04-26 16:57:15.0,515,1,14+57+15.0
2023-04-26 16:57:15.515,2023-04-26 16:57:15.0,515,1,14+57+15.0
2023-04-26 16:57:15.515,2023-04-26 16:57:15.0,515,1,14+57+15.0
2023-04-26 16:57:15.515,2023-04-26 16:57:15.2,315,1,14+57+15.2
2023-04-26 16:57:15.515,2023-04-26 16:57:15.2,315,1,14+57+15.2
2023-04-26 16:57:15.685,2023-04-26 16:57:15.4,285,1,14+57+15.4
2023-04-26 16:57:15.685,2023-04-26 16:57:15.4,285,1,14+57+15.4
2023-04-26 16:57:15.849,2023-04-26 16:57:15.6,249,1,14+57+15.6
2023-04-26 16:57:15.849,2023-04-26 16:57:15.6,249,1,14+57+15.6
2023-04-26 16:57:16.048,2023-04-26 16:57:15.8,248,1,14+57+15.8
2023-04-26 16:57:16.048,2023-04-26 16:57:15.8,248,1,14+57+15.8
2023-04-26 16:57:16.324,2023-04-26 16:57:16.0,324,1,14+57+16.0
2023-04-26 16:57:16.324,2023-04-26 16:57:16.0,324,1,14+57+16.0
2023-04-26 16:57:16.324,2023-04-26 16:57:16.0,324,1,14+57+16.0
2023-04-26 16:57:16.324,2023-04-26 16:57:16.0,324,1,14+57+16.0
2023-04-26 16:57:16.355,2023-04-26 16:57:16.0,355,1,14+57+16.0
2023-04-26 16:57:16.355,2023-04-26 16:57:16.0,355,1,14+57+16.0
2023-04-26 16:57:16.488,2023-04-26 16:57:16.2,288,1,14+57+16.2
2023-04-26 16:57:16.488,2023-04-26 16:57:16.2,288,1,14+57+16.2
2023-04-26 16:57:16.754,2023-04-26 16:57:16.4,354,1,14+57+16.4
2023-04-26 16:57:16.754,2023-04-26 16:57:16.4,354,1,14+57+16.4
2023-04-26 16:57:16.852,2023-04-26 16:57:16.6,252,1,14+57+16.6
2023-04-26 16:57:16.852,2023-04-26 16:57:16.6,252,1,14+57+16.6
2023-04-26 16:57:17.289,2023-04-26 16:57:17.0,289,1,14+57+17.0
2023-04-26 16:57:17.289,2023-04-26 16:57:17.0,289,1,14+57+17.0
2023-04-26 16:57:17.392,2023-04-26 16:57:17.0,392,1,14+57+17.0
2023-04-26 16:57:17.392,2023-04-26 16:57:17.0,392,1,14+57+17.0
2023-04-26 16:57:17.453,2023-04-26 16:57:17.0,453,1,14+57+17.0
2023-04-26 16:57:17.453,2023-04-26 16:57:17.0,453,1,14+57+17.0
2023-04-26 16:57:17.529,2023-04-26 16:57:17.2,329,1,14+57+17.2
2023-04-26 16:57:17.529,2023-04-26 16:57:17.2,329,1,14+57+17.2
2023-04-26 16:57:17.723,2023-04-26 16:57:17.4,323,1,14+57+17.4
2023-04-26 16:57:17.723,2023-04-26 16:57:17.4,323,1,14+57+17.4
2023-04-26 16:57:17.884,2023-04-26 16:57:17.6,284,1,14+57+17.6
2023-04-26 16:57:17.884,2023-04-26 16:57:17.6,284,1,14+57+17.6
2023-04-26 16:57:18.089,2023-04-26 16:57:17.8,289,1,14+57+17.8
2023-04-26 16:57:18.089,2023-04-26 16:57:17.8,289,1,14+57+17.8
2023-04-26 16:57:18.33,2023-04-26 16:57:18.0,330,1,14+57+18.0
2023-04-26 16:57:18.33,2023-04-26 16:57:18.0,330,1,14+57+18.0
2023-04-26 16:57:18.33,2023-04-26 16:57:18.0,330,1,14+57+18.0
2023-04-26 16:57:18.33,2023-04-26 16:57:18.0,330,1,14+57+18.0
2023-04-26 16:57:18.33,2023-04-26 16:57:18.0,330,1,14+57+18.0
2023-04-26 16:57:18.33,2023-04-26 16:57:18.0,330,1,14+57+18.0
2023-04-26 16:57:18.493,2023-04-26 16:57:18.2,293,1,14+57+18.2
2023-04-26 16:57:18.493,2023-04-26 16:57:18.2,293,1,14+57+18.2
2023-04-26 16:57:18.701,2023-04-26 16:57:18.4,301,1,14+57+18.4
2023-04-26 16:57:18.701,2023-04-26 16:57:18.4,301,1,14+57+18.4
2023-04-26 16:57:18.887,2023-04-26 16:57:18.6,287,1,14+57+18.6
2023-04-26 16:57:18.887,2023-04-26 16:57:18.6,287,1,14+57+18.6
2023-04-26 16:57:19.127,2023-04-26 16:57:18.8,327,1,14+57+18.8
2023-04-26 16:57:19.127,2023-04-26 16:57:18.8,327,1,14+57+18.8
2023-04-26 16:57:19.261,2023-04-26 16:57:19.0,261,1,14+57+19.0
2023-04-26 16:57:19.261,2023-04-26 16:57:19.0,261,1,14+57+19.0
2023-04-26 16:57:19.336,2023-04-26 16:57:19.0,336,1,14+57+19.0
2023-04-26 16:57:19.336,2023-04-26 16:57:19.0,336,1,14+57+19.0
2023-04-26 16:57:19.336,2023-04-26 16:57:19.0,336,1,14+57+19.0
2023-04-26 16:57:19.336,2023-04-26 16:57:19.0,336,1,14+57+19.0
2023-04-26 16:57:19.465,2023-04-26 16:57:19.2,265,1,14+57+19.2
2023-04-26 16:57:19.465,2023-04-26 16:57:19.2,265,1,14+57+19.2
2023-04-26 16:57:19.689,2023-04-26 16:57:19.4,289,1,14+57+19.4
2023-04-26 16:57:19.689,2023-04-26 16:57:19.4,289,1,14+57+19.4
2023-04-26 16:57:19.929,2023-04-26 16:57:19.6,329,1,14+57+19.6
2023-04-26 16:57:19.929,2023-04-26 16:57:19.6,329,1,14+57+19.6
2023-04-26 16:57:20.065,2023-04-26 16:57:19.8,265,1,14+57+19.8
2023-04-26 16:57:20.065,2023-04-26 16:57:19.8,265,1,14+57+19.8
2023-04-26 16:57:20.327,2023-04-26 16:57:20.0,327,1,14+57+20.0
2023-04-26 16:57:20.327,2023-04-26 16:57:20.0,327,1,14+57+20.0
2023-04-26 16:57:20.327,2023-04-26 16:57:20.0,327,1,14+57+20.0
2023-04-26 16:57:20.327,2023-04-26 16:57:20.0,327,1,14+57+20.0
2023-04-26 16:57:20.327,2023-04-26 16:57:20.0,327,1,14+57+20.0
2023-04-26 16:57:20.327,2023-04-26 16:57:20.0,327,1,14+57+20.0
2023-04-26 16:57:20.494,2023-04-26 16:57:20.2,294,1,14+57+20.2
2023-04-26 16:57:20.494,2023-04-26 16:57:20.2,294,1,14+57+20.2
2023-04-26 16:57:20.962,2023-04-26 16:57:20.4,562,1,14+57+20.4
2023-04-26 16:57:20.962,2023-04-26 16:57:20.4,562,1,14+57+20.4
2023-04-26 16:57:21.015,2023-04-26 16:57:20.6,415,1,14+57+20.6
2023-04-26 16:57:21.015,2023-04-26 16:57:20.6,415,1,14+57+20.6
2023-04-26 16:57:21.037,2023-04-26 16:57:20.8,237,1,14+57+20.8
2023-04-26 16:57:21.037,2023-04-26 16:57:20.8,237,1,14+57+20.8
2023-04-26 16:57:21.229,2023-04-26 16:57:21.0,229,1,14+57+21.0
2023-04-26 16:57:21.229,2023-04-26 16:57:21.0,229,1,14+57+21.0
2023-04-26 16:57:21.335,2023-04-26 16:57:21.0,335,1,14+57+21.0
2023-04-26 16:57:21.335,2023-04-26 16:57:21.0,335,1,14+57+21.0
2023-04-26 16:57:21.335,2023-04-26 16:57:21.0,335,1,14+57+21.0
2023-04-26 16:57:21.335,2023-04-26 16:57:21.0,335,1,14+57+21.0
2023-04-26 16:57:21.467,2023-04-26 16:57:21.2,267,1,14+57+21.2
2023-04-26 16:57:21.467,2023-04-26 16:57:21.2,267,1,14+57+21.2
2023-04-26 16:57:21.643,2023-04-26 16:57:21.4,243,1,14+57+21.4
2023-04-26 16:57:21.643,2023-04-26 16:57:21.4,243,1,14+57+21.4
2023-04-26 16:57:21.868,2023-04-26 16:57:21.6,268,1,14+57+21.6
2023-04-26 16:57:21.868,2023-04-26 16:57:21.6,268,1,14+57+21.6
2023-04-26 16:57:22.03,2023-04-26 16:57:21.8,230,1,14+57+21.8
2023-04-26 16:57:22.03,2023-04-26 16:57:21.8,230,1,14+57+21.8
2023-04-26 16:57:22.229,2023-04-26 16:57:22.0,229,1,14+57+22.0
2023-04-26 16:57:22.229,2023-04-26 16:57:22.0,229,1,14+57+22.0
2023-04-26 16:57:22.367,2023-04-26 16:57:22.0,367,1,14+57+22.0
2023-04-26 16:57:22.367,2023-04-26 16:57:22.0,367,1,14+57+22.0
2023-04-26 16:57:22.396,2023-04-26 16:57:22.0,396,1,14+57+22.0
2023-04-26 16:57:22.396,2023-04-26 16:57:22.0,396,1,14+57+22.0
2023-04-26 16:57:22.471,2023-04-26 16:57:22.2,271,1,14+57+22.2
2023-04-26 16:57:22.471,2023-04-26 16:57:22.2,271,1,14+57+22.2
2023-04-26 16:57:22.639,2023-04-26 16:57:22.4,239,1,14+57+22.4
2023-04-26 16:57:22.639,2023-04-26 16:57:22.4,239,1,14+57+22.4
2023-04-26 16:57:23.032,2023-04-26 16:57:22.8,232,1,14+57+22.8
2023-04-26 16:57:23.032,2023-04-26 16:57:22.8,232,1,14+57+22.8
2023-04-26 16:57:23.232,2023-04-26 16:57:23.0,232,1,14+57+23.0
2023-04-26 16:57:23.232,2023-04-26 16:57:23.0,232,1,14+57+23.0
2023-04-26 16:57:23.338,2023-04-26 16:57:23.0,338,1,14+57+23.0
2023-04-26 16:57:23.338,2023-04-26 16:57:23.0,338,1,14+57+23.0
2023-04-26 16:57:23.338,2023-04-26 16:57:23.0,338,1,14+57+23.0
2023-04-26 16:57:23.338,2023-04-26 16:57:23.0,338,1,14+57+23.0
2023-04-26 16:57:23.431,2023-04-26 16:57:23.2,231,1,14+57+23.2
2023-04-26 16:57:23.431,2023-04-26 16:57:23.2,231,1,14+57+23.2
2023-04-26 16:57:23.674,2023-04-26 16:57:23.4,274,1,14+57+23.4
2023-04-26 16:57:23.674,2023-04-26 16:57:23.4,274,1,14+57+23.4
2023-04-26 16:57:23.799,2023-04-26 16:57:23.6,199,1,14+57+23.6
