Android_time,Stonex_gnss_time,ARCore_yaw,Stonex_yaw,Delta_yaw_AR_Ston
2023-05-02 16:51:32.198,2023-05-02 16:51:32.599,47.33,-2.458287,49.788288831054686
2023-05-02 16:51:32.228,2023-05-02 16:51:32.599,43.13,-15.966864,59.096865068115235
2023-05-02 16:51:32.301,2023-05-02 16:51:32.8,33.51,-15.966864,49.476862321533204
2023-05-02 16:51:32.827,2023-05-02 16:51:32.8,-44.42,-43.15818,-1.261818168945311
2023-05-02 16:51:32.827,2023-05-02 16:51:33.0,-44.42,-43.15818,-1.261818168945311
2023-05-02 16:51:32.827,2023-05-02 16:51:33.0,-44.42,-78.937767,34.51776883105468
2023-05-02 16:51:32.935,2023-05-02 16:51:33.2,-51.98,-78.937767,26.957767457763666
2023-05-02 16:51:32.935,2023-05-02 16:51:33.2,-51.98,-105.750031,53.77003145776368
2023-05-02 16:51:32.966,2023-05-02 16:51:33.4,-54.05,-105.750031,51.70003176293946
2023-05-02 16:51:32.998,2023-05-02 16:51:33.4,-55.68,-122.520561,66.84056069482422
2023-05-02 16:51:33.094,2023-05-02 16:51:33.6,-55.81,-122.520561,66.71055962670899
2023-05-02 16:51:33.166,2023-05-02 16:51:33.6,-54.27,-125.484695,71.21469454223633
2023-05-02 16:51:33.33,2023-05-02 16:51:33.8,-53.02,-125.484695,72.46469454223633
2023-05-02 16:51:33.362,2023-05-02 16:51:33.8,-52.99,-123.34787,70.3578683215332
2023-05-02 16:51:33.565,2023-05-02 16:51:34.0,-48.77,-123.34787,74.57786954223633
2023-05-02 16:51:33.565,2023-05-02 16:51:34.0,-48.77,-121.034248,72.26424754223633
2023-05-02 16:51:33.702,2023-05-02 16:51:34.2,-32.74,-121.034248,88.29424632153321
2023-05-02 16:51:33.901,2023-05-02 16:51:34.2,3.91,-97.615173,101.52517308583069
2023-05-02 16:51:34.0,2023-05-02 16:51:34.4,21.77,-97.615173,119.38517345776367
2023-05-02 16:51:34.0,2023-05-02 16:51:34.4,21.77,-60.314274,82.08427445776367
2023-05-02 16:51:34.167,2023-05-02 16:51:34.6,41.47,-60.314274,101.78427522070312
2023-05-02 16:51:34.297,2023-05-02 16:51:34.6,48.64,-32.085827,80.72582638964843
2023-05-02 16:51:34.297,2023-05-02 16:51:34.8,48.64,-32.085827,80.72582638964843
2023-05-02 16:51:34.439,2023-05-02 16:51:34.8,53.05,-20.614714,73.66471323706054
2023-05-02 16:51:34.598,2023-05-02 16:51:35.0,52.56,-20.614714,73.17471537329101
2023-05-02 16:51:34.598,2023-05-02 16:51:35.0,52.56,-16.312498,68.87249937329102
2023-05-02 16:51:34.737,2023-05-02 16:51:35.2,48.14,-16.312498,64.45249738964844
2023-05-02 16:51:34.865,2023-05-02 16:51:35.2,47.51,-21.929556,69.43955432153321
2023-05-02 16:51:34.964,2023-05-02 16:51:35.4,47.23,-21.929556,69.15955554223633
2023-05-02 16:51:34.964,2023-05-02 16:51:35.4,47.23,-22.731014,69.96101354223633
2023-05-02 16:51:35.234,2023-05-02 16:51:35.6,42.56,-22.731014,65.29101537329102
2023-05-02 16:51:35.234,2023-05-02 16:51:35.6,42.56,-25.868181,68.42818237329101
2023-05-02 16:51:35.366,2023-05-02 16:51:35.8,43.47,-25.868181,69.33818222070312
2023-05-02 16:51:35.469,2023-05-02 16:51:35.8,43.47,-27.094021,70.56402222070312
2023-05-02 16:51:35.567,2023-05-02 16:51:36.0,43.69,-27.094021,70.78401962670898
2023-05-02 16:51:35.595,2023-05-02 16:51:36.0,44.02,-26.716978,70.73697845776367
2023-05-02 16:51:35.737,2023-05-02 16:51:36.2,45.89,-26.716978,72.60697738964843
2023-05-02 16:51:35.837,2023-05-02 16:51:36.2,47.75,-24.455702,72.205702
2023-05-02 16:51:35.904,2023-05-02 16:51:36.4,49.51,-24.455702,73.9657003215332
2023-05-02 16:51:35.973,2023-05-02 16:51:36.4,51.28,-19.982742,71.26274077929688
