Input,Time,Latitude,Longitude,Altitude,Pitch,Yaw,Roll,Stonex_status
SMAR,2023-06-12 15:00:09.041,46.0898142,11.1155526,250.5815111405134,-0.4,160.12,0.94,null
SMAR,2023-06-12 15:00:09.083,46.0898142,11.1155526,250.5815111405134,-0.46,159.38,0.94,null
SMAR,2023-06-12 15:00:09.115,46.0898142,11.1155526,250.5815111405134,-0.49,158.63,0.96,null
SMAR,2023-06-12 15:00:09.134,46.0898142,11.1155526,250.5815111405134,-0.53,157.68,0.97,null
SMAR,2023-06-12 15:00:09.167,46.0898142,11.1155526,250.5815111405134,-0.57,156.55,1.01,null
STON,2023-06-12 15:00:09.167,46.08980567,11.115529088333334,198.221,0.589492,56.172436,1.4959,2
SMAR,2023-06-12 15:00:09.215,46.0898142,11.1155526,250.5815111405134,-0.57,155.35,1.03,null
STON,2023-06-12 15:00:09.215,46.08980567,11.115529088333334,198.221,0.423129,50.786846,1.456014,2
SMAR,2023-06-12 15:00:09.231,46.0898142,11.1155526,250.5815111405134,-0.58,154.13,1.07,null
SMAR,2023-06-12 15:00:09.264,46.0898142,11.1155526,250.5815111405134,-0.6,153.08,1.11,null
SMAR,2023-06-12 15:00:09.317,46.0898142,11.1155526,250.5815111405134,-0.59,152.42,1.14,null
SMAR,2023-06-12 15:00:09.35,46.0898142,11.1155526,250.5815111405134,-0.64,152.01,1.16,null
SMAR,2023-06-12 15:00:09.382,46.089814,11.1155506,250.5961263717176,-0.68,151.62,1.17,null
SMAR,2023-06-12 15:00:09.414,46.089814,11.1155506,250.5961263717176,-0.68,150.99,1.15,null
STON,2023-06-12 15:00:09.414,46.089805668333334,11.115528958333334,198.225,0.423129,50.786846,1.456014,2
SMAR,2023-06-12 15:00:09.462,46.089814,11.1155506,250.5961263717176,-0.69,149.01,1.12,null
STON,2023-06-12 15:00:09.462,46.089805668333334,11.115528958333334,198.225,0.286968,45.07391,1.661149,2
SMAR,2023-06-12 15:00:09.487,46.089814,11.1155506,250.5961263717176,-0.71,147.92,1.08,null
SMAR,2023-06-12 15:00:09.52,46.089814,11.1155506,250.5961263717176,-0.71,146.9,1.03,null
SMAR,2023-06-12 15:00:09.566,46.089814,11.1155506,250.5961263717176,-0.75,145.89,0.98,null
SMAR,2023-06-12 15:00:09.586,46.089814,11.1155506,250.5961263717176,-0.78,144.85,0.93,null
STON,2023-06-12 15:00:09.586,46.08980571666667,11.11552893,198.23,0.286968,45.07391,1.661149,2
SMAR,2023-06-12 15:00:09.623,46.089814,11.1155506,250.5961263717176,-0.79,143.75,0.86,null
STON,2023-06-12 15:00:09.623,46.08980571666667,11.11552893,198.23,0.202955,40.164394,1.559276,2
SMAR,2023-06-12 15:00:09.652,46.089814,11.1155506,250.5961263717176,-0.82,142.54,0.79,null
SMAR,2023-06-12 15:00:09.694,46.089814,11.1155506,250.5961263717176,-0.81,141.26,0.7,null
SMAR,2023-06-12 15:00:09.727,46.089814,11.1155506,250.5961263717176,-0.84,139.9,0.64,null
SMAR,2023-06-12 15:00:09.751,46.089814,11.1155506,250.5961263717176,-0.86,138.49,0.57,null
STON,2023-06-12 15:00:09.751,46.089805823333336,11.11552901,198.229,0.202955,40.164394,1.559276,2
SMAR,2023-06-12 15:00:09.791,46.089814,11.1155506,250.5961263717176,-0.88,137.0,0.52,null
SMAR,2023-06-12 15:00:09.823,46.089814,11.1155506,250.5961263717176,-0.86,135.51,0.48,null
STON,2023-06-12 15:00:09.823,46.089805823333336,11.11552901,198.229,0.075465,33.332207,1.181415,2
SMAR,2023-06-12 15:00:09.867,46.089814,11.1155506,250.5961263717176,-0.86,133.99,0.44,null
SMAR,2023-06-12 15:00:09.89,46.089814,11.1155506,250.5961263717176,-0.84,132.62,0.43,null
SMAR,2023-06-12 15:00:09.936,46.089814,11.1155506,250.5961263717176,-0.84,131.41,0.42,null
SMAR,2023-06-12 15:00:09.955,46.089814,11.1155506,250.5961263717176,-0.86,130.29,0.43,null
STON,2023-06-12 15:00:09.955,46.089805875,11.115529086666667,198.227,0.075465,33.332207,1.181415,2
SMAR,2023-06-12 15:00:09.988,46.089814,11.1155506,250.5961263717176,-0.87,129.03,0.43,null
SMAR,2023-06-12 15:00:10.029,46.089814,11.1155506,250.5961263717176,-0.85,127.69,0.45,null
SMAR,2023-06-12 15:00:10.067,46.089814,11.1155506,250.5961263717176,-0.87,126.27,0.48,null
STON,2023-06-12 15:00:10.067,46.089805875,11.115529086666667,198.227,0.060478,24.929707,0.961855,2
SMAR,2023-06-12 15:00:10.117,46.089814,11.1155506,250.5961263717176,-0.86,124.79,0.5,null
SMAR,2023-06-12 15:00:10.139,46.089814,11.1155506,250.5961263717176,-0.85,123.42,0.55,null
STON,2023-06-12 15:00:10.139,46.08980587666667,11.115529023333334,198.229,0.060478,24.929707,0.961855,2
SMAR,2023-06-12 15:00:10.166,46.089814,11.1155506,250.5961263717176,-0.88,122.31,0.59,null
SMAR,2023-06-12 15:00:10.2,46.089814,11.1155506,250.5961263717176,-0.88,121.47,0.65,null
SMAR,2023-06-12 15:00:10.232,46.089814,11.1155506,250.5961263717176,-0.86,120.81,0.69,null
STON,2023-06-12 15:00:10.232,46.08980587666667,11.115529023333334,198.229,0.037609,17.072433,1.114718,2
SMAR,2023-06-12 15:00:10.266,46.089814,11.1155506,250.5961263717176,-0.87,120.2,0.74,null
SMAR,2023-06-12 15:00:10.299,46.089814,11.1155506,250.5961263717176,-0.86,119.55,0.79,null
SMAR,2023-06-12 15:00:10.334,46.089814,11.1155506,250.5961263717176,-0.86,118.73,0.83,null
SMAR,2023-06-12 15:00:10.366,46.089814,11.1155506,250.5961263717176,-0.87,117.78,0.89,null
SMAR,2023-06-12 15:00:10.398,46.0898141,11.1155479,250.57213411821297,-0.88,116.73,0.92,null
SMAR,2023-06-12 15:00:10.435,46.0898141,11.1155479,250.57213411821297,-0.92,115.66,0.96,null
SMAR,2023-06-12 15:00:10.467,46.0898141,11.1155479,250.57213411821297,-0.95,114.59,0.99,null
STON,2023-06-12 15:00:10.467,46.089805858333335,11.115528883333333,198.231,0.037609,17.072433,1.114718,2
SMAR,2023-06-12 15:00:10.5,46.0898141,11.1155479,250.57213411821297,-0.99,113.64,1.01,null
SMAR,2023-06-12 15:00:10.532,46.0898141,11.1155479,250.57213411821297,-1.05,112.81,1.03,null
SMAR,2023-06-12 15:00:10.566,46.0898141,11.1155479,250.57213411821297,-1.14,111.88,1.05,null
SMAR,2023-06-12 15:00:10.604,46.0898141,11.1155479,250.57213411821297,-1.2,110.82,1.08,null
STON,2023-06-12 15:00:10.604,46.089805858333335,11.115528883333333,198.231,0.022672,12.342779,1.402976,2
SMAR,2023-06-12 15:00:10.636,46.0898141,11.1155479,250.57213411821297,-1.28,109.58,1.11,null
STON,2023-06-12 15:00:10.636,46.089805928333334,11.11552879,198.235,0.022672,12.342779,1.402976,2
SMAR,2023-06-12 15:00:10.67,46.0898141,11.1155479,250.57213411821297,-1.36,108.29,1.14,null
SMAR,2023-06-12 15:00:10.7,46.0898141,11.1155479,250.57213411821297,-1.41,107.15,1.18,null
SMAR,2023-06-12 15:00:10.732,46.0898141,11.1155479,250.57213411821297,-1.54,106.16,1.2,null
SMAR,2023-06-12 15:00:10.766,46.0898141,11.1155479,250.57213411821297,-1.67,105.24,1.22,null
SMAR,2023-06-12 15:00:10.804,46.0898141,11.1155479,250.57213411821297,-1.75,104.22,1.24,null
STON,2023-06-12 15:00:10.804,46.089805928333334,11.11552879,198.235,-0.116472,6.470558,1.615744,2
SMAR,2023-06-12 15:00:10.834,46.0898141,11.1155479,250.57213411821297,-1.88,103.0,1.26,null
SMAR,2023-06-12 15:00:10.865,46.0898141,11.1155479,250.57213411821297,-1.97,101.63,1.29,null
SMAR,2023-06-12 15:00:10.905,46.0898141,11.1155479,250.57213411821297,-2.04,100.22,1.31,null
STON,2023-06-12 15:00:10.905,46.08980608833333,11.11552874,198.237,-0.116472,6.470558,1.615744,2
SMAR,2023-06-12 15:00:10.934,46.0898141,11.1155479,250.57213411821297,-2.16,98.79,1.35,null
SMAR,2023-06-12 15:00:10.965,46.0898141,11.1155479,250.57213411821297,-2.25,97.36,1.38,null
SMAR,2023-06-12 15:00:11.0,46.0898141,11.1155479,250.57213411821297,-2.32,96.01,1.42,null
SMAR,2023-06-12 15:00:11.035,46.0898141,11.1155479,250.57213411821297,-2.43,94.74,1.44,null
SMAR,2023-06-12 15:00:11.069,46.0898141,11.1155479,250.57213411821297,-2.51,93.56,1.46,null
SMAR,2023-06-12 15:00:11.099,46.0898141,11.1155479,250.57213411821297,-2.58,92.58,1.46,null
SMAR,2023-06-12 15:00:11.139,46.0898141,11.1155479,250.57213411821297,-2.68,91.74,1.46,null
SMAR,2023-06-12 15:00:11.166,46.0898141,11.1155479,250.57213411821297,-2.76,90.85,1.45,null
STON,2023-06-12 15:00:11.166,46.08980608833333,11.11552874,198.237,-0.582519,-0.079734,1.756454,2
STON,2023-06-12 15:00:11.166,46.08980630166667,11.115528778333333,198.231,-0.582519,-0.079734,1.756454,2
SMAR,2023-06-12 15:00:11.206,46.0898141,11.1155479,250.57213411821297,-2.65,89.57,1.45,null
SMAR,2023-06-12 15:00:11.234,46.0898141,11.1155479,250.57213411821297,-2.69,88.29,1.46,null
STON,2023-06-12 15:00:11.234,46.08980630166667,11.115528778333333,198.231,-1.216144,-7.269085,1.899975,2
STON,2023-06-12 15:00:11.234,46.089806483333334,11.115528888333333,198.229,-1.216144,-7.269085,1.899975,2
SMAR,2023-06-12 15:00:11.267,46.0898141,11.1155479,250.57213411821297,-2.7,86.99,1.44,null
STON,2023-06-12 15:00:11.267,46.089806483333334,11.115528888333333,198.229,-1.72345,-14.380943,1.999411,2
SMAR,2023-06-12 15:00:11.299,46.0898141,11.1155479,250.57213411821297,-2.64,85.74,1.44,null
SMAR,2023-06-12 15:00:11.333,46.0898141,11.1155479,250.57213411821297,-2.65,84.58,1.42,null
SMAR,2023-06-12 15:00:11.367,46.0898141,11.1155479,250.57213411821297,-2.63,83.36,1.4,null
SMAR,2023-06-12 15:00:11.4,46.0898143,11.1155465,250.6368588574212,-2.59,82.1,1.39,null
STON,2023-06-12 15:00:11.4,46.089806538333335,11.115529026666668,198.228,-1.72345,-14.380943,1.999411,2
SMAR,2023-06-12 15:00:11.433,46.0898143,11.1155465,250.6368588574212,-2.53,80.82,1.36,null
SMAR,2023-06-12 15:00:11.474,46.0898143,11.1155465,250.6368588574212,-2.48,79.65,1.35,null
SMAR,2023-06-12 15:00:11.51,46.0898143,11.1155465,250.6368588574212,-2.39,78.43,1.31,null
STON,2023-06-12 15:00:11.51,46.089806538333335,11.115529026666668,198.228,-1.898122,-21.182404,1.95797,2
SMAR,2023-06-12 15:00:11.535,46.0898143,11.1155465,250.6368588574212,-2.33,77.16,1.31,null
SMAR,2023-06-12 15:00:11.575,46.0898143,11.1155465,250.6368588574212,-2.25,75.79,1.3,null
STON,2023-06-12 15:00:11.575,46.089806455,11.11552908,198.228,-1.898122,-21.182404,1.95797,2
SMAR,2023-06-12 15:00:11.599,46.0898143,11.1155465,250.6368588574212,-2.16,74.37,1.32,null
SMAR,2023-06-12 15:00:11.633,46.0898143,11.1155465,250.6368588574212,-2.02,72.88,1.34,null
SMAR,2023-06-12 15:00:11.668,46.0898143,11.1155465,250.6368588574212,-1.9,71.36,1.36,null
STON,2023-06-12 15:00:11.668,46.089806455,11.11552908,198.228,-1.594879,-28.393951,1.883043,2
SMAR,2023-06-12 15:00:11.699,46.0898143,11.1155465,250.6368588574212,-1.73,69.92,1.39,null
SMAR,2023-06-12 15:00:11.734,46.0898143,11.1155465,250.6368588574212,-1.62,68.58,1.43,null
STON,2023-06-12 15:00:11.734,46.08980633833333,11.115528958333334,198.23,-1.594879,-28.393951,1.883043,2
SMAR,2023-06-12 15:00:11.766,46.0898143,11.1155465,250.6368588574212,-1.51,67.38,1.49,null
SMAR,2023-06-12 15:00:11.802,46.0898143,11.1155465,250.6368588574212,-1.41,66.15,1.53,null
SMAR,2023-06-12 15:00:11.835,46.0898143,11.1155465,250.6368588574212,-1.3,64.77,1.54,null
STON,2023-06-12 15:00:11.835,46.08980633833333,11.115528958333334,198.23,-0.900467,-36.822517,2.072102,2
SMAR,2023-06-12 15:00:11.869,46.0898143,11.1155465,250.6368588574212,-1.18,63.19,1.6,null
SMAR,2023-06-12 15:00:11.904,46.0898143,11.1155465,250.6368588574212,-1.04,61.55,1.61,null
SMAR,2023-06-12 15:00:11.937,46.0898143,11.1155465,250.6368588574212,-0.95,59.88,1.65,null
SMAR,2023-06-12 15:00:11.973,46.0898143,11.1155465,250.6368588574212,-0.87,58.35,1.67,null
STON,2023-06-12 15:00:11.973,46.08980627333333,11.115528768333334,198.236,-0.900467,-36.822517,2.072102,2
SMAR,2023-06-12 15:00:12.0,46.0898143,11.1155465,250.6368588574212,-0.77,57.03,1.68,null
STON,2023-06-12 15:00:12.0,46.08980627333333,11.115528768333334,198.236,-0.216469,-45.391708,2.405813,2
SMAR,2023-06-12 15:00:12.035,46.0898143,11.1155465,250.6368588574212,-0.74,55.88,1.68,null
SMAR,2023-06-12 15:00:12.071,46.0898143,11.1155465,250.6368588574212,-0.7,54.8,1.68,null
SMAR,2023-06-12 15:00:12.102,46.0898143,11.1155465,250.6368588574212,-0.67,53.76,1.68,null
SMAR,2023-06-12 15:00:12.138,46.0898143,11.1155465,250.6368588574212,-0.63,52.76,1.67,null
STON,2023-06-12 15:00:12.138,46.08980626333334,11.115528751666666,198.234,-0.216469,-45.391708,2.405813,2
SMAR,2023-06-12 15:00:12.174,46.0898143,11.1155465,250.6368588574212,-0.61,51.64,1.66,null
SMAR,2023-06-12 15:00:12.212,46.0898143,11.1155465,250.6368588574212,-0.56,50.45,1.67,null
SMAR,2023-06-12 15:00:12.237,46.0898143,11.1155465,250.6368588574212,-0.55,49.28,1.67,null
SMAR,2023-06-12 15:00:12.27,46.0898143,11.1155465,250.6368588574212,-0.55,48.21,1.67,null
SMAR,2023-06-12 15:00:12.301,46.0898143,11.1155465,250.6368588574212,-0.52,47.16,1.69,null
SMAR,2023-06-12 15:00:12.334,46.0898143,11.1155465,250.6368588574212,-0.56,46.0,1.69,null
SMAR,2023-06-12 15:00:12.369,46.0898146,11.1155451,250.6472983778994,-0.58,44.76,1.69,null
STON,2023-06-12 15:00:12.369,46.089806275,11.115528808333334,198.235,-0.216469,-45.391708,2.405813,2
SMAR,2023-06-12 15:00:12.408,46.0898146,11.1155451,250.6472983778994,-0.62,43.51,1.68,null
STON,2023-06-12 15:00:12.408,46.089806275,11.115528808333334,198.235,0.215303,-59.273773,2.501651,2
SMAR,2023-06-12 15:00:12.433,46.0898146,11.1155451,250.6472983778994,-0.65,42.41,1.68,null
SMAR,2023-06-12 15:00:12.467,46.0898146,11.1155451,250.6472983778994,-0.71,41.4,1.67,null
SMAR,2023-06-12 15:00:12.502,46.0898146,11.1155451,250.6472983778994,-0.75,40.41,1.65,null
SMAR,2023-06-12 15:00:12.538,46.0898146,11.1155451,250.6472983778994,-0.82,39.33,1.64,null
STON,2023-06-12 15:00:12.538,46.08980632,11.115528991666666,198.233,0.215303,-59.273773,2.501651,2
SMAR,2023-06-12 15:00:12.568,46.0898146,11.1155451,250.6472983778994,-0.87,38.35,1.62,null
SMAR,2023-06-12 15:00:12.602,46.0898146,11.1155451,250.6472983778994,-0.95,37.51,1.61,null
SMAR,2023-06-12 15:00:12.634,46.0898146,11.1155451,250.6472983778994,-1.01,36.87,1.6,null
SMAR,2023-06-12 15:00:12.668,46.0898146,11.1155451,250.6472983778994,-1.12,36.22,1.59,null
SMAR,2023-06-12 15:00:12.702,46.0898146,11.1155451,250.6472983778994,-1.21,35.31,1.57,null
STON,2023-06-12 15:00:12.702,46.08980632,11.115528991666666,198.233,-0.007,-65.95089,2.465608,2
SMAR,2023-06-12 15:00:12.736,46.0898146,11.1155451,250.6472983778994,-1.25,33.94,1.56,null
SMAR,2023-06-12 15:00:12.773,46.0898146,11.1155451,250.6472983778994,-1.29,32.17,1.56,null
SMAR,2023-06-12 15:00:12.806,46.0898146,11.1155451,250.6472983778994,-1.29,30.21,1.57,null
SMAR,2023-06-12 15:00:12.835,46.0898146,11.1155451,250.6472983778994,-1.3,28.26,1.58,null
SMAR,2023-06-12 15:00:12.869,46.0898146,11.1155451,250.6472983778994,-1.35,26.56,1.59,null
SMAR,2023-06-12 15:00:12.901,46.0898146,11.1155451,250.6472983778994,-1.37,25.23,1.59,null
SMAR,2023-06-12 15:00:12.936,46.0898146,11.1155451,250.6472983778994,-1.42,24.08,1.58,null
SMAR,2023-06-12 15:00:12.977,46.0898146,11.1155451,250.6472983778994,-1.45,23.05,1.56,null
STON,2023-06-12 15:00:12.977,46.089806323333335,11.115529196666667,198.234,-0.007,-65.95089,2.465608,2
SMAR,2023-06-12 15:00:13.002,46.0898146,11.1155451,250.6472983778994,-1.49,22.07,1.53,null
STON,2023-06-12 15:00:13.002,46.089806323333335,11.115529196666667,198.234,-0.405852,-71.274216,2.386711,2
SMAR,2023-06-12 15:00:13.042,46.0898146,11.1155451,250.6472983778994,-1.52,20.92,1.51,null
STON,2023-06-12 15:00:13.042,46.089806323333335,11.115529335,198.237,-0.405852,-71.274216,2.386711,2
SMAR,2023-06-12 15:00:13.068,46.0898146,11.1155451,250.6472983778994,-1.55,19.46,1.48,null
SMAR,2023-06-12 15:00:13.101,46.0898146,11.1155451,250.6472983778994,-1.52,17.89,1.46,null
SMAR,2023-06-12 15:00:13.137,46.0898146,11.1155451,250.6472983778994,-1.54,16.36,1.43,null
SMAR,2023-06-12 15:00:13.169,46.0898146,11.1155451,250.6472983778994,-1.54,14.96,1.4,null
STON,2023-06-12 15:00:13.169,46.08980626666666,11.115529435,198.239,-0.405852,-71.274216,2.386711,2
SMAR,2023-06-12 15:00:13.2,46.0898146,11.1155451,250.6472983778994,-1.52,13.84,1.38,null
SMAR,2023-06-12 15:00:13.234,46.0898146,11.1155451,250.6472983778994,-1.55,12.91,1.34,null
STON,2023-06-12 15:00:13.234,46.08980626666666,11.115529435,198.239,-0.583178,-88.711418,2.2979,2
SMAR,2023-06-12 15:00:13.269,46.0898146,11.1155451,250.6472983778994,-1.57,12.06,1.3,null
SMAR,2023-06-12 15:00:13.301,46.0898146,11.1155451,250.6472983778994,-1.56,11.12,1.25,null
SMAR,2023-06-12 15:00:13.335,46.0898146,11.1155451,250.6472983778994,-1.58,9.96,1.21,null
SMAR,2023-06-12 15:00:13.368,46.0898146,11.1155451,250.6472983778994,-1.57,8.46,1.17,null
SMAR,2023-06-12 15:00:13.405,46.0898149,11.1155445,250.82232856011038,-1.53,6.79,1.12,null
STON,2023-06-12 15:00:13.405,46.08980619333333,11.115529501666666,198.24,-0.583178,-88.711418,2.2979,2
SMAR,2023-06-12 15:00:13.435,46.0898149,11.1155445,250.82232856011038,-1.49,5.15,1.08,null
SMAR,2023-06-12 15:00:13.469,46.0898149,11.1155445,250.82232856011038,-1.5,3.71,1.04,null
SMAR,2023-06-12 15:00:13.503,46.0898149,11.1155445,250.82232856011038,-1.46,2.47,1.01,null
SMAR,2023-06-12 15:00:13.537,46.0898149,11.1155445,250.82232856011038,-1.46,1.2,0.96,null
STON,2023-06-12 15:00:13.537,46.08980610166667,11.115529498333334,198.238,-0.583178,-88.711418,2.2979,2
SMAR,2023-06-12 15:00:13.573,46.0898149,11.1155445,250.82232856011038,-1.43,-0.08,0.93,null
SMAR,2023-06-12 15:00:13.601,46.0898149,11.1155445,250.82232856011038,-1.45,-1.38,0.91,null
SMAR,2023-06-12 15:00:13.638,46.0898149,11.1155445,250.82232856011038,-1.44,-2.7,0.89,null
SMAR,2023-06-12 15:00:13.676,46.0898149,11.1155445,250.82232856011038,-1.43,-4.18,0.88,null
SMAR,2023-06-12 15:00:13.703,46.0898149,11.1155445,250.82232856011038,-1.42,-5.75,0.86,null
SMAR,2023-06-12 15:00:13.736,46.0898149,11.1155445,250.82232856011038,-1.39,-7.2,0.86,null
SMAR,2023-06-12 15:00:13.77,46.0898149,11.1155445,250.82232856011038,-1.38,-8.47,0.85,null
STON,2023-06-12 15:00:13.77,46.089806045,11.115529501666666,198.235,-0.583178,-88.711418,2.2979,2
SMAR,2023-06-12 15:00:13.81,46.0898149,11.1155445,250.82232856011038,-1.37,-9.58,0.85,null
SMAR,2023-06-12 15:00:13.836,46.0898149,11.1155445,250.82232856011038,-1.41,-10.65,0.85,null
STON,2023-06-12 15:00:13.836,46.089806045,11.115529501666666,198.235,-0.301898,-112.174614,1.726681,2
SMAR,2023-06-12 15:00:13.87,46.0898149,11.1155445,250.82232856011038,-1.45,-11.73,0.87,null
SMAR,2023-06-12 15:00:13.922,46.0898149,11.1155445,250.82232856011038,-1.47,-12.82,0.86,null
SMAR,2023-06-12 15:00:13.937,46.0898149,11.1155445,250.82232856011038,-1.52,-13.94,0.87,null
SMAR,2023-06-12 15:00:13.968,46.0898149,11.1155445,250.82232856011038,-1.57,-15.09,0.87,null
STON,2023-06-12 15:00:13.968,46.089806005,11.11552957,198.238,-0.301898,-112.174614,1.726681,2
SMAR,2023-06-12 15:00:14.008,46.0898149,11.1155445,250.82232856011038,-1.6,-16.25,0.86,null
SMAR,2023-06-12 15:00:14.036,46.0898149,11.1155445,250.82232856011038,-1.66,-17.35,0.85,null
STON,2023-06-12 15:00:14.036,46.089806005,11.11552957,198.238,-0.406594,-118.952866,1.740272,2
SMAR,2023-06-12 15:00:14.069,46.0898149,11.1155445,250.82232856011038,-1.74,-18.37,0.84,null
SMAR,2023-06-12 15:00:14.106,46.0898149,11.1155445,250.82232856011038,-1.81,-19.39,0.82,null
SMAR,2023-06-12 15:00:14.136,46.0898149,11.1155445,250.82232856011038,-1.89,-20.47,0.79,null
SMAR,2023-06-12 15:00:14.171,46.0898149,11.1155445,250.82232856011038,-1.98,-21.61,0.77,null
STON,2023-06-12 15:00:14.171,46.0898059,11.115529673333333,198.24,-0.406594,-118.952866,1.740272,2
SMAR,2023-06-12 15:00:14.202,46.0898149,11.1155445,250.82232856011038,-2.08,-22.87,0.75,null
STON,2023-06-12 15:00:14.202,46.0898059,11.115529673333333,198.24,-0.738341,-125.479057,1.664872,2
SMAR,2023-06-12 15:00:14.237,46.0898149,11.1155445,250.82232856011038,-2.13,-24.12,0.72,null
SMAR,2023-06-12 15:00:14.269,46.0898149,11.1155445,250.82232856011038,-2.21,-25.27,0.68,null
SMAR,2023-06-12 15:00:14.302,46.0898149,11.1155445,250.82232856011038,-2.29,-26.33,0.64,null
SMAR,2023-06-12 15:00:14.337,46.0898149,11.1155445,250.82232856011038,-2.37,-27.42,0.59,null
SMAR,2023-06-12 15:00:14.372,46.0898147,11.1155446,250.8452957434173,-2.45,-28.57,0.55,null
SMAR,2023-06-12 15:00:14.406,46.0898147,11.1155446,250.8452957434173,-2.51,-29.72,0.52,null
STON,2023-06-12 15:00:14.406,46.08980573,11.115529748333334,198.242,-0.738341,-125.479057,1.664872,2
SMAR,2023-06-12 15:00:14.436,46.0898147,11.1155446,250.8452957434173,-2.58,-30.85,0.5,null
STON,2023-06-12 15:00:14.436,46.08980573,11.115529748333334,198.242,-1.160091,-132.38446,1.441588,2
SMAR,2023-06-12 15:00:14.475,46.0898147,11.1155446,250.8452957434173,-2.65,-31.87,0.5,null
SMAR,2023-06-12 15:00:14.502,46.0898147,11.1155446,250.8452957434173,-2.73,-32.8,0.5,null
SMAR,2023-06-12 15:00:14.539,46.0898147,11.1155446,250.8452957434173,-2.81,-33.77,0.51,null
SMAR,2023-06-12 15:00:14.571,46.0898147,11.1155446,250.8452957434173,-2.87,-34.93,0.53,null
STON,2023-06-12 15:00:14.571,46.08980556833333,11.115529805,198.241,-1.160091,-132.38446,1.441588,2
SMAR,2023-06-12 15:00:14.604,46.0898147,11.1155446,250.8452957434173,-2.95,-36.24,0.57,null
SMAR,2023-06-12 15:00:14.636,46.0898147,11.1155446,250.8452957434173,-2.99,-37.69,0.63,null
STON,2023-06-12 15:00:14.636,46.08980556833333,11.115529805,198.241,-1.566891,-138.717926,1.30443,2
SMAR,2023-06-12 15:00:14.67,46.0898147,11.1155446,250.8452957434173,-3.05,-39.24,0.68,null
SMAR,2023-06-12 15:00:14.706,46.0898147,11.1155446,250.8452957434173,-3.12,-40.67,0.75,null
SMAR,2023-06-12 15:00:14.739,46.0898147,11.1155446,250.8452957434173,-3.16,-41.9,0.84,null
SMAR,2023-06-12 15:00:14.771,46.0898147,11.1155446,250.8452957434173,-3.21,-42.88,0.9,null
STON,2023-06-12 15:00:14.771,46.08980545666667,11.11552991,198.242,-1.566891,-138.717926,1.30443,2
SMAR,2023-06-12 15:00:14.808,46.0898147,11.1155446,250.8452957434173,-3.25,-40.42,0.95,null
STON,2023-06-12 15:00:14.808,46.08980545666667,11.11552991,198.242,-1.907747,-146.76886,1.569779,2
SMAR,2023-06-12 15:00:14.836,46.0898147,11.1155446,250.8452957434173,-3.33,-41.05,1.0,null
SMAR,2023-06-12 15:00:14.869,46.0898147,11.1155446,250.8452957434173,-3.38,-41.78,1.06,null
SMAR,2023-06-12 15:00:14.903,46.0898147,11.1155446,250.8452957434173,-3.38,-42.86,1.13,null
SMAR,2023-06-12 15:00:14.938,46.0898147,11.1155446,250.8452957434173,-3.39,-44.12,1.2,null
STON,2023-06-12 15:00:14.938,46.089805385,11.115530026666667,198.245,-1.907747,-146.76886,1.569779,2
SMAR,2023-06-12 15:00:14.971,46.0898147,11.1155446,250.8452957434173,-3.36,-45.54,1.28,null
SMAR,2023-06-12 15:00:15.003,46.0898147,11.1155446,250.8452957434173,-3.3,-46.75,1.35,null
STON,2023-06-12 15:00:15.003,46.089805385,11.115530026666667,198.245,-2.149414,-152.088058,1.916907,2
SMAR,2023-06-12 15:00:15.036,46.0898147,11.1155446,250.8452957434173,-3.25,-48.09,1.42,null
SMAR,2023-06-12 15:00:15.071,46.0898147,11.1155446,250.8452957434173,-3.22,-49.34,1.48,null
SMAR,2023-06-12 15:00:15.105,46.0898147,11.1155446,250.8452957434173,-3.12,-51.03,1.51,null
SMAR,2023-06-12 15:00:15.139,46.0898147,11.1155446,250.8452957434173,-3.03,-52.38,1.56,null
STON,2023-06-12 15:00:15.139,46.089805435,11.115530016666666,198.247,-2.149414,-152.088058,1.916907,2
SMAR,2023-06-12 15:00:15.17,46.0898147,11.1155446,250.8452957434173,-2.95,-53.84,1.61,null
SMAR,2023-06-12 15:00:15.203,46.0898147,11.1155446,250.8452957434173,-2.8,-55.4,1.66,null
STON,2023-06-12 15:00:15.203,46.089805435,11.115530016666666,198.247,-1.810888,-160.134811,2.274539,2
SMAR,2023-06-12 15:00:15.237,46.0898147,11.1155446,250.8452957434173,-2.69,-57.02,1.7,null
SMAR,2023-06-12 15:00:15.27,46.0898147,11.1155446,250.8452957434173,-2.58,-58.65,1.74,null
SMAR,2023-06-12 15:00:15.306,46.0898147,11.1155446,250.8452957434173,-2.45,-60.29,1.76,null
SMAR,2023-06-12 15:00:15.339,46.0898147,11.1155446,250.8452957434173,-2.27,-61.89,1.77,null
SMAR,2023-06-12 15:00:15.372,46.0898147,11.1155446,250.8452957434173,-2.13,-63.52,1.77,null
SMAR,2023-06-12 15:00:15.403,46.089814,11.1155456,250.83485610690443,-1.96,-65.08,1.74,null
STON,2023-06-12 15:00:15.403,46.08980557833333,11.115529923333334,198.246,-1.810888,-160.134811,2.274539,2
STON,2023-06-12 15:00:15.403,46.08980557833333,11.115529923333334,198.246,-1.055511,-169.517258,2.466269,2
SMAR,2023-06-12 15:00:15.438,46.089814,11.1155456,250.83485610690443,-1.85,-66.64,1.73,null
SMAR,2023-06-12 15:00:15.476,46.089814,11.1155456,250.83485610690443,-1.73,-68.23,1.7,null
