Android_time,Stonex_gnss_time,Delta_Android-Stonex,Stonex_status
2023-05-02 13:08:25.644,2023-05-02 13:08:26.0,-356,2
2023-05-02 13:08:25.778,2023-05-02 13:08:26.2,-422,2
2023-05-02 13:08:25.908,2023-05-02 13:08:26.2,-292,2
2023-05-02 13:08:26.007,2023-05-02 13:08:26.4,-393,2
2023-05-02 13:08:26.115,2023-05-02 13:08:26.4,-285,2
2023-05-02 13:08:26.222,2023-05-02 13:08:26.6,-378,2
2023-05-02 13:08:26.319,2023-05-02 13:08:26.8,-481,2
2023-05-02 13:08:26.379,2023-05-02 13:08:26.8,-421,2
2023-05-02 13:08:26.713,2023-05-02 13:08:27.0,-287,2
2023-05-02 13:08:26.713,2023-05-02 13:08:27.0,-287,2
2023-05-02 13:08:26.713,2023-05-02 13:08:27.2,-487,2
2023-05-02 13:08:26.781,2023-05-02 13:08:27.2,-419,2
2023-05-02 13:08:26.913,2023-05-02 13:08:27.4,-487,2
2023-05-02 13:08:26.979,2023-05-02 13:08:27.4,-421,2
2023-05-02 13:08:27.112,2023-05-02 13:08:27.6,-488,2
2023-05-02 13:08:27.212,2023-05-02 13:08:27.6,-388,2
2023-05-02 13:08:27.31,2023-05-02 13:08:27.8,-490,2
2023-05-02 13:08:27.444,2023-05-02 13:08:27.8,-356,2
2023-05-02 13:08:27.575,2023-05-02 13:08:28.0,-425,2
2023-05-02 13:08:27.608,2023-05-02 13:08:28.0,-392,2
2023-05-02 13:08:27.709,2023-05-02 13:08:28.2,-491,2
2023-05-02 13:08:27.925,2023-05-02 13:08:28.4,-475,2
2023-05-02 13:08:28.021,2023-05-02 13:08:28.4,-379,2
2023-05-02 13:08:28.115,2023-05-02 13:08:28.6,-485,2
2023-05-02 13:08:28.179,2023-05-02 13:08:28.6,-421,2
2023-05-02 13:08:28.616,2023-05-02 13:08:28.8,-184,2
2023-05-02 13:08:28.645,2023-05-02 13:08:28.8,-155,2
2023-05-02 13:08:28.645,2023-05-02 13:08:29.0,-355,2
2023-05-02 13:08:28.645,2023-05-02 13:08:29.0,-355,2
2023-05-02 13:08:28.712,2023-05-02 13:08:29.2,-488,2
2023-05-02 13:08:28.813,2023-05-02 13:08:29.2,-387,2
2023-05-02 13:08:28.949,2023-05-02 13:08:29.4,-451,2
2023-05-02 13:08:28.983,2023-05-02 13:08:29.4,-417,2
2023-05-02 13:08:29.184,2023-05-02 13:08:29.6,-416,2
2023-05-02 13:08:29.184,2023-05-02 13:08:29.6,-416,2
2023-05-02 13:08:29.346,2023-05-02 13:08:29.8,-454,2
2023-05-02 13:08:29.45,2023-05-02 13:08:29.8,-350,2
2023-05-02 13:08:29.615,2023-05-02 13:08:30.0,-385,2
2023-05-02 13:08:29.615,2023-05-02 13:08:30.0,-385,2
2023-05-02 13:08:29.711,2023-05-02 13:08:30.2,-489,2
2023-05-02 13:08:29.777,2023-05-02 13:08:30.2,-423,2
2023-05-02 13:08:29.918,2023-05-02 13:08:30.4,-482,2
2023-05-02 13:08:29.984,2023-05-02 13:08:30.4,-416,2
2023-05-02 13:08:30.151,2023-05-02 13:08:30.6,-449,2
2023-05-02 13:08:30.25,2023-05-02 13:08:30.6,-350,2
2023-05-02 13:08:30.315,2023-05-02 13:08:30.8,-485,2
2023-05-02 13:08:30.414,2023-05-02 13:08:30.8,-386,2
2023-05-02 13:08:30.583,2023-05-02 13:08:31.0,-417,2
2023-05-02 13:08:30.721,2023-05-02 13:08:31.0,-279,2
2023-05-02 13:08:30.721,2023-05-02 13:08:31.2,-479,2
2023-05-02 13:08:30.82,2023-05-02 13:08:31.2,-380,2
2023-05-02 13:08:30.921,2023-05-02 13:08:31.4,-479,2
2023-05-02 13:08:31.054,2023-05-02 13:08:31.4,-346,2
2023-05-02 13:08:31.22,2023-05-02 13:08:31.6,-380,2
2023-05-02 13:08:31.22,2023-05-02 13:08:31.6,-380,2
2023-05-02 13:08:31.325,2023-05-02 13:08:31.8,-475,2
2023-05-02 13:08:31.682,2023-05-02 13:08:32.0,-318,2
2023-05-02 13:08:31.716,2023-05-02 13:08:32.0,-284,2
2023-05-02 13:08:31.716,2023-05-02 13:08:32.2,-484,2
2023-05-02 13:08:31.789,2023-05-02 13:08:32.2,-411,2
2023-05-02 13:08:32.021,2023-05-02 13:08:32.4,-379,2
2023-05-02 13:08:32.021,2023-05-02 13:08:32.4,-379,2
2023-05-02 13:08:32.118,2023-05-02 13:08:32.599,-481,2
2023-05-02 13:08:32.251,2023-05-02 13:08:32.599,-348,2
2023-05-02 13:08:32.323,2023-05-02 13:08:32.8,-477,2
2023-05-02 13:08:32.657,2023-05-02 13:08:33.0,-343,2
