Input,Time,Latitude,Longitude,Pitch,Yaw,Roll,Status
SMAR,2023-04-04 12:34:24:255 GMT+02:00 2023,46.0898,11.1156133,301.11,196.87,80.99,null
SMAR,2023-04-04 12:34:24:289 GMT+02:00 2023,46.0898,11.1156133,301.17,197.4,81.09,null
SMAR,2023-04-04 12:34:24:325 GMT+02:00 2023,46.0898,11.1156133,301.17,198.17,81.19,null
SMAR,2023-04-04 12:34:24:357 GMT+02:00 2023,46.0898,11.1156133,301.19,199.0,81.3,null
STON,2023-04-04 12:34:24:364 GMT+02:00 2023,46.08980081833333,11.115508848333333,-0.471261,6.423378,-4.858122,1
SMAR,2023-04-04 12:34:24:387 GMT+02:00 2023,46.0898,11.1156133,301.13,199.84,81.42,null
SMAR,2023-04-04 12:34:24:425 GMT+02:00 2023,46.0898,11.1156133,300.99,200.65,81.55,null
SMAR,2023-04-04 12:34:24:462 GMT+02:00 2023,46.0898,11.1156133,300.78,201.45,81.68,null
SMAR,2023-04-04 12:34:24:495 GMT+02:00 2023,46.0898,11.1156133,300.67,202.1,81.81,null
SMAR,2023-04-04 12:34:24:534 GMT+02:00 2023,46.0898,11.1156133,300.67,202.7,81.94,null
SMAR,2023-04-04 12:34:24:566 GMT+02:00 2023,46.0898,11.1156133,300.54,203.54,82.07,null
SMAR,2023-04-04 12:34:24:599 GMT+02:00 2023,46.0898,11.1156133,300.32,204.6,82.19,null
SMAR,2023-04-04 12:34:24:631 GMT+02:00 2023,46.0898,11.1156133,300.07,205.78,82.31,null
SMAR,2023-04-04 12:34:24:664 GMT+02:00 2023,46.0898,11.1156133,299.78,206.95,82.42,null
SMAR,2023-04-04 12:34:24:699 GMT+02:00 2023,46.0898,11.1156133,299.51,208.04,82.54,null
SMAR,2023-04-04 12:34:24:728 GMT+02:00 2023,46.0898,11.1156133,299.18,209.15,82.63,null
SMAR,2023-04-04 12:34:24:760 GMT+02:00 2023,46.0898,11.1156133,298.89,210.14,82.71,null
SMAR,2023-04-04 12:34:24:796 GMT+02:00 2023,46.0898,11.1156133,298.58,210.99,82.79,null
SMAR,2023-04-04 12:34:24:823 GMT+02:00 2023,46.0898,11.1156133,298.22,211.8,82.83,null
SMAR,2023-04-04 12:34:24:860 GMT+02:00 2023,46.0898,11.1156133,297.95,212.4,82.86,null
SMAR,2023-04-04 12:34:24:900 GMT+02:00 2023,46.0898,11.1156133,297.81,212.77,82.9,null
STON,2023-04-04 12:34:24:904 GMT+02:00 2023,46.08980081833333,11.115508848333333,-0.464185,2.723053,-4.276731,1
SMAR,2023-04-04 12:34:24:933 GMT+02:00 2023,46.0898,11.1156133,297.7,213.06,82.92,null
SMAR,2023-04-04 12:34:24:974 GMT+02:00 2023,46.0898,11.1156133,297.65,213.19,82.93,null
STON,2023-04-04 12:34:24:978 GMT+02:00 2023,46.08980046666667,11.115509285,-0.464185,2.723053,-4.276731,1
STON,2023-04-04 12:34:24:983 GMT+02:00 2023,46.08980046666667,11.115509285,-0.464185,2.723053,-4.276731,1
STON,2023-04-04 12:34:24:997 GMT+02:00 2023,46.08980046666667,11.115509285,0.061625,-5.628914,-2.867818,1
SMAR,2023-04-04 12:34:25:004 GMT+02:00 2023,46.0898,11.1156133,297.75,213.09,82.94,null
SMAR,2023-04-04 12:34:25:049 GMT+02:00 2023,46.0898,11.1156133,297.75,213.06,82.93,null
SMAR,2023-04-04 12:34:25:067 GMT+02:00 2023,46.0898,11.1156133,297.75,213.03,82.9,null
SMAR,2023-04-04 12:34:25:115 GMT+02:00 2023,46.0898,11.1156133,297.74,212.96,82.89,null
SMAR,2023-04-04 12:34:25:132 GMT+02:00 2023,46.0898,11.1156133,297.86,212.75,82.87,null
SMAR,2023-04-04 12:34:25:167 GMT+02:00 2023,46.0898,11.1156133,298.09,212.42,82.84,null
STON,2023-04-04 12:34:25:194 GMT+02:00 2023,46.08980046666667,11.115509285,0.221769,-6.693384,-2.651609,1
SMAR,2023-04-04 12:34:25:199 GMT+02:00 2023,46.0898,11.1156133,298.26,212.14,82.83,null
SMAR,2023-04-04 12:34:25:233 GMT+02:00 2023,46.0898,11.1156133,298.45,211.81,82.81,null
SMAR,2023-04-04 12:34:25:268 GMT+02:00 2023,46.0898,11.1156133,298.82,211.3,82.81,null
SMAR,2023-04-04 12:34:25:297 GMT+02:00 2023,46.0898,11.1156133,299.25,210.74,82.8,null
SMAR,2023-04-04 12:34:25:337 GMT+02:00 2023,46.0898,11.1156133,299.66,210.26,82.8,null
SMAR,2023-04-04 12:34:25:367 GMT+02:00 2023,46.0898,11.1156133,300.17,209.7,82.81,null
SMAR,2023-04-04 12:34:25:404 GMT+02:00 2023,46.0898,11.1156133,300.66,209.17,82.82,null
SMAR,2023-04-04 12:34:25:433 GMT+02:00 2023,46.0898,11.1156133,301.06,208.76,82.83,null
SMAR,2023-04-04 12:34:25:464 GMT+02:00 2023,46.0898,11.1156133,301.42,208.37,82.84,null
SMAR,2023-04-04 12:34:25:499 GMT+02:00 2023,46.0898,11.1156133,301.65,208.06,82.85,null
SMAR,2023-04-04 12:34:25:531 GMT+02:00 2023,46.0898,11.1156133,301.82,207.79,82.86,null
STON,2023-04-04 12:34:25:540 GMT+02:00 2023,46.08980046666667,11.115509285,-0.124881,-5.653433,-2.906223,1
SMAR,2023-04-04 12:34:25:562 GMT+02:00 2023,46.0898,11.1156133,301.97,207.59,82.88,null
SMAR,2023-04-04 12:34:25:600 GMT+02:00 2023,46.0898,11.1156133,302.03,207.51,82.9,null
SMAR,2023-04-04 12:34:25:631 GMT+02:00 2023,46.0898,11.1156133,302.22,207.29,82.92,null
SMAR,2023-04-04 12:34:25:668 GMT+02:00 2023,46.0898,11.1156133,302.35,207.14,82.94,null
STON,2023-04-04 12:34:25:696 GMT+02:00 2023,46.08980046666667,11.115509285,-0.333036,-5.44336,-2.854429,1
SMAR,2023-04-04 12:34:25:697 GMT+02:00 2023,46.0898,11.1156133,302.46,207.02,82.95,null
SMAR,2023-04-04 12:34:25:728 GMT+02:00 2023,46.0898,11.1156133,302.67,206.82,82.96,null
STON,2023-04-04 12:34:25:751 GMT+02:00 2023,46.08980037166667,11.115509485,-0.333036,-5.44336,-2.854429,1
STON,2023-04-04 12:34:25:755 GMT+02:00 2023,46.08980037166667,11.115509485,-0.333036,-5.44336,-2.854429,1
SMAR,2023-04-04 12:34:25:764 GMT+02:00 2023,46.0898,11.1156133,302.83,206.65,82.97,null
SMAR,2023-04-04 12:34:25:798 GMT+02:00 2023,46.0898,11.1156133,302.92,206.51,82.97,null
SMAR,2023-04-04 12:34:25:833 GMT+02:00 2023,46.0898,11.1156133,303.21,206.15,82.98,null
STON,2023-04-04 12:34:25:861 GMT+02:00 2023,46.08980037166667,11.115509485,-0.429249,-5.34952,-2.724727,1
SMAR,2023-04-04 12:34:25:870 GMT+02:00 2023,46.0898,11.1156133,303.72,205.55,82.99,null
SMAR,2023-04-04 12:34:25:900 GMT+02:00 2023,46.0898,11.1156133,304.29,204.84,83.01,null
SMAR,2023-04-04 12:34:25:935 GMT+02:00 2023,46.0898,11.1156133,305.07,203.96,83.01,null
SMAR,2023-04-04 12:34:25:966 GMT+02:00 2023,46.0898,11.1156133,305.98,203.0,83.01,null
SMAR,2023-04-04 12:34:25:997 GMT+02:00 2023,46.0898,11.1156133,306.93,202.01,82.99,null
SMAR,2023-04-04 12:34:26:032 GMT+02:00 2023,46.0898,11.1156133,307.99,200.83,82.98,null
SMAR,2023-04-04 12:34:26:059 GMT+02:00 2023,46.0898,11.1156133,309.16,199.44,82.96,null
STON,2023-04-04 12:34:26:089 GMT+02:00 2023,46.08980037166667,11.115509485,-0.840538,-4.895314,-2.752389,1
SMAR,2023-04-04 12:34:26:097 GMT+02:00 2023,46.0898,11.1156133,310.28,198.04,82.93,null
SMAR,2023-04-04 12:34:26:135 GMT+02:00 2023,46.0898,11.1156133,311.6,196.38,82.9,null
SMAR,2023-04-04 12:34:26:161 GMT+02:00 2023,46.0898,11.1156133,312.86,194.8,82.86,null
SMAR,2023-04-04 12:34:26:195 GMT+02:00 2023,46.0898,11.1156133,313.93,193.45,82.81,null
SMAR,2023-04-04 12:34:26:233 GMT+02:00 2023,46.0898,11.1156133,315.28,191.89,82.77,null
SMAR,2023-04-04 12:34:26:261 GMT+02:00 2023,46.0898,11.1156133,316.73,190.25,82.71,null
SMAR,2023-04-04 12:34:26:301 GMT+02:00 2023,46.0898,11.1156133,318.01,188.85,82.65,null
SMAR,2023-04-04 12:34:26:333 GMT+02:00 2023,46.0898,11.1156133,319.44,187.27,82.59,null
STON,2023-04-04 12:34:26:339 GMT+02:00 2023,46.08980037166667,11.115509485,-1.721885,-3.278303,-2.813468,1
SMAR,2023-04-04 12:34:26:373 GMT+02:00 2023,46.0898,11.1156133,320.87,185.64,82.51,null
SMAR,2023-04-04 12:34:26:405 GMT+02:00 2023,46.0898,11.1156133,322.02,184.24,82.43,null
SMAR,2023-04-04 12:34:26:434 GMT+02:00 2023,46.0898,11.1156133,323.26,182.78,82.33,null
SMAR,2023-04-04 12:34:26:472 GMT+02:00 2023,46.0898,11.1156133,324.56,181.3,82.21,null
SMAR,2023-04-04 12:34:26:504 GMT+02:00 2023,46.0898,11.1156133,325.75,179.92,82.09,null
SMAR,2023-04-04 12:34:26:547 GMT+02:00 2023,46.0898,11.1156133,326.83,178.72,81.97,null
SMAR,2023-04-04 12:34:26:571 GMT+02:00 2023,46.0898,11.1156133,327.86,177.6,81.85,null
SMAR,2023-04-04 12:34:26:599 GMT+02:00 2023,46.0898,11.1156133,328.86,176.54,81.75,null
SMAR,2023-04-04 12:34:26:633 GMT+02:00 2023,46.0898,11.1156133,329.73,175.57,81.63,null
SMAR,2023-04-04 12:34:26:671 GMT+02:00 2023,46.0898,11.1156133,330.44,174.75,81.54,null
STON,2023-04-04 12:34:26:676 GMT+02:00 2023,46.08980037166667,11.115509485,-3.999577,-1.336163,-3.234565,1
SMAR,2023-04-04 12:34:26:704 GMT+02:00 2023,46.0898,11.1156133,331.16,173.94,81.45,null
SMAR,2023-04-04 12:34:26:732 GMT+02:00 2023,46.0898,11.1156133,331.72,173.34,81.36,null
STON,2023-04-04 12:34:26:735 GMT+02:00 2023,46.08980143666667,11.115509903333333,-3.999577,-1.336163,-3.234565,1
STON,2023-04-04 12:34:26:738 GMT+02:00 2023,46.08980143666667,11.115509903333333,-3.999577,-1.336163,-3.234565,1
SMAR,2023-04-04 12:34:26:770 GMT+02:00 2023,46.0898,11.1156133,332.21,172.84,81.29,null
SMAR,2023-04-04 12:34:26:803 GMT+02:00 2023,46.0898,11.1156133,332.75,172.3,81.2,null
SMAR,2023-04-04 12:34:26:832 GMT+02:00 2023,46.0898,11.1156133,333.22,171.75,81.13,null
SMAR,2023-04-04 12:34:26:870 GMT+02:00 2023,46.0898,11.1156133,333.61,171.23,81.06,null
SMAR,2023-04-04 12:34:26:897 GMT+02:00 2023,46.0898,11.1156133,334.1,170.65,80.98,null
STON,2023-04-04 12:34:26:907 GMT+02:00 2023,46.08980143666667,11.115509903333333,-4.778963,-1.045083,-3.501916,1
SMAR,2023-04-04 12:34:26:932 GMT+02:00 2023,46.0898,11.1156133,334.59,170.11,80.91,null
SMAR,2023-04-04 12:34:26:969 GMT+02:00 2023,46.0898,11.1156133,335.1,169.59,80.84,null
SMAR,2023-04-04 12:34:27:002 GMT+02:00 2023,46.0898,11.1156133,335.68,169.02,80.76,null
SMAR,2023-04-04 12:34:27:036 GMT+02:00 2023,46.0898,11.1156133,336.1,168.62,80.7,null
SMAR,2023-04-04 12:34:27:069 GMT+02:00 2023,46.0898,11.1156133,336.53,168.14,80.63,null
SMAR,2023-04-04 12:34:27:108 GMT+02:00 2023,46.0898,11.1156133,336.89,167.71,80.58,null
SMAR,2023-04-04 12:34:27:142 GMT+02:00 2023,46.0898,11.1156133,337.06,167.47,80.52,null
STON,2023-04-04 12:34:27:153 GMT+02:00 2023,46.08980143666667,11.115509903333333,-5.375302,-0.719296,-3.642516,1
SMAR,2023-04-04 12:34:27:171 GMT+02:00 2023,46.0898,11.1156133,337.25,167.23,80.48,null
SMAR,2023-04-04 12:34:27:203 GMT+02:00 2023,46.0898,11.1156133,337.72,166.92,80.5,null
SMAR,2023-04-04 12:34:27:234 GMT+02:00 2023,46.0898,11.1156133,337.85,166.75,80.47,null
SMAR,2023-04-04 12:34:27:268 GMT+02:00 2023,46.0898,11.1156133,337.95,166.62,80.45,null
STON,2023-04-04 12:34:27:303 GMT+02:00 2023,46.08980143666667,11.115509903333333,-5.831438,-0.467495,-3.759382,1
SMAR,2023-04-04 12:34:27:309 GMT+02:00 2023,46.0898,11.1156133,337.98,166.54,80.43,null
SMAR,2023-04-04 12:34:27:339 GMT+02:00 2023,46.0898,11.1156133,338.0,166.46,80.42,null
SMAR,2023-04-04 12:34:27:368 GMT+02:00 2023,46.0898,11.1156133,337.97,166.42,80.42,null
SMAR,2023-04-04 12:34:27:401 GMT+02:00 2023,46.0898,11.1156133,337.66,166.78,80.37,null
SMAR,2023-04-04 12:34:27:433 GMT+02:00 2023,46.0898,11.1156133,337.67,166.71,80.39,null
SMAR,2023-04-04 12:34:27:466 GMT+02:00 2023,46.0898,11.1156133,337.67,166.7,80.42,null
STON,2023-04-04 12:34:27:472 GMT+02:00 2023,46.08980143666667,11.115509903333333,-5.948845,-0.34096,-3.808202,1
SMAR,2023-04-04 12:34:27:503 GMT+02:00 2023,46.0898,11.1156133,337.6,166.81,80.46,null
SMAR,2023-04-04 12:34:27:534 GMT+02:00 2023,46.0898,11.1156133,337.54,166.93,80.52,null
SMAR,2023-04-04 12:34:27:567 GMT+02:00 2023,46.0898,11.1156133,337.37,167.14,80.6,null
SMAR,2023-04-04 12:34:27:599 GMT+02:00 2023,46.0898,11.1156133,336.98,167.55,80.69,null
SMAR,2023-04-04 12:34:27:648 GMT+02:00 2023,46.0898,11.1156133,336.59,167.94,80.79,null
SMAR,2023-04-04 12:34:27:667 GMT+02:00 2023,46.0898,11.1156133,336.17,168.36,80.9,null
STON,2023-04-04 12:34:27:692 GMT+02:00 2023,46.08980143666667,11.115509903333333,-5.80414,-0.542541,-3.635782,1
SMAR,2023-04-04 12:34:27:697 GMT+02:00 2023,46.0898,11.1156133,335.67,168.91,81.02,null
SMAR,2023-04-04 12:34:27:731 GMT+02:00 2023,46.0898,11.1156133,335.17,169.47,81.15,null
SMAR,2023-04-04 12:34:27:765 GMT+02:00 2023,46.0898,11.1156133,334.68,170.05,81.3,null
SMAR,2023-04-04 12:34:27:796 GMT+02:00 2023,46.0898,11.1156133,334.11,170.72,81.44,null
STON,2023-04-04 12:34:27:801 GMT+02:00 2023,46.089801988333335,11.115510128333334,-5.80414,-0.542541,-3.635782,1
SMAR,2023-04-04 12:34:27:832 GMT+02:00 2023,46.0898,11.1156133,333.52,171.41,81.6,null
STON,2023-04-04 12:34:27:856 GMT+02:00 2023,46.089801988333335,11.115510128333334,-5.80414,-0.542541,-3.635782,1
STON,2023-04-04 12:34:27:863 GMT+02:00 2023,46.089801988333335,11.115510128333334,-5.057054,-0.941392,-3.311942,1
SMAR,2023-04-04 12:34:27:868 GMT+02:00 2023,46.0898,11.1156133,332.88,172.19,81.75,null
SMAR,2023-04-04 12:34:27:901 GMT+02:00 2023,46.0898,11.1156133,332.05,173.16,81.92,null
SMAR,2023-04-04 12:34:27:934 GMT+02:00 2023,46.0898,11.1156133,331.21,174.24,82.09,null
SMAR,2023-04-04 12:34:27:967 GMT+02:00 2023,46.0898,11.1156133,330.21,175.54,82.26,null
SMAR,2023-04-04 12:34:28:004 GMT+02:00 2023,46.0898,11.1156133,328.96,177.07,82.43,null
SMAR,2023-04-04 12:34:28:038 GMT+02:00 2023,46.0898,11.1156133,327.54,178.7,82.59,null
SMAR,2023-04-04 12:34:28:074 GMT+02:00 2023,46.0898,11.1156133,325.84,180.53,82.75,null
SMAR,2023-04-04 12:34:28:107 GMT+02:00 2023,46.0898,11.1156133,323.95,182.52,82.89,null
STON,2023-04-04 12:34:28:115 GMT+02:00 2023,46.089801988333335,11.115510128333334,-4.00246,-2.278234,-2.791277,1
SMAR,2023-04-04 12:34:28:131 GMT+02:00 2023,46.0898,11.1156133,321.91,184.65,83.03,null
SMAR,2023-04-04 12:34:28:171 GMT+02:00 2023,46.0898,11.1156133,319.71,187.0,83.15,null
SMAR,2023-04-04 12:34:28:209 GMT+02:00 2023,46.0898,11.1156133,317.25,189.66,83.25,null
SMAR,2023-04-04 12:34:28:238 GMT+02:00 2023,46.0898,11.1156133,314.71,192.46,83.34,null
STON,2023-04-04 12:34:28:258 GMT+02:00 2023,46.089801988333335,11.115510128333334,-2.426456,-3.313844,-2.533966,1
SMAR,2023-04-04 12:34:28:270 GMT+02:00 2023,46.0898,11.1156133,311.91,195.53,83.41,null
SMAR,2023-04-04 12:34:28:299 GMT+02:00 2023,46.0898,11.1156133,309.09,198.64,83.46,null
SMAR,2023-04-04 12:34:28:330 GMT+02:00 2023,46.0898,11.1156133,306.32,201.73,83.51,null
SMAR,2023-04-04 12:34:28:366 GMT+02:00 2023,46.0898,11.1156133,303.53,204.77,83.53,null
SMAR,2023-04-04 12:34:28:402 GMT+02:00 2023,46.0898,11.1156133,300.7,207.77,83.53,null
SMAR,2023-04-04 12:34:28:434 GMT+02:00 2023,46.0898,11.1156133,298.21,210.41,83.52,null
SMAR,2023-04-04 12:34:28:472 GMT+02:00 2023,46.0898,11.1156133,295.97,212.75,83.49,null
SMAR,2023-04-04 12:34:28:499 GMT+02:00 2023,46.0898,11.1156133,293.86,214.94,83.44,null
STON,2023-04-04 12:34:28:509 GMT+02:00 2023,46.089801988333335,11.115510128333334,-0.43304,-4.795755,-2.37845,1
SMAR,2023-04-04 12:34:28:535 GMT+02:00 2023,46.0898,11.1156133,292.08,216.86,83.41,null
SMAR,2023-04-04 12:34:28:567 GMT+02:00 2023,46.0898,11.1156133,290.67,218.51,83.37,null
SMAR,2023-04-04 12:34:28:607 GMT+02:00 2023,46.0898,11.1156133,289.53,219.85,83.3,null
SMAR,2023-04-04 12:34:28:639 GMT+02:00 2023,46.0898,11.1156133,288.68,220.85,83.26,null
SMAR,2023-04-04 12:34:28:667 GMT+02:00 2023,46.0898,11.1156133,288.09,221.62,83.21,null
SMAR,2023-04-04 12:34:28:700 GMT+02:00 2023,46.0898,11.1156133,287.81,222.0,83.14,null
STON,2023-04-04 12:34:28:707 GMT+02:00 2023,46.089801988333335,11.115510128333334,1.072016,-5.822633,-2.357188,1
STON,2023-04-04 12:34:28:711 GMT+02:00 2023,46.089800075,11.115509708333333,1.072016,-5.822633,-2.357188,1
STON,2023-04-04 12:34:28:717 GMT+02:00 2023,46.089800075,11.115509708333333,1.072016,-5.822633,-2.357188,1
SMAR,2023-04-04 12:34:28:733 GMT+02:00 2023,46.0898,11.1156133,287.74,222.1,83.1,null
SMAR,2023-04-04 12:34:28:765 GMT+02:00 2023,46.0898,11.1156133,287.91,221.88,83.05,null
SMAR,2023-04-04 12:34:28:803 GMT+02:00 2023,46.0898,11.1156133,288.08,221.57,82.99,null
SMAR,2023-04-04 12:34:28:841 GMT+02:00 2023,46.0898,11.1156133,288.75,220.79,82.95,null
SMAR,2023-04-04 12:34:28:891 GMT+02:00 2023,46.0898,11.1156133,289.59,219.8,82.91,null
SMAR,2023-04-04 12:34:28:914 GMT+02:00 2023,46.0898,11.1156133,290.7,218.5,82.87,null
STON,2023-04-04 12:34:28:920 GMT+02:00 2023,46.089800075,11.115509708333333,1.519256,-6.070214,-2.49813,1
SMAR,2023-04-04 12:34:28:953 GMT+02:00 2023,46.0898,11.1156133,292.15,216.79,82.84,null
SMAR,2023-04-04 12:34:28:976 GMT+02:00 2023,46.0898,11.1156133,293.93,214.64,82.83,null
SMAR,2023-04-04 12:34:29:006 GMT+02:00 2023,46.0898,11.1156133,295.69,212.6,82.8,null
SMAR,2023-04-04 12:34:29:039 GMT+02:00 2023,46.0898,11.1156133,297.44,210.61,82.76,null
SMAR,2023-04-04 12:34:29:079 GMT+02:00 2023,46.0898,11.1156133,299.27,208.66,82.73,null
SMAR,2023-04-04 12:34:29:120 GMT+02:00 2023,46.0898,11.1156133,300.84,207.12,82.69,null
SMAR,2023-04-04 12:34:29:138 GMT+02:00 2023,46.0898,11.1156133,302.5,205.54,82.62,null
STON,2023-04-04 12:34:29:142 GMT+02:00 2023,46.089800075,11.115509708333333,0.753726,-4.649942,-2.868398,1
SMAR,2023-04-04 12:34:29:172 GMT+02:00 2023,46.0898,11.1156133,304.03,204.06,82.55,null
SMAR,2023-04-04 12:34:29:221 GMT+02:00 2023,46.0898,11.1156133,305.46,202.5,82.49,null
SMAR,2023-04-04 12:34:29:245 GMT+02:00 2023,46.0898,11.1156133,306.99,200.58,82.43,null
SMAR,2023-04-04 12:34:29:277 GMT+02:00 2023,46.0898,11.1156133,308.39,198.74,82.37,null
SMAR,2023-04-04 12:34:29:308 GMT+02:00 2023,46.0898,11.1156133,309.73,197.03,82.3,null
STON,2023-04-04 12:34:29:315 GMT+02:00 2023,46.089800075,11.115509708333333,-0.641391,-4.452418,-3.286344,1
SMAR,2023-04-04 12:34:29:343 GMT+02:00 2023,46.0898,11.1156133,311.12,195.38,82.23,null
SMAR,2023-04-04 12:34:29:375 GMT+02:00 2023,46.0898,11.1156133,312.38,193.98,82.15,null
SMAR,2023-04-04 12:34:29:407 GMT+02:00 2023,46.0898,11.1156133,313.66,192.65,82.07,null
SMAR,2023-04-04 12:34:29:443 GMT+02:00 2023,46.0898,11.1156133,315.08,191.25,81.99,null
SMAR,2023-04-04 12:34:29:478 GMT+02:00 2023,46.0898,11.1156133,316.49,189.87,81.9,null
SMAR,2023-04-04 12:34:29:519 GMT+02:00 2023,46.0898,11.1156133,317.65,188.66,81.82,null
SMAR,2023-04-04 12:34:29:543 GMT+02:00 2023,46.0898,11.1156133,318.75,187.46,81.73,null
STON,2023-04-04 12:34:29:549 GMT+02:00 2023,46.089800075,11.115509708333333,-1.829889,-2.855093,-3.530922,1
SMAR,2023-04-04 12:34:29:571 GMT+02:00 2023,46.0898,11.1156133,319.69,186.44,81.65,null
SMAR,2023-04-04 12:34:29:602 GMT+02:00 2023,46.0898,11.1156133,320.49,185.58,81.57,null
SMAR,2023-04-04 12:34:29:638 GMT+02:00 2023,46.0898,11.1156133,321.3,184.74,81.48,null
SMAR,2023-04-04 12:34:29:672 GMT+02:00 2023,46.0898,11.1156133,321.89,184.12,81.4,null
STON,2023-04-04 12:34:29:698 GMT+02:00 2023,46.089800075,11.115509708333333,-2.948927,-2.552379,-3.786747,1
SMAR,2023-04-04 12:34:29:700 GMT+02:00 2023,46.0898,11.1156133,322.49,183.48,81.32,null
STON,2023-04-04 12:34:29:709 GMT+02:00 2023,46.08980136666667,11.115509778333333,-2.948927,-2.552379,-3.786747,1
STON,2023-04-04 12:34:29:715 GMT+02:00 2023,46.08980136666667,11.115509778333333,-2.948927,-2.552379,-3.786747,1
SMAR,2023-04-04 12:34:29:736 GMT+02:00 2023,46.0898,11.1156133,323.12,182.8,81.23,null
SMAR,2023-04-04 12:34:29:771 GMT+02:00 2023,46.0898,11.1156133,323.67,182.18,81.15,null
SMAR,2023-04-04 12:34:29:806 GMT+02:00 2023,46.0898,11.1156133,324.15,181.57,81.09,null
SMAR,2023-04-04 12:34:29:838 GMT+02:00 2023,46.0898,11.1156133,324.74,180.88,81.01,null
STON,2023-04-04 12:34:29:856 GMT+02:00 2023,46.08980136666667,11.115509778333333,-3.698565,-2.187319,-4.081272,1
SMAR,2023-04-04 12:34:29:868 GMT+02:00 2023,46.0898,11.1156133,325.33,180.2,80.94,null
SMAR,2023-04-04 12:34:29:907 GMT+02:00 2023,46.0898,11.1156133,325.96,179.52,80.89,null
SMAR,2023-04-04 12:34:29:943 GMT+02:00 2023,46.0898,11.1156133,326.61,178.87,80.84,null
SMAR,2023-04-04 12:34:29:976 GMT+02:00 2023,46.0898,11.1156133,327.35,178.19,80.8,null
SMAR,2023-04-04 12:34:30:011 GMT+02:00 2023,46.0898,11.1156133,328.07,177.53,80.76,null
SMAR,2023-04-04 12:34:30:044 GMT+02:00 2023,46.0898,11.1156133,328.66,177.01,80.73,null
SMAR,2023-04-04 12:34:30:078 GMT+02:00 2023,46.0898,11.1156133,329.14,176.59,80.7,null
SMAR,2023-04-04 12:34:30:116 GMT+02:00 2023,46.0898,11.1156133,329.66,176.11,80.66,null
SMAR,2023-04-04 12:34:30:146 GMT+02:00 2023,46.0898,11.1156133,330.14,175.64,80.63,null
SMAR,2023-04-04 12:34:30:178 GMT+02:00 2023,46.0898,11.1156133,330.64,175.1,80.61,null
SMAR,2023-04-04 12:34:30:207 GMT+02:00 2023,46.0898,11.1156133,331.06,174.61,80.59,null
SMAR,2023-04-04 12:34:30:246 GMT+02:00 2023,46.0898,11.1156133,331.55,174.09,80.58,null
STON,2023-04-04 12:34:30:255 GMT+02:00 2023,46.08980136666667,11.115509778333333,-4.423388,-2.070123,-4.105024,1
SMAR,2023-04-04 12:34:30:271 GMT+02:00 2023,46.0898,11.1156133,332.06,173.61,80.57,null
SMAR,2023-04-04 12:34:30:310 GMT+02:00 2023,46.0898,11.1156133,332.59,173.12,80.58,null
SMAR,2023-04-04 12:34:30:345 GMT+02:00 2023,46.0898,11.1156133,333.03,172.7,80.58,null
STON,2023-04-04 12:34:30:353 GMT+02:00 2023,46.08980136666667,11.115509778333333,-4.954489,-2.333976,-4.128562,1
SMAR,2023-04-04 12:34:30:368 GMT+02:00 2023,46.0898,11.1156133,333.46,172.29,80.59,null
SMAR,2023-04-04 12:34:30:403 GMT+02:00 2023,46.0898,11.1156133,333.9,171.85,80.58,null
SMAR,2023-04-04 12:34:30:438 GMT+02:00 2023,46.0898,11.1156133,334.25,171.5,80.57,null
SMAR,2023-04-04 12:34:30:472 GMT+02:00 2023,46.0898,11.1156133,334.53,171.22,80.57,null
SMAR,2023-04-04 12:34:30:503 GMT+02:00 2023,46.0898,11.1156133,334.79,170.94,80.56,null
STON,2023-04-04 12:34:30:513 GMT+02:00 2023,46.08980136666667,11.115509778333333,-5.341166,-2.420726,-3.935141,1
SMAR,2023-04-04 12:34:30:539 GMT+02:00 2023,46.0898,11.1156133,334.92,170.76,80.55,null
SMAR,2023-04-04 12:34:30:573 GMT+02:00 2023,46.0898,11.1156133,335.07,170.57,80.54,null
SMAR,2023-04-04 12:34:30:607 GMT+02:00 2023,46.0898,11.1156133,335.21,170.38,80.51,null
SMAR,2023-04-04 12:34:30:648 GMT+02:00 2023,46.0898,11.1156133,335.34,170.24,80.49,null
SMAR,2023-04-04 12:34:30:681 GMT+02:00 2023,46.0898,11.1156133,335.53,170.04,80.49,null
SMAR,2023-04-04 12:34:30:713 GMT+02:00 2023,46.0898,11.1156133,335.64,169.93,80.48,null
SMAR,2023-04-04 12:34:30:744 GMT+02:00 2023,46.0898,11.1156133,335.79,169.77,80.46,null
STON,2023-04-04 12:34:30:751 GMT+02:00 2023,46.08980136666667,11.115509778333333,-5.645911,-2.384916,-3.775398,1
SMAR,2023-04-04 12:34:30:772 GMT+02:00 2023,46.0898,11.1156133,336.0,169.51,80.45,null
SMAR,2023-04-04 12:34:30:811 GMT+02:00 2023,46.0898,11.1156133,336.16,169.34,80.44,null
SMAR,2023-04-04 12:34:30:840 GMT+02:00 2023,46.0898,11.1156133,336.27,169.25,80.43,null
STON,2023-04-04 12:34:30:850 GMT+02:00 2023,46.089802115,11.115510156666666,-5.645911,-2.384916,-3.775398,1
STON,2023-04-04 12:34:30:854 GMT+02:00 2023,46.089802115,11.115510156666666,-5.645911,-2.384916,-3.775398,1
SMAR,2023-04-04 12:34:30:881 GMT+02:00 2023,46.0898,11.1156133,336.46,169.09,80.42,null
