Input,Time,Latitude,Longitude,Pitch,Yaw,Roll,Status
SMAR,2023-04-04 12:33:27:240 GMT+02:00 2023,46.0899104,11.1159818,293.82,58.01,86.37,null
SMAR,2023-04-04 12:33:27:270 GMT+02:00 2023,46.0899104,11.1159818,293.24,58.58,86.37,null
SMAR,2023-04-04 12:33:27:306 GMT+02:00 2023,46.0899104,11.1159818,292.45,59.12,86.37,null
STON,2023-04-04 12:33:27:318 GMT+02:00 2023,46.089799533333334,11.115509176666666,-0.436258,118.223808,-0.244874,1
SMAR,2023-04-04 12:33:27:341 GMT+02:00 2023,46.0899104,11.1159818,291.94,59.33,86.35,null
SMAR,2023-04-04 12:33:27:366 GMT+02:00 2023,46.0899104,11.1159818,291.54,59.42,86.33,null
SMAR,2023-04-04 12:33:27:394 GMT+02:00 2023,46.0899104,11.1159818,291.23,59.49,86.33,null
SMAR,2023-04-04 12:33:27:431 GMT+02:00 2023,46.0899104,11.1159818,290.78,59.7,86.32,null
STON,2023-04-04 12:33:27:453 GMT+02:00 2023,46.089799533333334,11.115509176666666,-0.18758,119.584045,-0.227986,1
SMAR,2023-04-04 12:33:27:459 GMT+02:00 2023,46.0899104,11.1159818,290.01,60.0,86.32,null
SMAR,2023-04-04 12:33:27:493 GMT+02:00 2023,46.0899104,11.1159818,289.0,60.37,86.33,null
SMAR,2023-04-04 12:33:27:528 GMT+02:00 2023,46.0899104,11.1159818,288.09,60.66,86.34,null
SMAR,2023-04-04 12:33:27:559 GMT+02:00 2023,46.0899104,11.1159818,287.37,60.98,86.35,null
SMAR,2023-04-04 12:33:27:593 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.87,90.0,null
SMAR,2023-04-04 12:33:27:627 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.62,90.0,null
STON,2023-04-04 12:33:27:660 GMT+02:00 2023,46.089799533333334,11.115509176666666,0.121941,121.75338,-0.339742,1
SMAR,2023-04-04 12:33:27:665 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.49,90.0,null
SMAR,2023-04-04 12:33:27:711 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.42,90.0,null
SMAR,2023-04-04 12:33:27:730 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.35,90.0,null
SMAR,2023-04-04 12:33:27:759 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.31,90.0,null
SMAR,2023-04-04 12:33:27:799 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.3,90.0,null
SMAR,2023-04-04 12:33:27:832 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.33,90.0,null
SMAR,2023-04-04 12:33:27:865 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.29,90.0,null
SMAR,2023-04-04 12:33:27:893 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.28,90.0,null
SMAR,2023-04-04 12:33:27:927 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.35,90.0,null
STON,2023-04-04 12:33:27:937 GMT+02:00 2023,46.089799555,11.115508846666666,0.121941,121.75338,-0.339742,1
STON,2023-04-04 12:33:27:944 GMT+02:00 2023,46.089799555,11.115508846666666,0.121941,121.75338,-0.339742,1
STON,2023-04-04 12:33:27:948 GMT+02:00 2023,46.089799555,11.115508846666666,0.235585,122.313065,-0.052628,1
SMAR,2023-04-04 12:33:27:957 GMT+02:00 2023,46.0898959,11.1159616,0.0,344.43,90.0,null
SMAR,2023-04-04 12:33:27:989 GMT+02:00 2023,46.0898959,11.1159616,283.47,64.43,86.32,null
SMAR,2023-04-04 12:33:28:025 GMT+02:00 2023,46.0898959,11.1159616,283.67,64.5,86.27,null
SMAR,2023-04-04 12:33:28:060 GMT+02:00 2023,46.0898959,11.1159616,284.76,63.67,86.18,null
STON,2023-04-04 12:33:28:070 GMT+02:00 2023,46.089799555,11.115508846666666,0.373678,121.813881,-0.108344,1
SMAR,2023-04-04 12:33:28:102 GMT+02:00 2023,46.0898959,11.1159616,285.0,63.74,86.1,null
SMAR,2023-04-04 12:33:28:134 GMT+02:00 2023,46.0898959,11.1159616,285.41,63.71,86.02,null
SMAR,2023-04-04 12:33:28:165 GMT+02:00 2023,46.0898959,11.1159616,286.04,63.39,85.92,null
SMAR,2023-04-04 12:33:28:195 GMT+02:00 2023,46.0898959,11.1159616,286.88,62.81,85.81,null
SMAR,2023-04-04 12:33:28:237 GMT+02:00 2023,46.0898959,11.1159616,288.07,61.88,85.71,null
SMAR,2023-04-04 12:33:28:265 GMT+02:00 2023,46.0898959,11.1159616,289.33,60.84,85.6,null
SMAR,2023-04-04 12:33:28:303 GMT+02:00 2023,46.0898959,11.1159616,290.1,60.15,85.52,null
SMAR,2023-04-04 12:33:28:330 GMT+02:00 2023,46.0898959,11.1159616,291.56,58.73,85.44,null
STON,2023-04-04 12:33:28:335 GMT+02:00 2023,46.089799555,11.115508846666666,0.355598,120.10817,-0.622359,1
SMAR,2023-04-04 12:33:28:366 GMT+02:00 2023,46.0898959,11.1159616,292.7,57.52,85.35,null
SMAR,2023-04-04 12:33:28:401 GMT+02:00 2023,46.0898959,11.1159616,293.83,56.31,85.3,null
SMAR,2023-04-04 12:33:28:436 GMT+02:00 2023,46.0898959,11.1159616,294.98,55.05,85.25,null
SMAR,2023-04-04 12:33:28:465 GMT+02:00 2023,46.0898959,11.1159616,295.84,54.04,85.18,null
STON,2023-04-04 12:33:28:477 GMT+02:00 2023,46.089799555,11.115508846666666,-0.057591,119.90078,-1.365432,1
SMAR,2023-04-04 12:33:28:502 GMT+02:00 2023,46.0898959,11.1159616,296.58,53.28,85.13,null
SMAR,2023-04-04 12:33:28:539 GMT+02:00 2023,46.0898959,11.1159616,297.21,52.74,85.07,null
SMAR,2023-04-04 12:33:28:571 GMT+02:00 2023,46.0898825,11.1159439,297.8,52.22,85.04,null
SMAR,2023-04-04 12:33:28:602 GMT+02:00 2023,46.0898825,11.1159439,298.37,51.68,85.03,null
SMAR,2023-04-04 12:33:28:638 GMT+02:00 2023,46.0898825,11.1159439,298.67,51.41,85.03,null
SMAR,2023-04-04 12:33:28:668 GMT+02:00 2023,46.0898825,11.1159439,298.93,51.26,85.05,null
STON,2023-04-04 12:33:28:691 GMT+02:00 2023,46.089799555,11.115508846666666,-0.395747,119.986488,-1.894128,1
SMAR,2023-04-04 12:33:28:703 GMT+02:00 2023,46.0898825,11.1159439,298.93,51.49,85.05,null
STON,2023-04-04 12:33:28:716 GMT+02:00 2023,46.089799766666665,11.115509493333333,-0.395747,119.986488,-1.894128,1
STON,2023-04-04 12:33:28:726 GMT+02:00 2023,46.089799766666665,11.115509493333333,-0.395747,119.986488,-1.894128,1
SMAR,2023-04-04 12:33:28:738 GMT+02:00 2023,46.0898825,11.1159439,298.93,51.78,85.05,null
SMAR,2023-04-04 12:33:28:771 GMT+02:00 2023,46.0898825,11.1159439,299.36,51.54,85.07,null
SMAR,2023-04-04 12:33:28:809 GMT+02:00 2023,46.0898825,11.1159439,299.23,51.77,85.07,null
SMAR,2023-04-04 12:33:28:843 GMT+02:00 2023,46.0898825,11.1159439,299.15,51.97,85.07,null
SMAR,2023-04-04 12:33:28:873 GMT+02:00 2023,46.0898825,11.1159439,298.89,52.34,85.08,null
STON,2023-04-04 12:33:28:893 GMT+02:00 2023,46.089799766666665,11.115509493333333,-0.476637,119.233109,-1.899991,1
SMAR,2023-04-04 12:33:28:906 GMT+02:00 2023,46.0898825,11.1159439,298.07,53.24,85.08,null
SMAR,2023-04-04 12:33:28:939 GMT+02:00 2023,46.0898825,11.1159439,297.48,53.93,85.04,null
SMAR,2023-04-04 12:33:28:973 GMT+02:00 2023,46.0898825,11.1159439,296.92,54.52,84.99,null
SMAR,2023-04-04 12:33:29:003 GMT+02:00 2023,46.0898825,11.1159439,296.13,55.14,84.93,null
SMAR,2023-04-04 12:33:29:040 GMT+02:00 2023,46.0898825,11.1159439,295.35,55.68,84.87,null
STON,2023-04-04 12:33:29:061 GMT+02:00 2023,46.089799766666665,11.115509493333333,-0.321292,118.856224,-1.991155,1
SMAR,2023-04-04 12:33:29:065 GMT+02:00 2023,46.0898825,11.1159439,294.82,56.25,84.81,null
SMAR,2023-04-04 12:33:29:103 GMT+02:00 2023,46.0898825,11.1159439,294.17,57.0,84.74,null
SMAR,2023-04-04 12:33:29:135 GMT+02:00 2023,46.0898825,11.1159439,293.59,57.71,84.71,null
SMAR,2023-04-04 12:33:29:168 GMT+02:00 2023,46.0898825,11.1159439,293.09,58.21,84.65,null
SMAR,2023-04-04 12:33:29:206 GMT+02:00 2023,46.0898825,11.1159439,292.69,58.37,84.6,null
SMAR,2023-04-04 12:33:29:238 GMT+02:00 2023,46.0898825,11.1159439,292.25,58.35,84.58,null
SMAR,2023-04-04 12:33:29:271 GMT+02:00 2023,46.0898825,11.1159439,291.66,58.58,84.58,null
SMAR,2023-04-04 12:33:29:308 GMT+02:00 2023,46.0898825,11.1159439,290.89,59.02,84.55,null
SMAR,2023-04-04 12:33:29:341 GMT+02:00 2023,46.0898825,11.1159439,289.91,59.61,84.55,null
SMAR,2023-04-04 12:33:29:373 GMT+02:00 2023,46.0898825,11.1159439,288.76,60.24,84.53,null
SMAR,2023-04-04 12:33:29:401 GMT+02:00 2023,46.0898825,11.1159439,287.6,60.69,84.51,null
SMAR,2023-04-04 12:33:29:439 GMT+02:00 2023,46.0898825,11.1159439,286.29,61.01,84.52,null
SMAR,2023-04-04 12:33:29:470 GMT+02:00 2023,46.0898825,11.1159439,284.84,61.35,84.49,null
STON,2023-04-04 12:33:29:488 GMT+02:00 2023,46.089799766666665,11.115509493333333,0.469089,121.948357,-2.263042,1
SMAR,2023-04-04 12:33:29:503 GMT+02:00 2023,46.0898825,11.1159439,283.37,61.5,84.47,null
SMAR,2023-04-04 12:33:29:542 GMT+02:00 2023,46.0898825,11.1159439,282.11,61.21,84.47,null
SMAR,2023-04-04 12:33:29:572 GMT+02:00 2023,46.089874,11.1159247,280.94,61.16,84.14,null
SMAR,2023-04-04 12:33:29:602 GMT+02:00 2023,46.089874,11.1159247,279.9,60.62,84.08,null
SMAR,2023-04-04 12:33:29:633 GMT+02:00 2023,46.089874,11.1159247,278.85,59.9,84.16,null
SMAR,2023-04-04 12:33:29:669 GMT+02:00 2023,46.089874,11.1159247,277.62,59.44,84.2,null
SMAR,2023-04-04 12:33:29:709 GMT+02:00 2023,46.089874,11.1159247,276.94,58.33,84.29,null
SMAR,2023-04-04 12:33:29:743 GMT+02:00 2023,46.089874,11.1159247,276.16,57.29,84.41,null
SMAR,2023-04-04 12:33:29:779 GMT+02:00 2023,46.089874,11.1159247,274.62,56.94,84.46,null
SMAR,2023-04-04 12:33:29:809 GMT+02:00 2023,46.089874,11.1159247,274.15,55.56,84.61,null
SMAR,2023-04-04 12:33:29:845 GMT+02:00 2023,46.089874,11.1159247,273.54,54.34,84.75,null
SMAR,2023-04-04 12:33:29:876 GMT+02:00 2023,46.089874,11.1159247,272.55,53.57,84.9,null
SMAR,2023-04-04 12:33:29:914 GMT+02:00 2023,46.089874,11.1159247,271.89,52.54,85.02,null
STON,2023-04-04 12:33:29:919 GMT+02:00 2023,46.089799766666665,11.115509493333333,1.283862,130.640732,-1.934698,1
SMAR,2023-04-04 12:33:29:940 GMT+02:00 2023,46.089874,11.1159247,271.32,51.51,85.12,null
STON,2023-04-04 12:33:29:956 GMT+02:00 2023,46.089800053333335,11.115509103333334,1.283862,130.640732,-1.934698,1
STON,2023-04-04 12:33:29:960 GMT+02:00 2023,46.089800053333335,11.115509103333334,1.283862,130.640732,-1.934698,1
STON,2023-04-04 12:33:29:963 GMT+02:00 2023,46.089800053333335,11.115509103333334,1.368519,141.623627,-1.177737,1
SMAR,2023-04-04 12:33:29:971 GMT+02:00 2023,46.089874,11.1159247,269.42,51.91,85.23,null
SMAR,2023-04-04 12:33:30:003 GMT+02:00 2023,46.089874,11.1159247,268.83,51.26,85.34,null
SMAR,2023-04-04 12:33:30:035 GMT+02:00 2023,46.089874,11.1159247,268.64,50.49,85.43,null
SMAR,2023-04-04 12:33:30:075 GMT+02:00 2023,46.089874,11.1159247,268.23,50.11,85.54,null
STON,2023-04-04 12:33:30:083 GMT+02:00 2023,46.089800053333335,11.115509103333334,1.275818,151.43396,-0.338556,1
SMAR,2023-04-04 12:33:30:115 GMT+02:00 2023,46.089874,11.1159247,268.29,49.38,85.64,null
SMAR,2023-04-04 12:33:30:138 GMT+02:00 2023,46.089874,11.1159247,268.57,48.52,85.75,null
SMAR,2023-04-04 12:33:30:172 GMT+02:00 2023,46.089874,11.1159247,268.5,47.98,85.69,null
SMAR,2023-04-04 12:33:30:208 GMT+02:00 2023,46.089874,11.1159247,268.7,46.98,85.81,null
SMAR,2023-04-04 12:33:30:240 GMT+02:00 2023,46.089874,11.1159247,268.79,45.94,85.94,null
SMAR,2023-04-04 12:33:30:273 GMT+02:00 2023,46.089874,11.1159247,270.06,43.53,86.0,null
SMAR,2023-04-04 12:33:30:307 GMT+02:00 2023,46.089874,11.1159247,270.26,42.09,86.16,null
STON,2023-04-04 12:33:30:321 GMT+02:00 2023,46.089800053333335,11.115509103333334,0.985313,156.485031,0.060276,1
SMAR,2023-04-04 12:33:30:333 GMT+02:00 2023,46.089874,11.1159247,270.33,40.79,86.31,null
SMAR,2023-04-04 12:33:30:367 GMT+02:00 2023,46.089874,11.1159247,272.47,37.49,86.34,null
SMAR,2023-04-04 12:33:30:404 GMT+02:00 2023,46.089874,11.1159247,0.0,306.82,90.0,null
SMAR,2023-04-04 12:33:30:442 GMT+02:00 2023,46.089874,11.1159247,0.0,305.93,90.0,null
SMAR,2023-04-04 12:33:30:474 GMT+02:00 2023,46.089874,11.1159247,0.0,305.15,90.0,null
SMAR,2023-04-04 12:33:30:512 GMT+02:00 2023,46.089874,11.1159247,0.0,304.39,90.0,null
STON,2023-04-04 12:33:30:518 GMT+02:00 2023,46.089800053333335,11.115509103333334,0.42497,164.074753,0.59539,1
SMAR,2023-04-04 12:33:30:542 GMT+02:00 2023,46.089874,11.1159247,0.0,303.89,90.0,null
SMAR,2023-04-04 12:33:30:571 GMT+02:00 2023,46.089874,11.1159247,0.0,303.81,90.0,null
SMAR,2023-04-04 12:33:30:605 GMT+02:00 2023,46.0898279,11.115786,0.0,303.7,90.0,null
SMAR,2023-04-04 12:33:30:639 GMT+02:00 2023,46.0898279,11.115786,0.0,303.69,90.0,null
SMAR,2023-04-04 12:33:30:671 GMT+02:00 2023,46.0898279,11.115786,0.0,303.94,90.0,null
SMAR,2023-04-04 12:33:30:711 GMT+02:00 2023,46.0898279,11.115786,0.0,304.37,90.0,null
STON,2023-04-04 12:33:30:719 GMT+02:00 2023,46.08979945666667,11.115508305,0.42497,164.074753,0.59539,1
STON,2023-04-04 12:33:30:723 GMT+02:00 2023,46.08979945666667,11.115508305,0.42497,164.074753,0.59539,1
SMAR,2023-04-04 12:33:30:736 GMT+02:00 2023,46.0898279,11.115786,0.0,304.9,90.0,null
SMAR,2023-04-04 12:33:30:775 GMT+02:00 2023,46.0898279,11.115786,0.0,305.49,90.0,null
SMAR,2023-04-04 12:33:30:800 GMT+02:00 2023,46.0898279,11.115786,0.0,306.05,90.0,null
SMAR,2023-04-04 12:33:30:835 GMT+02:00 2023,46.0898279,11.115786,0.0,306.59,90.0,null
SMAR,2023-04-04 12:33:30:870 GMT+02:00 2023,46.0898279,11.115786,0.0,307.22,90.0,null
SMAR,2023-04-04 12:33:30:904 GMT+02:00 2023,46.0898279,11.115786,0.0,307.79,90.0,null
SMAR,2023-04-04 12:33:30:939 GMT+02:00 2023,46.0898279,11.115786,0.0,308.39,90.0,null
SMAR,2023-04-04 12:33:30:974 GMT+02:00 2023,46.0898279,11.115786,0.0,309.06,90.0,null
SMAR,2023-04-04 12:33:31:008 GMT+02:00 2023,46.0898279,11.115786,0.0,309.76,90.0,null
STON,2023-04-04 12:33:31:026 GMT+02:00 2023,46.08979945666667,11.115508305,-0.224897,167.366501,0.921325,1
SMAR,2023-04-04 12:33:31:033 GMT+02:00 2023,46.0898279,11.115786,0.0,310.43,90.0,null
SMAR,2023-04-04 12:33:31:073 GMT+02:00 2023,46.0898279,11.115786,0.0,310.99,90.0,null
STON,2023-04-04 12:33:31:089 GMT+02:00 2023,46.08979945666667,11.115508305,-0.261454,164.355499,0.73906,1
SMAR,2023-04-04 12:33:31:104 GMT+02:00 2023,46.0898279,11.115786,0.0,311.56,90.0,null
SMAR,2023-04-04 12:33:31:142 GMT+02:00 2023,46.0898279,11.115786,292.46,21.01,86.34,null
SMAR,2023-04-04 12:33:31:171 GMT+02:00 2023,46.0898279,11.115786,292.31,21.94,86.3,null
SMAR,2023-04-04 12:33:31:201 GMT+02:00 2023,46.0898279,11.115786,291.94,23.13,86.22,null
SMAR,2023-04-04 12:33:31:244 GMT+02:00 2023,46.0898279,11.115786,291.54,24.29,86.14,null
SMAR,2023-04-04 12:33:31:274 GMT+02:00 2023,46.0898279,11.115786,291.56,24.91,86.07,null
STON,2023-04-04 12:33:31:292 GMT+02:00 2023,46.08979945666667,11.115508305,-0.098387,160.684952,0.396126,1
SMAR,2023-04-04 12:33:31:303 GMT+02:00 2023,46.0898279,11.115786,291.87,25.2,86.01,null
SMAR,2023-04-04 12:33:31:342 GMT+02:00 2023,46.0898279,11.115786,292.03,25.69,85.95,null
SMAR,2023-04-04 12:33:31:375 GMT+02:00 2023,46.0898279,11.115786,291.02,27.3,85.93,null
SMAR,2023-04-04 12:33:31:406 GMT+02:00 2023,46.0898279,11.115786,291.22,27.76,85.86,null
SMAR,2023-04-04 12:33:31:442 GMT+02:00 2023,46.0898279,11.115786,291.33,28.35,85.78,null
STON,2023-04-04 12:33:31:463 GMT+02:00 2023,46.08979945666667,11.115508305,0.068506,157.33577,-0.163074,1
SMAR,2023-04-04 12:33:31:471 GMT+02:00 2023,46.0898279,11.115786,291.71,28.68,85.69,null
SMAR,2023-04-04 12:33:31:506 GMT+02:00 2023,46.0898279,11.115786,291.85,29.19,85.62,null
SMAR,2023-04-04 12:33:31:535 GMT+02:00 2023,46.0898279,11.115786,291.95,29.63,85.56,null
SMAR,2023-04-04 12:33:31:573 GMT+02:00 2023,46.0898279,11.115786,292.44,29.54,85.48,null
SMAR,2023-04-04 12:33:31:605 GMT+02:00 2023,46.0898279,11.115786,292.72,29.56,85.43,null
SMAR,2023-04-04 12:33:31:635 GMT+02:00 2023,46.0898198,11.1157288,293.0,29.51,85.38,null
SMAR,2023-04-04 12:33:31:680 GMT+02:00 2023,46.0898198,11.1157288,293.42,29.37,85.32,null
SMAR,2023-04-04 12:33:31:715 GMT+02:00 2023,46.0898198,11.1157288,293.63,29.5,85.27,null
STON,2023-04-04 12:33:31:727 GMT+02:00 2023,46.089799453333335,11.115508881666667,0.068506,157.33577,-0.163074,1
STON,2023-04-04 12:33:31:735 GMT+02:00 2023,46.089799453333335,11.115508881666667,0.068506,157.33577,-0.163074,1
SMAR,2023-04-04 12:33:31:743 GMT+02:00 2023,46.0898198,11.1157288,293.86,29.63,85.22,null
SMAR,2023-04-04 12:33:31:777 GMT+02:00 2023,46.0898198,11.1157288,294.29,29.55,85.16,null
SMAR,2023-04-04 12:33:31:805 GMT+02:00 2023,46.0898198,11.1157288,294.56,29.57,85.11,null
SMAR,2023-04-04 12:33:31:840 GMT+02:00 2023,46.0898198,11.1157288,294.76,29.47,85.07,null
SMAR,2023-04-04 12:33:31:870 GMT+02:00 2023,46.0898198,11.1157288,295.08,29.09,85.05,null
STON,2023-04-04 12:33:31:886 GMT+02:00 2023,46.089799453333335,11.115508881666667,0.021682,152.713623,-0.797751,1
SMAR,2023-04-04 12:33:31:901 GMT+02:00 2023,46.0898198,11.1157288,295.33,28.77,85.03,null
SMAR,2023-04-04 12:33:31:945 GMT+02:00 2023,46.0898198,11.1157288,295.46,28.66,85.02,null
SMAR,2023-04-04 12:33:31:979 GMT+02:00 2023,46.0898198,11.1157288,295.62,28.47,85.01,null
SMAR,2023-04-04 12:33:32:009 GMT+02:00 2023,46.0898198,11.1157288,295.72,28.26,85.02,null
SMAR,2023-04-04 12:33:32:044 GMT+02:00 2023,46.0898198,11.1157288,295.73,28.14,85.03,null
SMAR,2023-04-04 12:33:32:076 GMT+02:00 2023,46.0898198,11.1157288,295.59,28.22,85.02,null
STON,2023-04-04 12:33:32:094 GMT+02:00 2023,46.089799453333335,11.115508881666667,-0.064046,153.201752,-1.065713,1
SMAR,2023-04-04 12:33:32:103 GMT+02:00 2023,46.0898198,11.1157288,295.58,28.24,85.03,null
SMAR,2023-04-04 12:33:32:139 GMT+02:00 2023,46.0898198,11.1157288,295.51,28.28,85.05,null
SMAR,2023-04-04 12:33:32:170 GMT+02:00 2023,46.0898198,11.1157288,295.21,28.47,85.07,null
SMAR,2023-04-04 12:33:32:200 GMT+02:00 2023,46.0898198,11.1157288,294.98,28.52,85.08,null
SMAR,2023-04-04 12:33:32:248 GMT+02:00 2023,46.0898198,11.1157288,294.79,28.49,85.11,null
SMAR,2023-04-04 12:33:32:271 GMT+02:00 2023,46.0898198,11.1157288,294.27,28.8,85.13,null
SMAR,2023-04-04 12:33:32:319 GMT+02:00 2023,46.0898198,11.1157288,293.65,29.31,85.13,null
SMAR,2023-04-04 12:33:32:352 GMT+02:00 2023,46.0898198,11.1157288,292.85,30.19,85.14,null
STON,2023-04-04 12:33:32:357 GMT+02:00 2023,46.089799453333335,11.115508881666667,-0.0834,153.851822,-0.971229,1
SMAR,2023-04-04 12:33:32:400 GMT+02:00 2023,46.0898198,11.1157288,291.83,31.34,85.13,null
SMAR,2023-04-04 12:33:32:429 GMT+02:00 2023,46.0898198,11.1157288,290.73,32.52,85.11,null
SMAR,2023-04-04 12:33:32:450 GMT+02:00 2023,46.0898198,11.1157288,289.73,33.61,85.08,null
SMAR,2023-04-04 12:33:32:490 GMT+02:00 2023,46.0898198,11.1157288,288.68,34.67,85.05,null
SMAR,2023-04-04 12:33:32:508 GMT+02:00 2023,46.0898198,11.1157288,287.35,35.97,84.98,null
STON,2023-04-04 12:33:32:518 GMT+02:00 2023,46.089799453333335,11.115508881666667,0.140464,154.115265,-0.842112,1
SMAR,2023-04-04 12:33:32:546 GMT+02:00 2023,46.0898198,11.1157288,286.21,37.18,84.92,null
SMAR,2023-04-04 12:33:32:579 GMT+02:00 2023,46.0898198,11.1157288,285.31,38.24,84.86,null
SMAR,2023-04-04 12:33:32:621 GMT+02:00 2023,46.0898198,11.1157288,284.76,38.89,84.82,null
SMAR,2023-04-04 12:33:32:639 GMT+02:00 2023,46.0898243,11.115705,284.37,39.26,84.78,null
SMAR,2023-04-04 12:33:32:675 GMT+02:00 2023,46.0898243,11.115705,283.9,39.74,84.73,null
STON,2023-04-04 12:33:32:684 GMT+02:00 2023,46.089799453333335,11.115508881666667,0.796309,154.077393,-0.896764,1
SMAR,2023-04-04 12:33:32:714 GMT+02:00 2023,46.0898243,11.115705,283.46,40.37,84.68,null
SMAR,2023-04-04 12:33:32:746 GMT+02:00 2023,46.0898243,11.115705,283.07,41.0,84.63,null
SMAR,2023-04-04 12:33:32:779 GMT+02:00 2023,46.0898243,11.115705,282.89,41.41,84.59,null
SMAR,2023-04-04 12:33:32:821 GMT+02:00 2023,46.0898243,11.115705,282.73,41.8,84.56,null
SMAR,2023-04-04 12:33:32:839 GMT+02:00 2023,46.0898243,11.115705,282.62,42.09,84.55,null
STON,2023-04-04 12:33:32:851 GMT+02:00 2023,46.08979970666667,11.115508971666667,0.796309,154.077393,-0.896764,1
SMAR,2023-04-04 12:33:32:870 GMT+02:00 2023,46.0898243,11.115705,282.47,42.37,84.55,null
SMAR,2023-04-04 12:33:32:909 GMT+02:00 2023,46.0898243,11.115705,282.39,42.51,84.56,null
STON,2023-04-04 12:33:32:917 GMT+02:00 2023,46.08979970666667,11.115508971666667,0.796309,154.077393,-0.896764,1
STON,2023-04-04 12:33:32:919 GMT+02:00 2023,46.08979970666667,11.115508971666667,1.132222,153.429901,-1.105312,1
SMAR,2023-04-04 12:33:32:941 GMT+02:00 2023,46.0898243,11.115705,282.25,42.61,84.58,null
SMAR,2023-04-04 12:33:32:976 GMT+02:00 2023,46.0898243,11.115705,282.18,42.51,84.61,null
SMAR,2023-04-04 12:33:33:010 GMT+02:00 2023,46.0898243,11.115705,282.27,42.06,84.65,null
SMAR,2023-04-04 12:33:33:040 GMT+02:00 2023,46.0898243,11.115705,282.43,41.43,84.69,null
SMAR,2023-04-04 12:33:33:071 GMT+02:00 2023,46.0898243,11.115705,282.83,40.64,84.75,null
SMAR,2023-04-04 12:33:33:110 GMT+02:00 2023,46.0898243,11.115705,283.27,40.07,84.81,null
STON,2023-04-04 12:33:33:119 GMT+02:00 2023,46.08979970666667,11.115508971666667,1.181449,153.756393,-1.077055,1
SMAR,2023-04-04 12:33:33:142 GMT+02:00 2023,46.0898243,11.115705,283.61,39.89,84.88,null
SMAR,2023-04-04 12:33:33:174 GMT+02:00 2023,46.0898243,11.115705,284.09,39.54,84.94,null
SMAR,2023-04-04 12:33:33:206 GMT+02:00 2023,46.0898243,11.115705,284.82,38.73,85.02,null
SMAR,2023-04-04 12:33:33:237 GMT+02:00 2023,46.0898243,11.115705,285.82,37.56,85.1,null
SMAR,2023-04-04 12:33:33:271 GMT+02:00 2023,46.0898243,11.115705,286.87,36.34,85.13,null
STON,2023-04-04 12:33:33:282 GMT+02:00 2023,46.08979970666667,11.115508971666667,0.898636,154.758957,-0.720956,1
SMAR,2023-04-04 12:33:33:311 GMT+02:00 2023,46.0898243,11.115705,288.02,35.01,85.2,null
SMAR,2023-04-04 12:33:33:349 GMT+02:00 2023,46.0898243,11.115705,289.22,33.64,85.27,null
