Input,Time,Latitude,Longitude,Pitch,Yaw,Roll,Status
STON,2023-04-04 12:40:38:266 GMT+02:00 2023,46.08977711166666,11.115574946666667,0.584141,158.151779,22.624256,1025
SMAR,2023-04-04 12:40:38:275 GMT+02:00 2023,46.0897861,11.1156537,269.4,299.52,36.58,null
SMAR,2023-04-04 12:40:38:311 GMT+02:00 2023,46.0897861,11.1156537,269.45,299.51,36.52,null
SMAR,2023-04-04 12:40:38:345 GMT+02:00 2023,46.0897861,11.1156537,269.5,299.48,36.48,null
SMAR,2023-04-04 12:40:38:381 GMT+02:00 2023,46.0897861,11.1156537,269.51,299.41,36.47,null
SMAR,2023-04-04 12:40:38:417 GMT+02:00 2023,46.0897861,11.1156537,269.53,299.32,36.5,null
SMAR,2023-04-04 12:40:38:451 GMT+02:00 2023,46.0897861,11.1156537,269.59,299.26,36.48,null
SMAR,2023-04-04 12:40:38:477 GMT+02:00 2023,46.0897861,11.1156537,269.67,299.22,36.47,null
STON,2023-04-04 12:40:38:496 GMT+02:00 2023,46.08977711166666,11.115574946666667,1.596364,154.657822,26.827044,1025
SMAR,2023-04-04 12:40:38:512 GMT+02:00 2023,46.0897861,11.1156537,269.7,299.22,36.48,null
SMAR,2023-04-04 12:40:38:548 GMT+02:00 2023,46.0897861,11.1156537,269.73,299.28,36.5,null
SMAR,2023-04-04 12:40:38:580 GMT+02:00 2023,46.0897861,11.1156537,269.84,299.36,36.47,null
SMAR,2023-04-04 12:40:38:608 GMT+02:00 2023,46.0897861,11.1156537,269.91,299.43,36.48,null
SMAR,2023-04-04 12:40:38:639 GMT+02:00 2023,46.0897865,11.1156523,269.91,299.5,36.49,null
SMAR,2023-04-04 12:40:38:677 GMT+02:00 2023,46.0897865,11.1156523,269.95,299.58,36.47,null
STON,2023-04-04 12:40:38:695 GMT+02:00 2023,46.08977711166666,11.115574946666667,0.09553,148.615906,18.686016,1025
SMAR,2023-04-04 12:40:38:714 GMT+02:00 2023,46.0897865,11.1156523,269.99,299.68,36.46,null
STON,2023-04-04 12:40:38:720 GMT+02:00 2023,46.08977710333333,11.115574236666667,0.09553,148.615906,18.686016,1025
STON,2023-04-04 12:40:38:726 GMT+02:00 2023,46.08977710333333,11.115574236666667,0.09553,148.615906,18.686016,1025
SMAR,2023-04-04 12:40:38:760 GMT+02:00 2023,46.0897865,11.1156523,270.0,299.77,36.47,null
SMAR,2023-04-04 12:40:38:786 GMT+02:00 2023,46.0897865,11.1156523,270.03,299.85,36.5,null
SMAR,2023-04-04 12:40:38:823 GMT+02:00 2023,46.0897865,11.1156523,270.1,299.95,36.51,null
SMAR,2023-04-04 12:40:38:856 GMT+02:00 2023,46.0897865,11.1156523,270.15,300.03,36.47,null
SMAR,2023-04-04 12:40:38:889 GMT+02:00 2023,46.0897865,11.1156523,270.18,300.03,36.45,null
STON,2023-04-04 12:40:38:896 GMT+02:00 2023,46.08977710333333,11.115574236666667,-11.591564,135.316299,-6.228789,1025
SMAR,2023-04-04 12:40:38:928 GMT+02:00 2023,46.0897865,11.1156523,270.19,300.16,36.43,null
SMAR,2023-04-04 12:40:38:956 GMT+02:00 2023,46.0897865,11.1156523,270.25,300.43,36.33,null
SMAR,2023-04-04 12:40:38:989 GMT+02:00 2023,46.0897865,11.1156523,270.29,300.73,36.24,null
SMAR,2023-04-04 12:40:39:018 GMT+02:00 2023,46.0897865,11.1156523,270.2,301.12,36.27,null
SMAR,2023-04-04 12:40:39:071 GMT+02:00 2023,46.0897865,11.1156523,270.2,301.64,36.29,null
SMAR,2023-04-04 12:40:39:090 GMT+02:00 2023,46.0897865,11.1156523,270.32,302.2,36.27,null
STON,2023-04-04 12:40:39:096 GMT+02:00 2023,46.08977710333333,11.115574236666667,-9.099422,139.753601,-26.416862,1025
SMAR,2023-04-04 12:40:39:134 GMT+02:00 2023,46.0897865,11.1156523,270.32,302.79,36.3,null
SMAR,2023-04-04 12:40:39:166 GMT+02:00 2023,46.0897865,11.1156523,270.2,303.42,36.36,null
SMAR,2023-04-04 12:40:39:190 GMT+02:00 2023,46.0897865,11.1156523,270.21,304.03,36.43,null
SMAR,2023-04-04 12:40:39:219 GMT+02:00 2023,46.0897865,11.1156523,270.26,304.66,36.48,null
SMAR,2023-04-04 12:40:39:256 GMT+02:00 2023,46.0897865,11.1156523,270.33,305.18,36.54,null
SMAR,2023-04-04 12:40:39:288 GMT+02:00 2023,46.0897865,11.1156523,270.35,305.68,36.61,null
STON,2023-04-04 12:40:39:302 GMT+02:00 2023,46.08977710333333,11.115574236666667,-1.519744,143.539429,-28.377588,1025
SMAR,2023-04-04 12:40:39:334 GMT+02:00 2023,46.0897865,11.1156523,270.36,306.25,36.7,null
SMAR,2023-04-04 12:40:39:350 GMT+02:00 2023,46.0897865,11.1156523,270.47,306.81,36.72,null
SMAR,2023-04-04 12:40:39:395 GMT+02:00 2023,46.0897865,11.1156523,270.55,307.33,36.76,null
SMAR,2023-04-04 12:40:39:413 GMT+02:00 2023,46.0897865,11.1156523,270.57,307.79,36.81,null
SMAR,2023-04-04 12:40:39:449 GMT+02:00 2023,46.0897865,11.1156523,270.6,308.21,36.85,null
SMAR,2023-04-04 12:40:39:481 GMT+02:00 2023,46.0897865,11.1156523,270.63,308.61,36.85,null
STON,2023-04-04 12:40:39:489 GMT+02:00 2023,46.08977710333333,11.115574236666667,12.548923,138.750412,-19.180687,1025
SMAR,2023-04-04 12:40:39:513 GMT+02:00 2023,46.0897865,11.1156523,270.65,308.96,36.9,null
SMAR,2023-04-04 12:40:39:543 GMT+02:00 2023,46.0897865,11.1156523,270.76,309.29,36.86,null
SMAR,2023-04-04 12:40:39:579 GMT+02:00 2023,46.0897865,11.1156523,270.85,309.58,36.76,null
SMAR,2023-04-04 12:40:39:611 GMT+02:00 2023,46.0897865,11.1156523,270.91,309.81,36.72,null
SMAR,2023-04-04 12:40:39:646 GMT+02:00 2023,46.0897866,11.1156519,271.15,310.02,36.69,null
SMAR,2023-04-04 12:40:39:679 GMT+02:00 2023,46.0897866,11.1156519,271.55,310.33,36.63,null
SMAR,2023-04-04 12:40:39:713 GMT+02:00 2023,46.0897866,11.1156519,271.88,310.76,36.69,null
SMAR,2023-04-04 12:40:39:748 GMT+02:00 2023,46.0897866,11.1156519,272.03,311.37,36.86,null
STON,2023-04-04 12:40:39:753 GMT+02:00 2023,46.089777178333335,11.115571811666667,12.548923,138.750412,-19.180687,1025
STON,2023-04-04 12:40:39:759 GMT+02:00 2023,46.089777178333335,11.115571811666667,12.548923,138.750412,-19.180687,1025
SMAR,2023-04-04 12:40:39:784 GMT+02:00 2023,46.0897866,11.1156519,272.27,311.94,37.04,null
SMAR,2023-04-04 12:40:39:816 GMT+02:00 2023,46.0897866,11.1156519,272.63,312.26,37.12,null
SMAR,2023-04-04 12:40:39:849 GMT+02:00 2023,46.0897866,11.1156519,272.97,312.38,37.24,null
SMAR,2023-04-04 12:40:39:883 GMT+02:00 2023,46.0897866,11.1156519,273.3,312.48,37.28,null
SMAR,2023-04-04 12:40:39:924 GMT+02:00 2023,46.0897866,11.1156519,273.71,312.41,37.19,null
SMAR,2023-04-04 12:40:39:954 GMT+02:00 2023,46.0897866,11.1156519,274.13,312.16,37.1,null
STON,2023-04-04 12:40:39:960 GMT+02:00 2023,46.089777178333335,11.115571811666667,44.552017,114.84182,-6.501768,1025
SMAR,2023-04-04 12:40:39:988 GMT+02:00 2023,46.0897866,11.1156519,274.47,312.08,36.98,null
SMAR,2023-04-04 12:40:40:017 GMT+02:00 2023,46.0897866,11.1156519,274.68,312.15,36.79,null
SMAR,2023-04-04 12:40:40:052 GMT+02:00 2023,46.0897866,11.1156519,274.71,312.13,36.69,null
SMAR,2023-04-04 12:40:40:086 GMT+02:00 2023,46.0897866,11.1156519,274.61,312.08,36.61,null
STON,2023-04-04 12:40:40:093 GMT+02:00 2023,46.089777178333335,11.115571811666667,18.025068,120.672226,-0.825905,1025
SMAR,2023-04-04 12:40:40:120 GMT+02:00 2023,46.0897866,11.1156519,274.52,311.91,36.62,null
SMAR,2023-04-04 12:40:40:148 GMT+02:00 2023,46.0897866,11.1156519,274.55,311.61,36.57,null
SMAR,2023-04-04 12:40:40:186 GMT+02:00 2023,46.0897866,11.1156519,274.56,311.22,36.47,null
SMAR,2023-04-04 12:40:40:221 GMT+02:00 2023,46.0897866,11.1156519,274.45,310.97,36.34,null
SMAR,2023-04-04 12:40:40:249 GMT+02:00 2023,46.0897866,11.1156519,274.27,310.91,36.08,null
SMAR,2023-04-04 12:40:40:282 GMT+02:00 2023,46.0897866,11.1156519,273.97,310.92,35.78,null
SMAR,2023-04-04 12:40:40:321 GMT+02:00 2023,46.0897866,11.1156519,273.48,311.01,35.32,null
SMAR,2023-04-04 12:40:40:350 GMT+02:00 2023,46.0897866,11.1156519,272.76,311.29,34.88,null
SMAR,2023-04-04 12:40:40:388 GMT+02:00 2023,46.0897866,11.1156519,272.11,311.62,34.45,null
SMAR,2023-04-04 12:40:40:426 GMT+02:00 2023,46.0897866,11.1156519,271.41,311.75,33.86,null
SMAR,2023-04-04 12:40:40:462 GMT+02:00 2023,46.0897866,11.1156519,270.4,311.7,33.24,null
SMAR,2023-04-04 12:40:40:492 GMT+02:00 2023,46.0897866,11.1156519,269.24,311.73,32.74,null
SMAR,2023-04-04 12:40:40:540 GMT+02:00 2023,46.0897866,11.1156519,268.32,311.97,32.21,null
SMAR,2023-04-04 12:40:40:561 GMT+02:00 2023,46.0897866,11.1156519,267.63,312.14,31.85,null
SMAR,2023-04-04 12:40:40:594 GMT+02:00 2023,46.0897866,11.1156519,267.09,312.13,31.8,null
STON,2023-04-04 12:40:40:603 GMT+02:00 2023,46.089777178333335,11.115571811666667,0.710525,129.058533,-29.911409,1025
SMAR,2023-04-04 12:40:40:644 GMT+02:00 2023,46.0897866,11.1156519,267.01,311.87,31.93,null
STON,2023-04-04 12:40:40:651 GMT+02:00 2023,46.089777178333335,11.115571811666667,4.815042,144.122849,-51.460339,1025
SMAR,2023-04-04 12:40:40:674 GMT+02:00 2023,46.0897866,11.1156519,267.3,311.33,32.03,null
STON,2023-04-04 12:40:40:686 GMT+02:00 2023,46.089777178333335,11.115571811666667,12.644192,143.968231,-49.948391,1025
SMAR,2023-04-04 12:40:40:703 GMT+02:00 2023,46.0897867,11.1156518,267.49,310.88,32.27,null
SMAR,2023-04-04 12:40:40:734 GMT+02:00 2023,46.0897867,11.1156518,267.61,310.69,32.58,null
STON,2023-04-04 12:40:40:748 GMT+02:00 2023,46.089778233333334,11.115571,12.644192,143.968231,-49.948391,1025
SMAR,2023-04-04 12:40:40:761 GMT+02:00 2023,46.0897867,11.1156518,267.87,310.67,32.81,null
STON,2023-04-04 12:40:40:772 GMT+02:00 2023,46.089778233333334,11.115571,12.644192,143.968231,-49.948391,1025
SMAR,2023-04-04 12:40:40:798 GMT+02:00 2023,46.0897867,11.1156518,268.05,310.68,33.14,null
SMAR,2023-04-04 12:40:40:833 GMT+02:00 2023,46.0897867,11.1156518,268.18,310.7,33.49,null
STON,2023-04-04 12:40:40:859 GMT+02:00 2023,46.089778233333334,11.115571,28.246075,124.365875,-35.666172,1025
SMAR,2023-04-04 12:40:40:864 GMT+02:00 2023,46.0897867,11.1156518,268.4,310.67,33.7,null
SMAR,2023-04-04 12:40:40:899 GMT+02:00 2023,46.0897867,11.1156518,268.57,310.54,33.92,null
SMAR,2023-04-04 12:40:40:931 GMT+02:00 2023,46.0897867,11.1156518,268.72,310.36,34.2,null
SMAR,2023-04-04 12:40:40:967 GMT+02:00 2023,46.0897867,11.1156518,268.96,310.22,34.51,null
SMAR,2023-04-04 12:40:40:997 GMT+02:00 2023,46.0897867,11.1156518,269.31,310.04,34.78,null
SMAR,2023-04-04 12:40:41:032 GMT+02:00 2023,46.0897867,11.1156518,269.57,309.74,35.06,null
SMAR,2023-04-04 12:40:41:064 GMT+02:00 2023,46.0897867,11.1156518,269.57,309.55,35.36,null
SMAR,2023-04-04 12:40:41:099 GMT+02:00 2023,46.0897867,11.1156518,269.43,309.52,35.63,null
STON,2023-04-04 12:40:41:109 GMT+02:00 2023,46.089778233333334,11.115571,37.550491,89.377777,-40.007652,1025
SMAR,2023-04-04 12:40:41:130 GMT+02:00 2023,46.0897867,11.1156518,269.26,309.44,35.83,null
SMAR,2023-04-04 12:40:41:165 GMT+02:00 2023,46.0897867,11.1156518,269.05,309.31,36.31,null
SMAR,2023-04-04 12:40:41:208 GMT+02:00 2023,46.0897867,11.1156518,269.06,309.34,36.86,null
SMAR,2023-04-04 12:40:41:236 GMT+02:00 2023,46.0897867,11.1156518,269.35,309.23,37.18,null
STON,2023-04-04 12:40:41:263 GMT+02:00 2023,46.089778233333334,11.115571,31.055851,86.21048,-29.784548,1025
SMAR,2023-04-04 12:40:41:267 GMT+02:00 2023,46.0897867,11.1156518,269.49,308.71,37.39,null
SMAR,2023-04-04 12:40:41:297 GMT+02:00 2023,46.0897867,11.1156518,269.56,308.04,37.46,null
SMAR,2023-04-04 12:40:41:335 GMT+02:00 2023,46.0897867,11.1156518,269.83,307.53,37.33,null
SMAR,2023-04-04 12:40:41:361 GMT+02:00 2023,46.0897867,11.1156518,270.19,307.29,37.06,null
SMAR,2023-04-04 12:40:41:396 GMT+02:00 2023,46.0897867,11.1156518,270.34,307.14,36.84,null
SMAR,2023-04-04 12:40:41:429 GMT+02:00 2023,46.0897867,11.1156518,270.32,307.01,36.63,null
SMAR,2023-04-04 12:40:41:464 GMT+02:00 2023,46.0897867,11.1156518,270.27,307.01,36.4,null
SMAR,2023-04-04 12:40:41:500 GMT+02:00 2023,46.0897867,11.1156518,270.2,307.07,36.26,null
SMAR,2023-04-04 12:40:41:539 GMT+02:00 2023,46.0897867,11.1156518,270.25,307.03,36.24,null
SMAR,2023-04-04 12:40:41:563 GMT+02:00 2023,46.0897867,11.1156518,270.51,306.75,36.15,null
SMAR,2023-04-04 12:40:41:596 GMT+02:00 2023,46.0897867,11.1156518,270.68,306.4,36.06,null
SMAR,2023-04-04 12:40:41:633 GMT+02:00 2023,46.0897867,11.1156518,270.76,305.98,35.98,null
SMAR,2023-04-04 12:40:41:668 GMT+02:00 2023,46.0897867,11.1156517,270.96,305.53,35.91,null
SMAR,2023-04-04 12:40:41:697 GMT+02:00 2023,46.0897867,11.1156517,271.17,305.34,35.81,null
STON,2023-04-04 12:40:41:709 GMT+02:00 2023,46.089778233333334,11.115571,26.86487,67.653915,-17.693634,1025
STON,2023-04-04 12:40:41:713 GMT+02:00 2023,46.089776815,11.115575971666667,26.86487,67.653915,-17.693634,1025
STON,2023-04-04 12:40:41:721 GMT+02:00 2023,46.089776815,11.115575971666667,26.86487,67.653915,-17.693634,1025
SMAR,2023-04-04 12:40:41:741 GMT+02:00 2023,46.0897867,11.1156517,271.26,305.33,35.7,null
SMAR,2023-04-04 12:40:41:776 GMT+02:00 2023,46.0897867,11.1156517,271.23,305.23,35.68,null
SMAR,2023-04-04 12:40:41:795 GMT+02:00 2023,46.0897867,11.1156517,271.24,305.09,35.67,null
SMAR,2023-04-04 12:40:41:829 GMT+02:00 2023,46.0897867,11.1156517,271.4,304.87,35.56,null
STON,2023-04-04 12:40:41:856 GMT+02:00 2023,46.089776815,11.115575971666667,21.991196,69.024139,-16.274599,1025
SMAR,2023-04-04 12:40:41:865 GMT+02:00 2023,46.0897867,11.1156517,271.5,304.56,35.45,null
SMAR,2023-04-04 12:40:41:895 GMT+02:00 2023,46.0897867,11.1156517,271.48,304.26,35.4,null
SMAR,2023-04-04 12:40:41:932 GMT+02:00 2023,46.0897867,11.1156517,271.51,304.1,35.31,null
SMAR,2023-04-04 12:40:41:962 GMT+02:00 2023,46.0897867,11.1156517,271.62,304.02,35.18,null
SMAR,2023-04-04 12:40:42:002 GMT+02:00 2023,46.0897867,11.1156517,271.71,303.83,35.04,null
SMAR,2023-04-04 12:40:42:029 GMT+02:00 2023,46.0897867,11.1156517,271.69,303.61,34.97,null
SMAR,2023-04-04 12:40:42:062 GMT+02:00 2023,46.0897867,11.1156517,271.63,303.49,34.9,null
STON,2023-04-04 12:40:42:070 GMT+02:00 2023,46.089776815,11.115575971666667,16.021059,94.339867,-11.618649,1025
SMAR,2023-04-04 12:40:42:095 GMT+02:00 2023,46.0897867,11.1156517,271.67,303.32,34.84,null
SMAR,2023-04-04 12:40:42:129 GMT+02:00 2023,46.0897867,11.1156517,271.75,303.02,34.79,null
SMAR,2023-04-04 12:40:42:160 GMT+02:00 2023,46.0897867,11.1156517,271.83,302.7,34.77,null
SMAR,2023-04-04 12:40:42:199 GMT+02:00 2023,46.0897867,11.1156517,271.89,302.47,34.72,null
SMAR,2023-04-04 12:40:42:251 GMT+02:00 2023,46.0897867,11.1156517,271.88,302.32,34.68,null
SMAR,2023-04-04 12:40:42:279 GMT+02:00 2023,46.0897867,11.1156517,271.78,302.25,34.67,null
STON,2023-04-04 12:40:42:284 GMT+02:00 2023,46.089776815,11.115575971666667,14.909134,113.962204,-14.299046,1025
SMAR,2023-04-04 12:40:42:298 GMT+02:00 2023,46.0897867,11.1156517,271.74,302.16,34.61,null
SMAR,2023-04-04 12:40:42:335 GMT+02:00 2023,46.0897867,11.1156517,271.75,302.0,34.53,null
SMAR,2023-04-04 12:40:42:377 GMT+02:00 2023,46.0897867,11.1156517,271.65,301.87,34.45,null
SMAR,2023-04-04 12:40:42:399 GMT+02:00 2023,46.0897867,11.1156517,271.5,301.82,34.38,null
SMAR,2023-04-04 12:40:42:436 GMT+02:00 2023,46.0897867,11.1156517,271.43,301.72,34.31,null
SMAR,2023-04-04 12:40:42:465 GMT+02:00 2023,46.0897867,11.1156517,271.35,301.68,34.28,null
SMAR,2023-04-04 12:40:42:498 GMT+02:00 2023,46.0897867,11.1156517,271.23,301.67,34.28,null
SMAR,2023-04-04 12:40:42:526 GMT+02:00 2023,46.0897867,11.1156517,271.13,301.67,34.33,null
STON,2023-04-04 12:40:42:529 GMT+02:00 2023,46.089776815,11.115575971666667,14.62611,131.504044,-16.29952,1025
SMAR,2023-04-04 12:40:42:565 GMT+02:00 2023,46.0897867,11.1156517,271.12,301.69,34.29,null
SMAR,2023-04-04 12:40:42:601 GMT+02:00 2023,46.0897867,11.1156517,271.06,301.68,34.25,null
SMAR,2023-04-04 12:40:42:632 GMT+02:00 2023,46.0897867,11.1156517,270.87,301.68,34.25,null
SMAR,2023-04-04 12:40:42:668 GMT+02:00 2023,46.0897867,11.1156517,270.73,301.76,34.18,null
STON,2023-04-04 12:40:42:672 GMT+02:00 2023,46.089776815,11.115575971666667,15.178974,149.8535,-16.520397,1025
SMAR,2023-04-04 12:40:42:698 GMT+02:00 2023,46.0897867,11.1156517,270.63,301.79,34.11,null
SMAR,2023-04-04 12:40:42:733 GMT+02:00 2023,46.0897867,11.1156517,270.46,301.8,34.11,null
SMAR,2023-04-04 12:40:42:769 GMT+02:00 2023,46.0897867,11.1156517,270.33,301.91,34.13,null
SMAR,2023-04-04 12:40:42:802 GMT+02:00 2023,46.0897867,11.1156517,270.26,302.1,34.14,null
STON,2023-04-04 12:40:42:818 GMT+02:00 2023,46.089777345,11.115571071666666,15.178974,149.8535,-16.520397,1025
SMAR,2023-04-04 12:40:42:830 GMT+02:00 2023,46.0897867,11.1156517,270.18,302.23,34.17,null
STON,2023-04-04 12:40:42:841 GMT+02:00 2023,46.089777345,11.115571071666666,15.178974,149.8535,-16.520397,1025
STON,2023-04-04 12:40:42:857 GMT+02:00 2023,46.089777345,11.115571071666666,14.649887,163.251205,-14.303225,1025
SMAR,2023-04-04 12:40:42:867 GMT+02:00 2023,46.0897867,11.1156517,270.0,302.34,34.25,null
SMAR,2023-04-04 12:40:42:902 GMT+02:00 2023,46.0897867,11.1156517,269.85,302.47,34.31,null
SMAR,2023-04-04 12:40:42:933 GMT+02:00 2023,46.0897867,11.1156517,269.8,302.58,34.35,null
SMAR,2023-04-04 12:40:42:967 GMT+02:00 2023,46.0897867,11.1156517,269.68,302.64,34.41,null
SMAR,2023-04-04 12:40:43:002 GMT+02:00 2023,46.0897867,11.1156517,269.57,302.66,34.48,null
SMAR,2023-04-04 12:40:43:033 GMT+02:00 2023,46.0897867,11.1156517,269.51,302.74,34.5,null
STON,2023-04-04 12:40:43:062 GMT+02:00 2023,46.089777345,11.115571071666666,13.623761,164.522034,-13.245058,1025
SMAR,2023-04-04 12:40:43:066 GMT+02:00 2023,46.0897867,11.1156517,269.42,302.84,34.52,null
SMAR,2023-04-04 12:40:43:101 GMT+02:00 2023,46.0897867,11.1156517,269.28,302.88,34.59,null
SMAR,2023-04-04 12:40:43:132 GMT+02:00 2023,46.0897867,11.1156517,269.19,302.93,34.67,null
SMAR,2023-04-04 12:40:43:165 GMT+02:00 2023,46.0897867,11.1156517,269.18,302.99,34.68,null
SMAR,2023-04-04 12:40:43:198 GMT+02:00 2023,46.0897867,11.1156517,269.16,302.93,34.73,null
SMAR,2023-04-04 12:40:43:231 GMT+02:00 2023,46.0897867,11.1156517,269.07,302.84,34.77,null
SMAR,2023-04-04 12:40:43:263 GMT+02:00 2023,46.0897867,11.1156517,268.97,302.81,34.82,null
STON,2023-04-04 12:40:43:292 GMT+02:00 2023,46.089777345,11.115571071666666,11.658329,155.932266,-14.717154,1025
SMAR,2023-04-04 12:40:43:296 GMT+02:00 2023,46.0897867,11.1156517,268.98,302.77,34.86,null
SMAR,2023-04-04 12:40:43:332 GMT+02:00 2023,46.0897867,11.1156517,269.01,302.73,34.9,null
SMAR,2023-04-04 12:40:43:363 GMT+02:00 2023,46.0897867,11.1156517,269.0,302.68,34.97,null
SMAR,2023-04-04 12:40:43:397 GMT+02:00 2023,46.0897867,11.1156517,268.99,302.6,35.0,null
SMAR,2023-04-04 12:40:43:429 GMT+02:00 2023,46.0897867,11.1156517,268.94,302.48,35.01,null
STON,2023-04-04 12:40:43:458 GMT+02:00 2023,46.089777345,11.115571071666666,14.856415,145.431412,-20.425125,1025
SMAR,2023-04-04 12:40:43:462 GMT+02:00 2023,46.0897867,11.1156517,268.81,302.45,35.07,null
SMAR,2023-04-04 12:40:43:499 GMT+02:00 2023,46.0897867,11.1156517,268.77,302.45,35.08,null
SMAR,2023-04-04 12:40:43:531 GMT+02:00 2023,46.0897867,11.1156517,268.73,302.42,35.06,null
SMAR,2023-04-04 12:40:43:577 GMT+02:00 2023,46.0897867,11.1156517,268.54,302.39,35.09,null
SMAR,2023-04-04 12:40:43:600 GMT+02:00 2023,46.0897867,11.1156517,268.47,302.36,35.11,null
SMAR,2023-04-04 12:40:43:627 GMT+02:00 2023,46.0897867,11.1156517,268.5,302.36,35.08,null
SMAR,2023-04-04 12:40:43:664 GMT+02:00 2023,46.0897867,11.1156517,268.46,302.36,35.08,null
SMAR,2023-04-04 12:40:43:699 GMT+02:00 2023,46.0897867,11.1156517,268.4,302.33,35.04,null
SMAR,2023-04-04 12:40:43:732 GMT+02:00 2023,46.0897867,11.1156517,268.35,302.27,34.99,null
STON,2023-04-04 12:40:43:738 GMT+02:00 2023,46.089776918333335,11.115572323333334,14.856415,145.431412,-20.425125,1025
STON,2023-04-04 12:40:43:743 GMT+02:00 2023,46.089776918333335,11.115572323333334,14.856415,145.431412,-20.425125,1025
SMAR,2023-04-04 12:40:43:767 GMT+02:00 2023,46.0897867,11.1156517,268.37,302.21,34.92,null
SMAR,2023-04-04 12:40:43:803 GMT+02:00 2023,46.0897867,11.1156517,268.36,302.23,34.82,null
SMAR,2023-04-04 12:40:43:831 GMT+02:00 2023,46.0897867,11.1156517,268.27,302.31,34.79,null
SMAR,2023-04-04 12:40:43:866 GMT+02:00 2023,46.0897867,11.1156517,268.33,302.31,34.74,null
STON,2023-04-04 12:40:43:870 GMT+02:00 2023,46.089776918333335,11.115572323333334,21.963091,113.993698,-18.08181,1025
SMAR,2023-04-04 12:40:43:901 GMT+02:00 2023,46.0897867,11.1156517,268.42,302.27,34.71,null
SMAR,2023-04-04 12:40:43:936 GMT+02:00 2023,46.0897867,11.1156517,268.46,302.25,34.72,null
SMAR,2023-04-04 12:40:43:983 GMT+02:00 2023,46.0897867,11.1156517,268.55,302.2,34.72,null
SMAR,2023-04-04 12:40:44:000 GMT+02:00 2023,46.0897867,11.1156517,268.67,302.1,34.71,null
SMAR,2023-04-04 12:40:44:046 GMT+02:00 2023,46.0897867,11.1156517,268.69,302.07,34.73,null
SMAR,2023-04-04 12:40:44:064 GMT+02:00 2023,46.0897867,11.1156517,268.74,302.03,34.74,null
SMAR,2023-04-04 12:40:44:095 GMT+02:00 2023,46.0897867,11.1156517,268.83,301.89,34.74,null
SMAR,2023-04-04 12:40:44:135 GMT+02:00 2023,46.0897867,11.1156517,268.87,301.74,34.75,null
SMAR,2023-04-04 12:40:44:160 GMT+02:00 2023,46.0897867,11.1156517,268.91,301.65,34.78,null
SMAR,2023-04-04 12:40:44:197 GMT+02:00 2023,46.0897867,11.1156517,268.98,301.62,34.73,null
SMAR,2023-04-04 12:40:44:236 GMT+02:00 2023,46.0897867,11.1156517,268.96,301.53,34.69,null
SMAR,2023-04-04 12:40:44:273 GMT+02:00 2023,46.0897867,11.1156517,268.89,301.45,34.7,null
STON,2023-04-04 12:40:44:282 GMT+02:00 2023,46.089776918333335,11.115572323333334,21.603533,90.990395,-17.25609,1025
SMAR,2023-04-04 12:40:44:302 GMT+02:00 2023,46.0897867,11.1156517,268.94,301.43,34.69,null
SMAR,2023-04-04 12:40:44:331 GMT+02:00 2023,46.0897867,11.1156517,269.08,301.34,34.64,null
SMAR,2023-04-04 12:40:44:371 GMT+02:00 2023,46.0897867,11.1156517,269.04,301.23,34.7,null
SMAR,2023-04-04 12:40:44:412 GMT+02:00 2023,46.0897867,11.1156517,269.07,301.16,34.74,null
SMAR,2023-04-04 12:40:44:438 GMT+02:00 2023,46.0897867,11.1156517,269.19,301.13,34.72,null
SMAR,2023-04-04 12:40:44:462 GMT+02:00 2023,46.0897867,11.1156517,269.28,301.07,34.73,null
STON,2023-04-04 12:40:44:464 GMT+02:00 2023,46.089776918333335,11.115572323333334,19.670265,81.906876,-14.031718,1025
SMAR,2023-04-04 12:40:44:505 GMT+02:00 2023,46.0897867,11.1156517,269.28,301.02,34.74,null
SMAR,2023-04-04 12:40:44:543 GMT+02:00 2023,46.0897867,11.1156517,269.32,300.99,34.77,null
SMAR,2023-04-04 12:40:44:565 GMT+02:00 2023,46.0897867,11.1156517,269.46,300.96,34.74,null
SMAR,2023-04-04 12:40:44:614 GMT+02:00 2023,46.0897867,11.1156517,269.49,300.93,34.74,null
SMAR,2023-04-04 12:40:44:636 GMT+02:00 2023,46.0897867,11.1156517,269.44,300.89,34.79,null
SMAR,2023-04-04 12:40:44:671 GMT+02:00 2023,46.0897867,11.1156517,269.49,300.86,34.82,null
SMAR,2023-04-04 12:40:44:705 GMT+02:00 2023,46.0897867,11.1156517,269.58,300.82,34.8,null
STON,2023-04-04 12:40:44:712 GMT+02:00 2023,46.089776918333335,11.115572323333334,16.257376,80.999626,-11.686281,1025
STON,2023-04-04 12:40:44:716 GMT+02:00 2023,46.08977695,11.115579936666666,16.257376,80.999626,-11.686281,1025
SMAR,2023-04-04 12:40:44:738 GMT+02:00 2023,46.0897867,11.1156517,269.54,300.82,34.86,null
STON,2023-04-04 12:40:44:749 GMT+02:00 2023,46.08977695,11.115579936666666,16.257376,80.999626,-11.686281,1025
SMAR,2023-04-04 12:40:44:772 GMT+02:00 2023,46.0897867,11.1156517,269.55,300.85,34.89,null
SMAR,2023-04-04 12:40:44:804 GMT+02:00 2023,46.0897867,11.1156517,269.63,300.88,34.87,null
SMAR,2023-04-04 12:40:44:835 GMT+02:00 2023,46.0897867,11.1156517,269.64,300.91,34.88,null
